firma_adi;adres;telefon;website;domain;birlik
PROJEBİR TASARIM VE DANIŞMANLIK LİMİTED ŞİRKETİ;SULTAN SELİM MAH. YAMAÇ SK. NO: 8 A KAĞITHANE İSTANBUL;(212) 0000000;http://projebir.com;projebir.com;JTR - Mücevher İhracatçıları Birliği
PROVA GLOBAL ITHALAT IHRACAT BAGLANTI ELEMANLAR SAN TİC LTD ŞTİ;KURTKÖY MH. SOYDAŞ SK. B BLOK NO:2 BA PENDİK İSTANBUL;(224) 9080372;www.provaglobal.com;provaglobal.com;JTR - Mücevher İhracatçıları Birliği
REGOLD KUYUMCULUK SANAYİ VE TİCARET ANONİM ŞİRKETİ;VEZİRHAN CAD. NO.66/A EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5202385;www.regold.com.tr;regold.com.tr;JTR - Mücevher İhracatçıları Birliği
REİS MÜCEVHERAT VE KUYUMCULUK TİC.A.Ş.;TEŞVİKİYE MAH. AKKAVAK SOKAK AKINCI APT. N:30 PK:34360 ŞİŞLİ İSTANBUL;(212) 0000000;www.reiskuyumculuk.com;reiskuyumculuk.com;JTR - Mücevher İhracatçıları Birliği
REM CELIK END.MLZ.SAN.IC VE DIS.TIC.LTD.STI.;GURPINAR ADNAN KAHVECI MAH. KOROGLU CD NO:.43/1 BÜYÜKÇEKMECE İSTANBUL;02128753082;www.remcelik.com;remcelik.com;JTR - Mücevher İhracatçıları Birliği
REVAÇ GOLD KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAHALLESİ LADİN SOKAK KUYUMCUKENTKOMPLEKSİ ATÖLYELER BLG. 1.KAT 3. SOKAK NO:12 BAHÇELİEVLER İSTANBUL;(212) 5192631;www.revacgold.com;revacgold.com;JTR - Mücevher İhracatçıları Birliği
RIFAT TALAY MÜCEVHERAT LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. KÜRKÇÜLER PAZARI SOK. NO:5 RİFAT TALAY JEWELLERY 34120 İSTANBUL, FATİH, TÜRKİYE FATİH İSTANBUL;(212) 5289341;www.rifattalay.com;rifattalay.com;JTR - Mücevher İhracatçıları Birliği
SAAT VE SAAT SANAYI VE TICARET ANONİM ŞİRKETİ;BUYUKDERE CD.NOREMIN IS MERKZINO:237/B ŞİŞLİ İSTANBUL;02123284200;www.saatvesaat.com;saatvesaat.com;JTR - Mücevher İhracatçıları Birliği
SABEN AKSESUAR HEDIYELIK EŞYA SANAYİ VE TICARET LİMİTED ŞİRKETİ;ADNAN KAHVECİ CD. NO.110 K.3 TARABYA SARIYER İSTANBUL;(212) 2621187;www.shopmonreve.com;shopmonreve.com;JTR - Mücevher İhracatçıları Birliği
SADE GOLD KIYMETLİ MADENLER ANONİM ŞİRKETİ;MOLLA FENARİ MAH NUR-U OSMANİYE CAD A BLOK NO 22 FATİH İSTANBUL;;www.sadegold.com.tr;sadegold.com.tr;JTR - Mücevher İhracatçıları Birliği
SADE İŞ KUYUMCULUK İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;NURUOSMANIYE SEREF EFENDİ SOK. NO.8/A EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5267968;www.sadeis.com.tr;sadeis.com.tr;JTR - Mücevher İhracatçıları Birliği
SAĞCAN KIYMETLİ MADENLER ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAH. KUYUMCUKENT SK.KUYUMCUKENT NO: 4 M İÇ KAPI NO: 1226 BAHÇELİEVLER İSTANBUL;(212) 8122141;http://www.sagcankiymetli.com;sagcankiymetli.com;JTR - Mücevher İhracatçıları Birliği
SAİT KOÇ;HÜSEYİNAĞA CAMİ SK. AVCILAR HAN K:2/21ÇARŞIKAPI YEŞİLKÖY BAKIRKÖY İSTANBUL;(212) 5228150;www.koçkuyumculuk.com;koçkuyumculuk.com;JTR - Mücevher İhracatçıları Birliği
SAMI KUYUMCULUK TICARET LTD.STI.;YENİBOSNA KÖYALTI MEVKİİ 29 EKİM CAD. ATÖLYE BLOK K:3 11. SOK. NO:1 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6030180;www.sami.com.tr;sami.com.tr;JTR - Mücevher İhracatçıları Birliği
SAMİ SAAT VE MÜCEVHERAT TİCARET ANONİM ŞİRKETİ;ATAKÖY 1. KISIM MAHALLESİ RAUF ORBAY CADDESİ GALLERİA AVM BLOK NO:6 ATAKÖY BAKIRKÖY İSTANBUL;(212) 5598159;www.samiwatches.com;samiwatches.com;JTR - Mücevher İhracatçıları Birliği
SAMSUN SAR ALTIN KIYMETLİ MADENLER LİMİTED ŞİRKETİ;KALE MAHALLESİ SAKARYA CD. NO:29/2 İLKADIM SAMSUN;(362) 4351247;http://www.saraltin.com.tr;saraltin.com.tr;JTR - Mücevher İhracatçıları Birliği
SAMSUNG ELECTRONICS ISTANBUL P AZ.VE TIC.LTD.STI.;OTAKÇILAR CAD. NO: 78 FLATOFİS İŞ MERKEZİ KAT: 3 NO: B3 ? KAT: 4 NO: 59 / 1 EYÜP İSTANBUL;(212) 4670600;www.samsung.com;samsung.com;JTR - Mücevher İhracatçıları Birliği
SARIÇİÇEK HEDİYELİK EŞYA SANAYİ TİCARET LİMİTED ŞİRKETİ;SARIDEMİR MAH. UZUNÇARŞI CAD. NO:233/1 FATİH İSTANBUL;(212) 5273630;www.soagift.com;soagift.com;JTR - Mücevher İhracatçıları Birliği
SARKUYSAN ELEKTROLİTİK BAKIR SANAYİ VE TİCARET ANONİM ŞİRKETİ;EMEK MAH. ASİROGLU CAD. NO:147 DARICA KOCAELİ;(262) 6766600;www.sarkuysan.com;sarkuysan.com;JTR - Mücevher İhracatçıları Birliği
SAY RAMAT KUYUMCULUK SAN. VE TİC. LTD. ŞTİ.;ORHANGAZİ MAH. 15. YOL SK. ISISO SNAYİ SİTESİ NO:5 34510 ESENYURT İSTANBUL;(212) 6230030;www.saymetal.com.tr;saymetal.com.tr;JTR - Mücevher İhracatçıları Birliği
SAYAR KUYUMCULUK HIZM.SAN.VE TIC.A.S.;931 SOK. NO:6/201 KEMERALTI KONAK İZMİR;(212) 5129710;www.sayarjewellery.com;sayarjewellery.com;JTR - Mücevher İhracatçıları Birliği
SERİES 7 83 KUYUMCULUK İTHALAT İHRACAT VE DIŞ TİCARET LİMİTED ŞİRKETİ;TEŞVİKİYE MAH. AV. SÜREYYA AĞAOĞLU SK. GÜNAL APT.NO: 1 İÇ KAPI NO: 1 ŞİŞLİ İSTANBUL;;http://www.series783.com;series783.com;JTR - Mücevher İhracatçıları Birliği
SERRA KIYMETLİ MADENLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH KILIÇÇILAR SOK NO:8 FATİH İSTANBUL;(212) 5272703;http://serrakiymetlimadenler.com;serrakiymetlimadenler.com;JTR - Mücevher İhracatçıları Birliği
SEYREKOĞLU KUYUMCULUK SANAYİ VE TİCARET ANONİM ŞİRKETİ;NURUOSMANIYE CAD. NO.74 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5200268;www.seyrekoglu.com;seyrekoglu.com;JTR - Mücevher İhracatçıları Birliği
SEZER ALTIN SAN. VE TİC. LTD. ŞTİ.;LADİN SOK. KUYUMCUKENT ATÖLYESİBLOĞU ZEMİN KAT 9. SOK. NO:15 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6032082;www.sezerkuyumculuk.com;sezerkuyumculuk.com;JTR - Mücevher İhracatçıları Birliği
SEZGİN MÜCEVHERAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;EMİNSİNAN MAH. KARABABA TÜRBESİ SK. NO:1 ÇEMBERLİTAŞ FATİH İSTANBUL;(212) 5136800;www.sezginjewels.com;sezginjewels.com;JTR - Mücevher İhracatçıları Birliği
SHAHINY KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BİNBİRDİREK MAH. PİYER LOTİ CAD. AYBERK APT. NO:3/1 FATİH İSTANBUL;(212) 0000000;http://www.shahiny.com;shahiny.com;JTR - Mücevher İhracatçıları Birliği
SİMORO KUYUMCULUK SANAYİ VE DIŞ TİCARET LTD.ŞTİ.;MOLLAFENARİ MAH. NURUOSMANİYE CAD.NO.49 K:1 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5146888;www.simoro.com;simoro.com;JTR - Mücevher İhracatçıları Birliği
SİMYA MÜCEVHERAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;MERKEZ MH.LADİN SOK.NO:4 KUYUMCUKENT AVM BLOĞUKAT.1 FİRUZE SK.NO:553 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6032400;www.simyajewelry.com;simyajewelry.com;JTR - Mücevher İhracatçıları Birliği
SİNA KUYUMCULUK VE KIYMETLİ MADENLER SANAYİ TİCARET ANONİM ŞİRKETİ;MOLLA FENARİ MAH.ŞEREFEFENDİ SOKAKN:59/1 MAHMUTPAŞA FATİH İSTANBUL;(212) 5275080;www.sinajewellery.com;sinajewellery.com;JTR - Mücevher İhracatçıları Birliği
SMART GÜNEŞ ENERJİSİ TEKNOLOJİLERİ ARAŞTIRMA GELİŞTİRME ÜRETİM SANAYİ VE TİCARET ANONİM ŞİRKETİ;ENERGY PLAZA FERAGAT SOKAK NO:2 İÇKAPI NO:6-RÜZGARLIBAHÇE MAH. KAVACIK BEYKOZ İSTANBUL;(262) 6737100;https://smartsolar.com.tr/;smartsolar.com.tr;JTR - Mücevher İhracatçıları Birliği
SOMORO KUYUMCULUK HEDİYELİK EŞYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;NURUOSMANIYE VEZIRHAN CAD.NO.68/A EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5111810;www.somoro.com;somoro.com;JTR - Mücevher İhracatçıları Birliği
SO-TEC KUYUMCULUK MAK.SAN.VE PAZARLAMA LTD.STI.;EMINSINAN M.GEDIKPASA HAMAM CD. NO.5 D.2-3 SULTANAHMET FATİH İSTANBUL;(212) 4588902;www.sotecmakina.com;sotecmakina.com;JTR - Mücevher İhracatçıları Birliği
SÖZER KUYUMCULUK SANAYİ VE TİCARET ANONİM ŞİRKETİ;YALÇIN KOREŞ CADDESİ NO:36 GÜNEŞLİ BAĞCILAR İSTANBUL;(212) 6558372;www.sozer.com.tr;sozer.com.tr;JTR - Mücevher İhracatçıları Birliği
SPARKEL PIRLANTA KUYUMCULUK SANAYİ VE TİCARET ANONİM ŞİRKETİ;MOLLA FENARİ MH. GAZİ SİNANPAŞA SK. 10/4 FATİH İSTANBUL;(212) 0000000;www.sparkeldiamonds.com;sparkeldiamonds.com;JTR - Mücevher İhracatçıları Birliği
STAR PIRLANTA SANAYİ VE TİCARET ANONİM ŞİRKETİ;BİNBİRDİREK MAH. PEYKHANE CAD.NO:4 GİRİŞ KAT ÇEMBERLİTAŞ EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;;www.starpirlanta.com.tr;starpirlanta.com.tr;JTR - Mücevher İhracatçıları Birliği
STARTAŞ KUYUMCULUK GEMOLOJİK ANALİZ VE BELGELEME İTHALAT İHRACAT LİMİTED ŞİRKETİ;EMİNÖNÜ MOLLA FENARİ MAHALLESİ ŞEREFEEFENDİ SK ŞEREF HAN N:42/106 FATİH İSTANBUL;(212) 5125820;www.startasdiamonds.com;startasdiamonds.com;JTR - Mücevher İhracatçıları Birliği
SUGAR MÜCEVHERAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;MOLLAFENARİ MAH.NURUOSMANİYE CAD. NO:36/AERDEM İŞ HANI FATİH İSTANBUL;;www.sugarjewellery.com;sugarjewellery.com;JTR - Mücevher İhracatçıları Birliği
SURGOLD MASK SAĞLIK ÜRÜNLERİ KUYUMCULUK LİMİTED ŞİRKETİ;GÖKALP MAHÇ 39-2 SK HALİT EKŞİ OĞLU İŞ HANI SİTNO:2-4 ZEYTİNBURNU İSTANBUL;(212) 6655557;www.surgoldmask.com.tr;surgoldmask.com.tr;JTR - Mücevher İhracatçıları Birliği
SÜMERLİ GOLD KUYUMCULUK SANAYİ VE TİCARET LTD ŞTİ;YENİBOSNA MERKEZ MAH. LADİN SOK. KUYUMCUKENT ATÖLYE BLOĞU KAT:4 İÇ SOKAK:11 NO:3 BAHÇELİEVLER İSTANBUL;(212) 0000000;www.heliosgold.com;heliosgold.com;JTR - Mücevher İhracatçıları Birliği
SWAR KUYUMCULUK VE MÜCEVHERAT SANAYİ TİCARET LİMİTED ŞİRKETİ;ACIÇEŞME SOK. ZINCIRLIHAN K-2NO-112 FATİH İSTANBUL;(212) 5124029;www.swar.com.tr;swar.com.tr;JTR - Mücevher İhracatçıları Birliği
ŞAHİN ÇELİK;MOLLA FENARİ MAH. HÜSEYİNAĞA CAMİ SOK.NO:12 301 FATİH İSTANBUL;(212) 5131366;www.rabatmucevherat.com;rabatmucevherat.com;JTR - Mücevher İhracatçıları Birliği
ŞARA KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;NURUOSMANİYE ŞEREFEFENDİ CAD. NO.37 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5276513;www.sara-gold.com;sara-gold.com;JTR - Mücevher İhracatçıları Birliği
ŞENER HEDİYELİK EŞYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;MOLLAFENARİ MAH. N.OSMANİYE CAD. ŞEREFEFENDİ SOK. NO.28 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5110953;www.senerjewelry.com.tr;senerjewelry.com.tr;JTR - Mücevher İhracatçıları Birliği
ŞENGÜL KUYUMCULUK TURİZM TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUTPAŞA MAH. VEZİRHAN CAD. ÜSTKAT NO:54 MAHMUTPAŞA 34120 FATİH, İSTANBUL, TÜRKİYE FATİH İSTANBUL;(212) 6031582;www.mamus.com.tr;mamus.com.tr;JTR - Mücevher İhracatçıları Birliği
ŞİLE KUYUMCULUK İMALAT SANAYİ VE TİCARET LTD. ŞTİ.;MİMAR HAYRETTİN MH. SİNEKLİ MEDRESE SK. NO: 4 BEYAZIT FATİH İSTANBUL;(212) 5176945;www.silesilver.com;silesilver.com;JTR - Mücevher İhracatçıları Birliği
ŞURA KIYMETLİ MADENLER TİCARET ANONİM ŞİRKETİ;BEYAZIT MAHALLESİ MERCAN HANI ÇIKMAZI SK.NO:1 İÇ KAPI NO:1 FATİH İSTANBUL;(212) 5206515;http://www.surakiymetlimadenler.com;surakiymetlimadenler.com;JTR - Mücevher İhracatçıları Birliği
TAÇ KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. VEZİRHAN CAD.NO.88 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;;www.taczincir.com.tr;taczincir.com.tr;JTR - Mücevher İhracatçıları Birliği
TALAY DIŞ TİCARET ANONİM ŞİRKETİ;MİMAR KEMALETTİN MAH. YENİÇERİLER CAD. NO:69/301 FATİH İSTANBUL;(212) 6388795;www.talaysilver.com.tr;talaysilver.com.tr;JTR - Mücevher İhracatçıları Birliği
TAMŞAN KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MARMARA SANAYİ SİT. G BLOK NO.6/19 KÜÇÜKÇEKMECE İSTANBUL;(212) 4720937;www.tamsangold.com;tamsangold.com;JTR - Mücevher İhracatçıları Birliği
TAN-ALİZE KOZMETİK VE TEMİZLİK ÜRÜNLERİ SAN. VE TİC. A.Ş.;OMERLI MAH. URAN CAD. NO.32 ÇEKMEKÖY İSTANBUL;(216) 4357033;www.farmasi.com.tr;farmasi.com.tr;JTR - Mücevher İhracatçıları Birliği
TANİTA TASARIM ORGANİZASYON VE İNŞ. TAAH. LTD. ŞTİ.;KÜLTÜR MAH. NİSPETİYE CAD. AKMERKEZ AP. NO: 54/259 ETİLER BEŞİKTAŞ İSTANBUL;(212) 3582402;www.beegoddess.com.tr;beegoddess.com.tr;JTR - Mücevher İhracatçıları Birliği
TANYA ÇINAR;MOLLAFENARİ MAH. ADEM YAVUZ SOK.ALTUN CENTER NO.17/5 FATİH İSTANBUL;(212) 5276935;www.cinargumus.com;cinargumus.com;JTR - Mücevher İhracatçıları Birliği
TARİHİ GALATA KUYUMCULUK ANONİM ŞİRKETİ;MOLLA FENARİ MAHALLESİ ATİK ALİ PAŞA MEDRESESİ SOKAK NO: 19/2 FATİH İSTANBUL;;www.assosdiamond.com;assosdiamond.com;JTR - Mücevher İhracatçıları Birliği
TAYFUN SİLVER KUYUMCULUK HEDİYELİK EŞYA BİJUTERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;EMİN SİNAN MAH. YENİÇERİLER CAD. NO: 9/AÇEMBERLİTAŞ FATİH İSTANBUL;(212) 0000000;www.tayfunsilver.com;tayfunsilver.com;JTR - Mücevher İhracatçıları Birliği
TCO TURKEY MÜCEVHERAT TİCARETİ LİMİTED ŞİRKETİ;AKAT MAH. GÜL SK. MAYA PARK TOVERS NO: 2 İÇ KAPI NO: 7 BEŞİKTAŞ İSTANBUL BEŞİKTAŞ İSTANBUL;(212) 6033311;http://www.tiffany.com;tiffany.com;JTR - Mücevher İhracatçıları Birliği
TEKİN KAZ;TAVUKPAZARI CAD. OKAY HAN NO.31-33 FATİH İSTANBUL;(212) 5128871;www.ta-biggold.com;ta-biggold.com;JTR - Mücevher İhracatçıları Birliği
TEKNİK DÖKÜM KAPLAMA MALZEMELERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;DELİKLİKAYA MH KISIKLI CD NO:69 ARNAVUTKÖY İSTANBUL;(212) 5185757;www.teknikdokum.com;teknikdokum.com;JTR - Mücevher İhracatçıları Birliği
TEKNOFİNAL DIŞ TİCARET LİMİTED ŞİRKETİ;İSMETPAŞA MAHALLESİ 93. SOKAK A BLOK APT. NO:2/A SULTANGAZİ İSTANBUL;(212) 5143788;www.teknofinal.com;teknofinal.com;JTR - Mücevher İhracatçıları Birliği
TEKTAŞ SAATÇİLİK VE AKSESUAR TİC. AŞ;ABDİ İPEKÇİ CAD. ALTIN SOK.AHMET KARA İŞ HANI NO:2 HARBİYE ŞİŞLİ İSTANBUL;(212) 2250640;www.tektassaatcilik.com.tr;tektassaatcilik.com.tr;JTR - Mücevher İhracatçıları Birliği
TEMM ULUSLARARASI TİCARET AŞ;KAPTAN SK. NO:17/1 K:10 OFİS:59 METROWİN TOWER YEŞİLBAĞLAR PENDİK İSTANBUL;(212) 7061861;www.temm.com.tr;temm.com.tr;JTR - Mücevher İhracatçıları Birliği
TİMON TOPLU TÜKETİM SANAYİ VE TİCARET ANONİM ŞİRKETİ;ZİYA GÖKALP MAH. İKİTELLİ ORG. SANAYİ BÖL. ESKİTURGUT ÖZAL CAD. NO:4 B BLOK 104-105 BAĞCILAR İSTANBUL;(212) 6590659;www.timon.com.tr;timon.com.tr;JTR - Mücevher İhracatçıları Birliği
TOHUM DESIGN SA MERKEZİ İSVİÇRE İSTANBUL MERKEZ ŞUBESİ;HARBİYE MAH.CUMHURİYET CAD.ERK APT.NO:38/3 HARBİYE ŞİŞLİ İSTANBUL;(212) 3474125;www.tohumdesign.com;tohumdesign.com;JTR - Mücevher İhracatçıları Birliği
TOKUÇ GRUP DIŞ TİCARET ANONİM ŞİRKETİ;GOLD PARK PLAZA KAT : 3 NO:47 NURUOSMANİYE CAD.34080 FATİH İSTANBUL;(212) 5262196;www.tokuc.com;tokuc.com;JTR - Mücevher İhracatçıları Birliği
TROY KIYMETLI MADEN TIC.A.S.;İSTANBUL DÜNYA TİC. MERK. A3 BLKKAT. 4 NO.193 BAKIRKÖY İSTANBUL;(212) 4656570;www.troypm.com;troypm.com;JTR - Mücevher İhracatçıları Birliği
TUANA MUCEVHERAT VE KUYUMCULUK SANAYİ TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH ŞEREFFENDİ SOK.ŞEREFHAN NO.110 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5267565;www.tuanakuyumculuk.com;tuanakuyumculuk.com;JTR - Mücevher İhracatçıları Birliği
TÜRKCAN KUYUMCULUK SANAYİ ANONİM ŞİRKETİ;K.ÇARŞI ÇUHACI HAN SOK NO:11 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5124143;www.turkcangold.com;turkcangold.com;JTR - Mücevher İhracatçıları Birliği
UCYILDIZ BIJUTERI SAN.TIC.A.S.;ALACAHAMAM CAD. MARPUÇÇULAR İŞ MRK. NO.148 FATİH İSTANBUL;(212) 5194595;www.bijuland.com.tr;bijuland.com.tr;JTR - Mücevher İhracatçıları Birliği
UĞUR İNCİ KUYUMCULUK SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;KUYUMCULAR SOK. İSTANBUL VİZYON PARK MRK PLZ C-2 BLK K.9 NO: 902 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 5131198;www.ugurinci.com;ugurinci.com;JTR - Mücevher İhracatçıları Birliği
UĞURAS KIYMETLİ MADENLER SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;ATAKÖY 2-5-6.KISIM MAH. RAUF ORBAY CD. YALI ATAKÖY SİT. C BLOK NO:22 BAKIRKÖY İSTANBUL;(212) 5204253;http://www.uguras.com.tr;uguras.com.tr;JTR - Mücevher İhracatçıları Birliği
UNİ YAZI GEREÇLERİ KIRTASİYE SAN. VE TİC. A.Ş.;ÇOBANÇEŞME MAH. SANAYİ CAD. NİSH İSTA BLOK NO:44 DAİRE NO:67-68 BAHÇELİEVLER İSTANBUL;(212) 6036161;www.uniball.com.tr;uniball.com.tr;JTR - Mücevher İhracatçıları Birliği
URART EL SANATLARI PAZARLAMA TICARET VE SANAYI A.S.;BEYLERBEYI YALIBOYU CAD.KORULUK SOK. NO.1 ÜSKÜDAR İSTANBUL;(216) 3214886;www.urart.com.tr;urart.com.tr;JTR - Mücevher İhracatçıları Birliği
URHOY KUYUMCULUK SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MIMAR HATRETTIN M. ASMAKANDILSK. NO:1 KAT:2 KÖŞEHAN FATİH İSTANBUL;02125168619;www.urhoy.com.tr;urhoy.com.tr;JTR - Mücevher İhracatçıları Birliği
UZMAN KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİBOSNA DOĞU SANAYİ İŞLERİ MERKEZ MAH.KOSOVA CAD. BLOK NO:14 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 5512332;www.uzmanjewellery.com;uzmanjewellery.com;JTR - Mücevher İhracatçıları Birliği
ÜÇLER GÜMÜŞ SANAYİ TİCARET VE PAZARLAMA LİMİTED ŞİRKETİ;KURKCULER PAZARI SOK. NO.10/26 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5280814;www.uclergumus.com;uclergumus.com;JTR - Mücevher İhracatçıları Birliği
ÜMİT KOÇ;FETHİBEY CD. LALELİ İŞ MERKEZİ NO:26/74 BEYAZIT FATİH İSTANBUL;(212) 5137097;www.leonardogold.com;leonardogold.com;JTR - Mücevher İhracatçıları Birliği
ÜNİVERSAL DEKOR SANAYİ VE DIŞ TİC. LTD. ŞTİ.;ABDURRAHMAN NAFİZ GÜRMAN MAH. MEHMET AKİF CAD. TURUNCLU SOK. NO. NO.25/2 MERTER GÜNGÖREN İSTANBUL;(212) 6385434;www.universaldecoration.com;universaldecoration.com;JTR - Mücevher İhracatçıları Birliği
VAV KUYUMCULUK VE MÜCEVHERAT ELEKTRONİK TURİZM İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLAFENARMAH.ŞEREFEFENDİ SOK NO:13 FATİH 34080 FATİH, İSTANBUL, TÜRKİYE FATİH İSTANBUL;(212) 5221222;www.vavdiamond.com;vavdiamond.com;JTR - Mücevher İhracatçıları Birliği
VESTEL TİCARET ANONİM ŞİRKETİ;ORGANIZE SANAYI BOLGESI MANİSA MANİSA;(236) 2330131;www.vestel.com.tr;vestel.com.tr;JTR - Mücevher İhracatçıları Birliği
VİGOLD KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KUYUMCUKENT KOMPLEKSI ATÖLYEBLOGU K.5 5.SOK. NO.26/27 YENİBOSNA BAHÇELİEVLER İSTANBUL;;www.vigold.com.tr;vigold.com.tr;JTR - Mücevher İhracatçıları Birliği
VİVO MÜCEVHERAT İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;BABIALİ CAD. VURAL HAN NO:36 KAT:2 FATİH İSTANBUL;(212) 5289350;www.vivopirlanta.com;vivopirlanta.com;JTR - Mücevher İhracatçıları Birliği
WORKSHOP ZADE JEWELLERY DIŞ TİCARET LİMİTED ŞİRKETİ;BEYAZIT MAH. MERCAN HANI ÇIKMAZI SK.SEFER.ÜL HAYIR HAN NO: 12/205 FATİH İSTANBUL;(212) 5223989;http://www.etsy.com;etsy.com;JTR - Mücevher İhracatçıları Birliği
YAMACIYAN KUYUMCULUK TURİZM MOBİLYA OTOMOTİV VE İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ;LADİN SOK. KUYUMCUKENT NO: 4 M İÇİ KAPI NO: Z011 YENİBOSNA MERKEZ MAH 34197 BAHÇELİEVLER, İSTANBUL, BAHÇELİEVLER İSTANBUL;(212) 5123410;www.yamachi.com.tr;yamachi.com.tr;JTR - Mücevher İhracatçıları Birliği
YAPIRAY DEMİRYOLU İNŞAAT SİSTEMLERİ SAN. VE TİC.A.Ş.;KISIKLI MAH. ALEMDAĞ CAD. MASALDAN İŞ MRK. NO.60 E BLK NO.5 ÜSKÜDAR İSTANBUL;(216) 5213000;www.yapiray.com.tr;yapiray.com.tr;JTR - Mücevher İhracatçıları Birliği
YAŞAR ERŞAHİN;MESIH MEHMET PASA SOK KISMETIS HANI NO.7/31 FATİH İSTANBUL;02125137505;www.ersahingold.com;ersahingold.com;JTR - Mücevher İhracatçıları Birliği
YENİ PAZARLAR E-TİCARET HİZ. LTD. ŞTİ;BALMUMCU MAH. BARBAROS BLV. NO:58/8 BEŞİKTAŞ İSTANBUL;(212) 0000000;www.turkishvendor.com;turkishvendor.com;JTR - Mücevher İhracatçıları Birliği
YILDIRIM KUYUMCULUK SANAYİ VE TİCARET LTD. ŞTİ.;TAŞDİREK ÇEŞME SOK.K.BİROL İŞH. NO:16 K.1 D:1 ÇEMBERLİTAŞ FATİH İSTANBUL;(212) 4721320;www.yildirimgold.com;yildirimgold.com;JTR - Mücevher İhracatçıları Birliği
YÖN KUYUMCULUK OTOMOTİV SANAYİ TİCARET LİMİTED ŞİRKETİ;YENİ BOSNA MERKEZ MH.LADİN SK.NO.4/5233 BAHÇELİEVLER İSTANBUL;(212) 6032656;http://www.yonkuyumculuk.com;yonkuyumculuk.com;JTR - Mücevher İhracatçıları Birliği
ZAFER SAAT VE KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KALPAKÇILAR CADDESİ NO:11 FATİH İSTANBUL;(212) 5193333;https://zafersaat.com/tr/;zafersaat.com;JTR - Mücevher İhracatçıları Birliği
ZAHİDLER OTOMOTİV KUYUMCULUK SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SOK.4. FABRİKA 4. KAT KUYUMCUKENT BAHÇELİEVLER İSTANBUL;;www.zahidlerjewelery.com;zahidlerjewelery.com;JTR - Mücevher İhracatçıları Birliği
