Firma Adı;Bölge;Sektör;Detay URL
PETRA GROUP CARPET KİMYA SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3786.html
PETSA TEKSTİL A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4808.html
PETSA TEKSTİL A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4809.html
PETSAN AMBALAJ VE KİMYA SAN.TİC.LTD.ŞTİ.;5.Bölge-Aktoprak;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4976.html
PEYBAK GIDA VE İHTİYAÇ MADDELERİ SAN. VE TİC. LTD. ŞTİ.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5267.html
PİMSAN PLASTİK GIDA SANAYİ VE TİCARET A.Ş.;2.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2142.html
PLASMAT BOYA PLASTİK SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2930.html
PLATO HALI VE TEKS. SAN. İTH. İHR. TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/489.html
POLATLAR HİJYEN VE SAĞLIK ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4846.html
POLİ ALABO PLASTİK TEKSTİL PETROL NAKLİYAT SAN. VE TİC. LTD. ŞTİ.;3.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4044.html
POLİFELT TEKNİK TEKSTİL İMALAT PAZARLAMA SAN. VE TİC. LTD. ŞTİ.;2.Bölge;GERİ DÖNÜŞÜM;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4877.html
POLİKAMP KAMBER PLASTİK SAN. VE TİC. LTD. ŞTİ.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3173.html
POLİTEKNİK BET. VE BET.ÜRÜ. İNŞ. SAN. VE TİC. A.Ş.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4675.html
POLY GÜRTEKS TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4198.html
POLY PLASTİC MASTERBATCH KİMYA SAN VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4535.html
POLYBERK TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5084.html
POLYSAN TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3939.html
POLYSBR TEKSTİL SAN. VE TİC. LTD. ŞTİ;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5122.html
POMAK MAKİNA SAN.VE TİC. LTD.ŞTİ.;2.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4519.html
POMELO GAYRİMENKUL İNŞAAT TAAHHÜT SAN. VE TİC. A.Ş.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5976.html
PORTALİN MEYVE SULARI SAN.VE TİC.A.Ş.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2244.html
POYTEKS TEKSTİL AMBALAJ SAN. VE TİC. LTD. ŞTİ.;1.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/901.html
POYTEKS TEKSTİL AMBALAJ SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4081.html
PREDO SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4719.html
PREDO SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3696.html
PREDO SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1520.html
PRO YEM SANAYİ VE TİC. A.Ş.;4.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/847.html
PROMA MEDİKAL LTD.ŞTİ.;5.Bölge-Göksüncük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/377.html
PROSES TEKSTİL MAKİNA ELEKTRİK ELETRONİK TİC. VE SAN.LTD. ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2497.html
RAD TEKSTİL SAN.VE TİC.AŞ.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/639.html
RAINBOW OFİS MOBİLYA VE İNŞAAT A.Ş.;1.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5460.html
RAMDER SUNİ DERİ TEKSTİL SAN. VE TİC. A.Ş.;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4150.html
RE UP GERİ DÖNÜŞÜM SAN. VE TİC. A.Ş.;3.Bölge;GERİ DÖNÜŞÜM;https://www.gaosb.org/tr/osb-firmalari/firma-detay/6028.html
RE UP GERİ DÖNÜŞÜM SAN. VE TİC. A.Ş.;2.Bölge;GERİ DÖNÜŞÜM;https://www.gaosb.org/tr/osb-firmalari/firma-detay/6027.html
REFORM MÜHENDİSLİK VE YAPI SAN. TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2961.html
REFORM MÜHENDİSLİK VE YAPI SAN. TİC. LTD. ŞTİ.;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5091.html
REFORM MÜHENDİSLİK VE YAPI SAN. TİC. LTD. ŞTİ.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5093.html
REGNUM HALI İÇ VE DIŞ TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4557.html
REİS HALI TEKSTİL SAN.TİC.A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/803.html
REİS HALI TEKSTİL SAN.TİC.A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2556.html
REİS PAMUK SAN. VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4726.html
REİS PAZARLAMA VE TİC.LTD.ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/363.html
REPART ENDÜSTRİYEL ÜRÜNLER TEKS. SAN. TİC. LTD. ŞTİ.;2.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4425.html
REYHAN HALI TEKSTİL SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4776.html
RİFAT ŞEKER;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4073.html
RİTAŞ KİMYA VE TEKSTİL SANAYİ TİCARET A.Ş.;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1878.html
RİTAŞ KİMYA VE TEKSTİL SANAYİ TİCARET A.Ş.;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1881.html
RİTAŞ KİMYA VE TEKSTİL SANAYİ TİCARET A.Ş.;3.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2486.html
RİVA KEÇECİ HALI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3461.html
ROVEN GIDA SAN. VE TİC. LTD. ŞTİ.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4723.html
ROZA HALI SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/816.html
ROZA HALI SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4130.html
RUGTEX TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4554.html
S.VAKKAS ERDOĞAN;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4065.html
S.VAKKAS ERDOĞAN;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2644.html
SABRİ BAKIŞGAN VE OĞULLARI GIDA SAN.TİC.LTD.ŞTİ.;5.Bölge-Dülük;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/178.html
SABRİ BAKIŞGAN VE OĞULLARI GIDA SAN.TİC.LTD.ŞTİ.;5.Bölge-Göksüncük;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4479.html
SABRİ ŞAN;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5113.html
SADULLAH TAYŞİ;2.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2031.html
SAFA HALICILIK SAN.VE TİC. LTD.ŞTİ.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/818.html
SAFA İTH. İHR. PAZ. SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/228.html
SAFJÜT İPLİK TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4085.html
SAFJÜT İPLİK TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1714.html
SAFTAŞ BETON SAN. VE TİC. LTD.ŞTİ.;4.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4981.html
SAFTAŞ BETON SAN. VE TİC. LTD.ŞTİ.;4.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5187.html
SAFYÜN HALI TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3832.html
SAFYÜN HALI TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4971.html
SAFYÜN HALI TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5412.html
SAİT KORKMAZ;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5111.html
SAKARYA SÜPÜRGE SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2890.html
SALAHATTİN CİNDİOĞLU;1.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1262.html
SAMS SAĞLIKLI ALIŞVERİŞ MERKEZİ SAN. TİC. A.Ş.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3131.html
SANAT AMBALAJ SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3539.html
SANCAKTAR İNŞAAT TAAH. TİC. VE SAN. LTD.ŞTİ.;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1370.html
SANCAKTAR İNŞAAT TAAH. TİC. VE SAN. LTD.ŞTİ.;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1371.html
SANCAKTAR İNŞAAT TAAH. TİC. VE SAN. LTD.ŞTİ.;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1372.html
SANKO HOLDİNG A.Ş.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2467.html
SANKO TEKSTİL İŞLETMELERİ SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/889.html
SANKO TEKSTİL İŞLETMELERİ SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2440.html
SANKO TEKSTİL İŞLETMELERİ SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5480.html
SANKO TEKSTİL İŞLETMELERİ SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2774.html
SANKO TEKSTİL İŞLETMELERİ SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2775.html
SANKO TEKSTİL İŞLETMELERİ SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2776.html
SANPA UĞUR GIDA DAĞITIM PAZARLAMA A.Ş.;5.Bölge-Dülük;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4703.html
SARIBAL METAL İNŞ. OTO. SAN. VE TİC.LTD. ŞTİ.;5.Bölge-Dülük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4859.html
SARIKLAR GIDA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5215.html
SAYDAM TEKSTİL SANAYİ TİCARET LTD.ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1565.html
SAYDAM TEKSTİL SANAYİ TİCARET LTD.ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3874.html
SAYIN TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2395.html
SAYIN TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3519.html
SAYINLAR GIDA MADDELERİ SAN. VE TİC. A.Ş.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2465.html
SEBAT HALI SAN. VE TİC.A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/138.html
SELMAGÜL SAĞLIK ÜRÜN. SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4737.html
SENFONİ HALI İPLİK TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4378.html
SENOCO TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4116.html
SERAP YETKİNŞEKERCİ;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5737.html
SERDAR İHSAN KARAMAN;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5790.html
SERDAR-ÖNDER-HALİL İBRAHİM ÖZTÜRK;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3128.html
SERİN ALTIN PIRLANTA SAN. VE TİC. LTD. ŞTİ.;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5066.html
SERKAN POLİMER SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4800.html
SETAŞ KİMYA SANAYİ.AŞ.;5.Bölge-Dülük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4491.html
SEVİNÇLER SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.;3.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3826.html
SEVİNÇLER SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/372.html
SEYİT AHMET ŞAHAN;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5562.html
SEYİT POLYESTER TEKSTİL SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5255.html
SHAG RUGS HALI SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4758.html
SHAG RUGS HALI SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4759.html
SHİMALL TEKSTİL SENTETİK ELYAF DERİ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3919.html
SIRLI HALI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4207.html
SIRMA HALI TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4587.html
SİM DOKUMA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2255.html
SİM DOKUMA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2268.html
SİMAŞ BULGUR GIDA SAN. VE TİC. LTD. ŞTİ.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2223.html
SİMURG CARPET TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4926.html
SKY CARPET TEKSTİL SAN. TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4402.html
SMART POLYESTER A.Ş.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4882.html
SOFTEX AMBALAJ SAN. VE TİC. LTD. ŞTİ.;1.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4827.html
SOYLU TERLİK SAN.VE TİC.LTD.ŞTİ.;4.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/776.html
SOYLUSER HALI SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2948.html
SÖNMEZ POLİMER KİMYA SAN. TİC. A.Ş.;3.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5196.html
SÖNMEZ POLİMER KİMYA SAN. TİC. A.Ş.;5.Bölge-Dülük;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5197.html
SRN KİMYA TEKSTİL PLASTİK SAN. VE TİC. LTD. ŞTİ.;4.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5102.html
ST PLAST AMBALAJ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;GERİ DÖNÜŞÜM;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2846.html
STANDART DOKUMA İPLİK SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5764.html
STAR PP TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;1.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1261.html
STS DIŞ TİCARET VE TEKSTİL SAN. LTD. ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4401.html
SUAT AKINAL-SAİM AKINAL;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1327.html
SUAT GÖLBAŞI;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5647.html
SUAT GÖLBAŞI;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5646.html
SUN PET AMBALAJ SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;GERİ DÖNÜŞÜM;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4785.html
SUN TEKSTİL SANAYİ VE TİCARET LTD. ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1897.html
SUNFURN MOBİLYA SAN. VE TİC. A.Ş.;3.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5512.html
SUNPLAST BOYA SAN. VE TİC. A.Ş.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5796.html
SUZAN DEMİRCİOĞLU;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5721.html
SÜPER FİLM AMBALAJ SAN. VE TİCARET A.Ş.;3.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4559.html
SÜPERPAK AMBALAJ SAN.VE TİC. A.Ş.;4.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/830.html
SÜPHAN TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3834.html
SÜPHAN TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4793.html
ŞAHAN KARDEŞLER TEKSTİL HALI SAN.VE TİC.LTD.ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4291.html
ŞAHAN KARDEŞLER TEKSTİL HALI SAN.VE TİC.LTD.ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/445.html
ŞEHZADE HALI SAN. VE TİC.A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3711.html
ŞEN ANADOLU MISIR ÜRÜNLERİ GIDA SAN. VE TİC. LTD. ŞTİ.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2308.html
ŞENEL SARUHAN;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5704.html
ŞENER TEKSTİL SAN.TİC.LTD.ŞTİ.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/788.html
ŞERBETÇİ FLAMENT İPLİK SAN. VE DIŞ TİC. LTD.ŞTİ.;1.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1258.html
ŞEVKET BEYHAN HIDIROĞLU;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1130.html
ŞİRECİ TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1951.html
ŞİRECİ TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3835.html
ŞİRECİ TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/15.html
ŞİRECİ TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/54.html
ŞİRECİ TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/55.html
ŞİRECİ TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/120.html
ŞİRİN MENSUCAT TEKSTİL SAN. VE TİC. A.Ş.;1.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4467.html
ŞİRVAN TEKSTİL SAN. VE TİC.LTD. ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2626.html
ŞİRVANOĞLU TEKSTİL A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5667.html
ŞÖLEN ÇİKOLATA GIDA SAN.VE TİC.A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1732.html
ŞÖLEN ÇİKOLATA GIDA SAN.VE TİC.A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1736.html
ŞÖLEN ÇİKOLATA GIDA SAN.VE TİC.A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1991.html
ŞÖLEN ÇİKOLATA GIDA SAN.VE TİC.A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1861.html
ŞÖLEN ÇİKOLATA GIDA SAN.VE TİC.A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1869.html
ŞÖLEN ÇİKOLATA GIDA SAN.VE TİC.A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1857.html
ŞÖLEN ÇİKOLATA GIDA SAN.VE TİC.A.Ş.;4.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/865.html
ŞULE MAZICIOĞLU;5.Bölge-Göksüncük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5649.html
ŞÜKRAN SEVEROĞLU;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5086.html
ŞÜKRÜ KARAPINAR;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1686.html
T.C. GAZİANTEP TİCARET BORSASI;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5798.html
T.GARANTİ BANKASI A.Ş.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4680.html
