firma_adi;adres;telefon;website;domain
ŞABAN YANAR;VEYSEL KARANİ MH. 2.KÖŞK CD. NO:14/1 OSMANGAZİ BURSA;+90 (224) 215-6230;;
ŞAFAK BAYRAM YILMAZ;ÖNCEBECİ ZİYA GÖKALP CAD. NO:74/2 ÇANKAYA ANKARA;+90 (312) 434-0312;http://www.detayarastirma.com;detayarastirma.com
ŞAHBAA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;ANADOLU MAH. DERİN SOKAK NO.13/B YILDIRIM BURSA;+90 (224) 000-0000;;
ŞAHÇELİK TEKSTİL İNŞAAT TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;ALTINOVA MAH. FUAR CAD. BUTTİM İŞMERKEZİ BUTTİM ÇARSI NO: 61 İÇ KAPI NO: 5198 KOVUKÇINAR OSMANGAZİ BURSA;+90 (224) 000-0000;;
ŞAHIN SENEMAN - ŞAHİN SENEMAN - HAMİT ŞANLI ADİ ORTAKLIĞI;ISABEY MAH.ISABEY CAD.NO.121 YILDIRIM BURSA;+90 (224) 371-2528;;
ŞAHİNLER GALOŞ TIBBİ MALZEMELERİ VE PLASTİK İHR.İTH LTD ŞTİ;75.YIL(SULTANDERE MAH) MAH.ADAHİSAR SOK. NO:103 ODUNPAZARI ESKIŞEHIR;+90 (222) 000-0000;;
ŞAHİNTEC DIŞ TİCARET SAN.VE TİC.LTD.ŞTİ.;MAHMUDİYE MAH.15.MOBİLYA SOK. NO:16 İÇ KAPI NO:8 İNEGÖL BURSA;+90 (224) 000-0000;;
ŞAHMER İPLİK TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALTINOVA MAH.YENİ YALOVA YOLU CD.BUTTİM İŞ MERKEZİ E BLOK KAT:1 OFİS NO:1288 OSMANGAZİ BURSA;+90 (224) 211-1700;;
ŞAHSA TEKS.KONF.SAN.VE TIC.LTD .ŞTI.;DEMİRTAŞ DUMLUPINAR OSB MH.ÇİĞDEM 1 SK. NO.4 OSMANGAZİ BURSA;+90 (224) 360-0895;http://www.sahsatekstil.com.tr;sahsatekstil.com.tr
ŞAKİR BABAT;MALAZGİRT MAH. MERAL SOKAK 7/A SİNCAN SİNCAN ANKARA;+90 (312) 268-6033;;
ŞAMİL MUSAOĞLU;DUAÇINARI MAH. 5. PINAR SOK. NO:6/A İÇ KAPI NO:1 YILDIRIM BURSA;+90 (224) 000-0000;;
ŞAR-MEN KARACA TEKS.SAN.VE TIC .LTD.ŞTI.;DOSAB A.O.SÖNMEZ KARANFIL SOK. NO.10 OSMANGAZİ BURSA;+90 (224) 261-1031;;
ŞATO AYAKKABI VE DERİ SAN. VE TİC. LTD. ŞTİ.;NARLIDERE KÖYÜ VE KIŞLABOĞAZI MEVKİİ BARAKFAKİ SANAYİ BÖLGESİ KESTEL BURSA;+90 (224) 384-1052;http://www.satoayakkabi.com;satoayakkabi.com
ŞEBNEM ÇEVİK;AKÇAĞLAYAN MAH. 503 SOK. N1: 32-A YILDIRIM BURSA;+90 (224) 000-0000;;
ŞEHLA BOYA APRE EMPRİME TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;DEMİRTAŞ ORGANİZE SANAYİ BÖLGESİ KARTOPU SOKAK NO.8 OSMANGAZİ BURSA;+90 (224) 261-6213;http://www.sehlatekstil.com;sehlatekstil.com
ŞEHRİSTAN TEKSTİL KONF. İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;DEMİRTAŞ ORGANİZE SAN.BÖLGESİ GÜL SK.NO:21 MERKEZ BURSA;+90 (224) 362-9393;;
ŞELALE KARTELA DİZAYN MATBAACILIK HİZ. TEKS.SAN. TİC.LTD.ŞTİ.;DOSAB GÜL SOKAK NO:5/2 OSMANGAZİ/BURSA OSMANGAZİ BURSA;+90 (224) 261-6068;;
ŞEMA BRODE DOKUMA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;YENİDOĞAN MAH. ORGANİZE SANAYİ BÖLGESİ İTFAİYE CAD NO.20 GÜRSU BURSA;+90 (224) 376-1002;;
ŞENER GÜNER;KONAK MAH. BARIŞ (120) SK. OFİS ARTI NO:3/12 YUMURTALIK BURSA;+90 (224) 000-0000;;
ŞENKA ITHALAT IHRACAT LTD.ŞTI.;BEŞEVLER KÜÇÜK SANAYI SITESI 60 BLOK NO.36 YUMURTALIK BURSA;+90 (224) 441-4030;http://www.senkaetiket.com;senkaetiket.com
ŞENKOÇ TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;REYHAN MAH. İSMAİL HAKKI TEKKE CAD. TEKSTİL İŞHANI NO.13/2 OSMANGAZİ BURSA;+90 (224) 220-2474;;
ŞENOL AKYILDIZ;MİLLET MAH. 2. METE SOK. NO:4/Z1 YILDIRIM BURSA;+90 (224) 413-1261;;
ŞENOL EKER;SELAMET MAH.TÜTÜNCÜ SOK.NO.17 YILDIRIM BURSA;+90 (224) 271-5427;;
ŞENOL KUMAŞ TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;ALTINOVA MAH.İSTANBUL CD.BUTTİĞM İŞM. NO:424/5/3063 OSMANGAZİ BURSA;+90 (224) 999-8564;;
ŞENOL SEVEN;YENİKARAMAN MAH. 4. KORKMAZ SK. NO:18/1 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ŞEREFİN İNŞAAT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İSTİKLAL MAH. 2.SARPER SK. NO: 3 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ŞERİF ULUDA-AYMADA TEKSTİL;YAVUZSELİM MH.9.YÜKSEL SK.NO:17/1 YILDIRIM BURSA;+90 (224) 367-6782;http://www.aymada.com;aymada.com
ŞETEKS TEKSTIL SANAYI VE TIC. LTD.ŞTI.;NILÜFER ORG.SAN.BÖLG.IHLAMUR C NO:18 Tayin edilmedi BURSA;0224-2424951-52;http://www.erenis.com.tr;erenis.com.tr
ŞEVKİ KAPRAN - KAPRAN TEKSTİL;DUMLUPINAR MAH. 50.CAD. NO.5/1 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 262-1244;;
ŞEYHZADEOĞLU TEKS.GID.HAYV.OTO.MAD.İNŞ.SAN. VE TİC.LTD.ŞTİ.;ALTINOVA MH.YENİ YALOVA YOLU CD. 424/5 1192 OSMANGAZİ BURSA;+90 (224) 211-6238;;
ŞEYMA ACAT;AHMETPAŞA MAH.F.ÇAKMAK CD.FOMARA İŞM. NO:73 B03 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ŞIK APRE-BOYA TEKS.SAN.VE TİC. A.Ş.;MERCAN MH.ÇAKMAKÇILAR YOKUŞU NO:19 FATİH İSTANBUL;+90 (212) 550-2929;;
ŞİLİ TEKSTİL GIDA PETROL SANAYİ VE TİCARET LTD.ŞTİ.;KALE MAH. GÜRSOY CAD. 111.SOK. NO.14 KESTEL BURSA;+90 (224) 372-0034;;
ŞİNASİ YILDIZ;YALÇIN SOK. NO: 31/A DUACINAR YILDIRIM BURSA;+90 (224) 212-0077;;
ŞİŞTEKS TEKSTİL MAKİNE İNŞAAT SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. ASRİ SOK. NO:85/1 OSMANGAZİ BURSA;+90 (224) 261-2040;;
ŞÖLEN TEKSTİL-SABİT KURTULUŞ;REYHAN MAH. CUMHURİYET CAD. NO:150/403 OSMANGAZİ BURSA;+90 (224) 220-1686;;
ŞURA HAYVANCILIK TURİZM İNŞAAT İTH. İHR. VE LTD. ŞTİ.;MEŞRUTİYET MAH. KARANFİL SOK. BİLGİ İŞ HANI NO:38/1 ÇANKAYA ANKARA;+90 (312) 527-2269;;
T TUĞCU TEKSTİL İNŞAAT TURİZM PAZARLAMA SANAYİ VE TİCARET ANONİM ŞİRKETİ;KIRCAALİ MAH.ÖZEN SK.TUĞCU PLAZA 1 K:1 NO:38 D: 29-30 OSMANGAZİ BURSA;+90 (224) 256-4501;;
T.D.T. TEKSTİL GIDA İNŞAAT TURİZM OTOMOTİV İTHALAT İHRACAT SAN. VE TİC.LTD.ŞTİ.;YUNUS EMRE MAH. DİKENCİK CAD. NO:3 YILDIRIM BURSA;+90 (224) 364-2325;;
T.G TEKSTIL MOB.SAN.VE TIC. LTD.ŞTI.;BUTTIM A.BLOK K.5 NO.1401 OSMANGAZİ BURSA;+90 (224) 211-0167;http://www.tgsco.com;tgsco.com
T.İ.G.A. MOBİLYA DEKORASYON SANAYİ VE TİCARET LTD.ŞTİ;KÜÇÜK SANAYİ SİTESİ 33.SOKAK 66-A BLOK NO.27 YUMURTALIK BURSA;+90 (224) 443-5062;;
T.K.S. TEKNİK KUMAŞ SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAR OSB MAH. FİRUZE SOK. NO:2 OSMANGAZİ BURSA;+90 (224) 215-5632;http://www.tkstekstil.com;tkstekstil.com
T.R.E.C.O. KAUÇUK VE KİMYASALLARI SANAYİ VE TİCARET LTD.ŞTİ.;NİLÜFER ORGANİZE SANAYİ BÖLGESİ IHLAMUR CADDE NO.34 - 36İÇ KAPI NO.36 YUMURTALIK BURSA;+90 (224) 410-0020;http://www.treco.com.tr;treco.com.tr
T.YAMAN MENSUCAT DIŞ TICARET ITHALAT IHRACAT LTD ŞTI;DEMİRTAŞ O.S.B. ERGUVAN SOK.NO:3 OSMANGAZİ BURSA;+90 (224) 261-3480;;
TABAŞ TEKS.TİC.LTD.ŞTİ.;I.M.Ç.2.BLOK NO:2415 FATİH İSTANBUL;+9 (212) 528-0434;;
TABLO TEKSTİL SANAYİ VE TİCARET LTD. ŞTİ.;OVAAKÇA MERKEZ MAH. İSTANBUL CAD. NO:559 OSMANGAZİ BURSA;+90 (224) 317-0003;http://www.tabloteks.com;tabloteks.com
TAFEKS TEKSTİL SAN. VE DIŞ TİC. AŞ;DEİRTAŞ DUMLUPINAR MAH. 1.YENİKÖY SK. NO:18 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 211-1038;http://www.tafeks.com;tafeks.com
TAHATWEEN TEKS.SAN. VE TİC.LTD.ŞTİ.;ODUNLUK MAH.AKADEMİ CD.ZENO BUSINESS CENTER D BLOK NO:2 D/5 YUMURTALIK BURSA;+90 (224) 256-0834;;
TAKA KUMAŞ TEKSTİL KİMYA SAN. VE TİC. LTD. ŞTİ.;KÜÇÜKBALIKLI MH. 6.CAD. NO: 28/1 OSMANGAZİ BURSA;+90 (224) 494-1003;;
TAMAM MENSUCAT TURİZM İNŞAAT TAAHHÜT SANAYİ VE TİCARET LTD.ŞTİ.;ALTINOVA MAH. YENİ YALOVA YOLU CAD. BUTTİM İŞ MRKZ. KAT:2 A BLOK NO:2088/2089 OSMANGAZİ BURSA;+90 (224) 211-2125;http://www.tamammensucat.com.tr;tamammensucat.com.tr
TAMARA TAŞTAN-TAŞTA TEKSTİL;DEĞİRMENLİKIZIK MAH. BATI SOK 24/1 YILDIRIM BURSA;+90 (224) 241-3858;;
TAMER BOSTANCI - BOSTANCIOĞLU İÇ VE DIŞ TİC.;KARŞIYAKA MAH.ARMUTLU MEYDANI NO:21C/C ARMUTLU YALOVA;+90 (224) 272-0098;;
TAMER KAPİTAN DİZAYN TEKSTİL GIDA METAL SANAYİ TİCARET;ALTINOVA MAH. YENİ YALOVA YOLU CD. BUTTİM İŞ MERKEZİ B BLOK 1089-1090 OSMANGAZİ BURSA;+90 (224) 211-3061;http://www.dizayntextil.com;dizayntextil.com
TAMER OYACI;GÜZELYALI BURGAZ MAH. KIZILTOPRAK CAD. DENİZ SİTE GÜZELYALI MUDANYA BURSA;+90 (224) 000-0000;;
TAMER TENK-TTENK;YUNUSELİ MAH.831.SOK NO:6/1 OSMANGAZİ BURSA;+90 (224) 908-0828;;
TANER DUMAN BEBE KONFEKSİYON SAN. VE TİC.LTD. ŞTİ.;MİLLET MAH 1.MALAZGİRT SOK 17 A YILDIRIM YILDIRIM BURSA;;;
TANER GÖKBURUN;YUNUSELİ MAH. 773. SOK. B BLOK 5B/5 OSMANGAZİ BURSA;+90 (224) 000-0000;;
TANER KILIÇ;NİLÜFER KÖY MAH. ERKAN SOKAK NO.1 OSMANGAZİ BURSA;+90 (224) 244-6090;;
TARABISHI TEKSTİL GIDA TURİZM İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;DUAÇINARI MAH. 1.MERTOĞLU SOKAK NO.7 İÇKAPI NO.21 YILDIRIM BURSA;+90 (224) 361-1200;;
TARAKÇIBEBE TEKSTİL MOBİLYA TURİZM İNŞAAT İTHALAT İHRACATLTD.ŞTİ.;DEĞİRMENLİKIZIK MAH. 2.DİKMEN SOKAK NO.4/6 YILDIRIM BURSA;+90 (224) 221-4141;;
TARHAN SEVEŞ;ALTINOVA MAH. YENİ YALOVA YOLU BUTTİM İŞ MERKEZİ A BLOK KAT.1 NO.39 OSMANGAZİ BURSA;+90 (224) 211-2066;;
TARRAB TEKSTİL İNŞ.TUR.GIDA HAY.İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;ŞEHREKÜSTÜ MAH CEMAL NADİR CAD ÇAĞIN İŞ HANI SİT. NO:24 /209 OSMANGAZİ/BURSA OSMANGAZİ BURSA;+90 (224) 000-0000;;
TAŞDELEN TEKSTIL SANAYI TIC.VE TURIZM A.Ş.;DEMIRTAŞ ORGANIZE SAN.BÖLGESI OSMANGAZİ BURSA;+90 (224) 261-2590;;
TAŞOĞLU BRODE SAN. TİC. LTD. ŞTİ.;KARAPINAR MAH. 21.CAD. NO:15/1 YILDIRIM BURSA;+90 (224) 000-0000;;
TATLISU TEKSTİL YIKAMA KURU TEM. VE TEMİZLİK HİZM. SAN. VE TİC. LTD. ŞTİ.;ÇANKAYA CİNNAH NO.37/2 ÇANKAYA ANKARA;+90 (312) 442-3435;;
TAYFUN KARAHAN TURİZM EMLAK OTOMOTİV TEKSTİL İNŞ. GIDA SAN. VE TİC. LTD. ŞTİ.;ÜÇEVLER MAH. 82.(220(SOK. NO:1-R/1 YUMURTALIK BURSA;+90 (224) 000-0000;;
TAYKİM LABORATUVAR ÜRÜNLERİ AR-GE PROJE GELİŞTİRME SAN. VE TİC. LTD. ŞTİ.;İVEDİK O.S.B. 1349 SK. NO:2/2 YENİMAHALLE ANKARA;+90 (312) 440-4442;http://www.taykim.com.tr;taykim.com.tr
TAYKOSAN DIŞ TİCARET LTD.ŞTİ.;YAVUZSELİM MAH. ALPAY SOKAK NO:11 YILDIRIM BURSA;+90 (224) 368-3759;http://www.taykosan.com;taykosan.com
TAYLAN YETER;ALTINOVA MAH. BUTTİM İŞ MERKEZİ A BLOK NO.1092 OSMANGAZİ BURSA;+90 (224) 211-1749;;
TAYLASAN TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;DUAÇINARI MAH. VİŞNE CAD. NO:221/2 YILDIRIM BURSA;+90 (224) 000-0000;;
TAYPEK ALÜMİNYUM TEKSTİL GIDA SAN. VE TİC. A.Ş.;BALGAT MAH. CEYHUN ATUF KANSU CAD. NO:14/5 ÇANKAYA ANKARA;+90 (312) 285-9969;;
TAYYİBE İNLEMEZOĞLU - TANER ÇEYİZ;DEĞİRMENLİKIZIK MH. 3.DOĞAN SK.NO:6/A YILDIRIM BURSA;+90 (224) 361-8260;;
TCC-THE CHAIR COMPANY BURO KOLTUK SANAYİ TİCARET A.Ş.;NILÜFER ORG.SAN.BÖLGESI CEVİZ CAD.NO:7 YUMURTALIK BURSA;+90 (224) 411-0190;http://www.grammerburo.com.tr;grammerburo.com.tr
TCT MEDİKAL ESTETİK KOZMETİK SAĞLIK EĞİTİM TURİZM SAN. VE TİC. A.Ş.;ÜÇEVLER MAH. ERSAN SK. NO:7/1 YUMURTALIK BURSA;+90 (224) 000-0000;;
TCV TARIM MOBİLYA NAKLİYAT TEKSTİL OTOMOTİV İNŞAAT KİMYEVİ MADDELER SANAYİ VE TİCARET LTD.ŞTİ.;ÇEKİRGE MAH. ÇEKİRGE CADDE GÖZÜKARA APT. NO.177/5 OSMANGAZİ BURSA;+90 (224) 242-4847;;
TEBESA DIŞ TİCARET LİMİTED ŞİRKETİ;PANAYIR MAH. DERMAN CAD. NO:255 OSMANGAZİ BURSA;+90 (224) 261-0735;;
TEDLAB ANALİTİK CİHAZLAR VE ÖLÇÜM ALETLERİ İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;BEŞTEPE MAH. NERGİS SOKAK VİATOWER İŞ MERKEZİ KAT NO:9 YENİMAHALLE ANKARA;+90 (312) 000-0000;;
TEFEX GLOBAL DIŞ TİC. A.Ş;AHMET VEFİKPAŞA OSB MAH KARAPINARCAD NO 4 KESTEL KESTEL BURSA;+90 (224) 362-5939;;
TEFİK BAYRAKTAR DİLONNİ TOPTAN KUMAŞ TİCARETİ;YENİ YALOVA YOLU BUTTİM İŞ MERK. B BLK KAT:4 NO:4155 OSMANGAZİ BURSA;+90 (224) 211-1754;http://http://dilonni.com;http
TEGE TEKSTİL GERİ DÖNÜŞÜM LOJ.GIDA İNŞ.MAKİNA İTH.İHR.SAN VE TİC.LTD.ŞTİ;ÇUKURCAKÖY MAH.5.ÇAKMAK SOK.NO:7 OSMANGAZİ BURSA;+90 (224) 000-0000;;
TEK STAR GIDA TEMİZLİK MALZEMELERİ AMBALAJ PAZARLAMA SAN. VE TİC. LTD. ŞTİ.;ÖNDER MAH. AKÇAKALE CAD. NO:30/12 SİTELER ALTINDAĞ ANKARA;+90 (312) 259-0625;;
TEK TEKS İPLİK TEKSTİL SANAYİ TİCARET LTD.ŞTİ.;DEMİRTAŞ ORGANİZE SANAYİ BÖLGESİ YASEMİN SOKAK NO.8 OSMANGAZİ BURSA;+90 (224) 240-2900;;
TEKHAN GIDA GİYİM HAYV.TURZ.SAN. VE TİC.A.Ş.;SERDAROĞLU SK.NO:2 KAZAN KAHRAMANKAZAN ANKARA;+90 (312) 814-5230;http://www.tekhan.com.tr;tekhan.com.tr
TEKIMA TEKSTIL KIMYA MAKINA TIC.VE SAN.A.Ş.;HÜDAVENDIGAR MAH.HAYRAN CAD. MUTILER SIT.B.BL.NO.11-13 OSMANGAZİ BURSA;+90 (224) 239-9009;;
TEKMIS TEKSTIL SAN.VE TIC.A.Ş.;YAVUZSELIM MAH.YEŞIM SOK.NO:13 YILDIRIM BURSA;+90 (224) 366-8635;;
TEKNOMAKS DAR DOKUMA TEKSTİL İHR.İTH.SAN VE TİC LTD ŞTİ;DUAÇINARI MAH. VİŞNE CAD. NO:221 YILDIRIM / BURSA YILDIRIM BURSA;+90 (224) 364-6161;;
TEKNOTEKS TEKS.SAN.VE TIC.LTD. ŞTI.;ORG.SAN.BÖL.YEŞIL CD.NO.22 YUMURTALIK BURSA;+90 (224) 243-1413;;
TEKSAREN TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;CUMHURİYET MAH. GÜVEN SOK. BOZBEY APT. NO:2/1B YUMURTALIK BURSA;+90 (224) 000-0000;;
TEKS-ART TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KALE MAH. BURÇAK SOK. NO:2-4/1 KESTEL KESTEL BURSA;+90 (224) 362-2919;http://www.teksart.com.tr;teksart.com.tr
TEKSBO IPLIK ÜRET.PAZ.TEKS. SAN.TIC.A.Ş.;GÜRSU SAN.BÖL.MENDERES CD.NO.4 GÜRSU BURSA;+90 (224) 371-5931;;
TEKSBO TEKS.SAN.VE TİC.LTD.ŞTİ;GÜRSU MEYDAN CAD.SAN. BÖLGESI GÜRSU BURSA;+90 (224) 371-5930;;
TEKSIUM TEKSTIL ÜRÜNLERI SAN.V E TIC.LTD.ŞTI.;DEMIRTAŞ ORG.SAN.BÖL.NILÜFER SK. NO. 10 OSMANGAZİ BURSA;+90 (224) 261-3210;http://www.teksium.com;teksium.com
TEKSMAK MAKİNA TEKSTİL ENERJİ SANAYİ VE TİCARET PAZARLAMA ANONİM ŞİRKETİ;İSABEY MAH.İSMETİYE CD.153/A YILDIRIM BURSA;;;
TEKST PAZARLAMA MÜM.VE DIŞ TİC.LTD.ŞTİ.;YUNUSEMRE MAH.SEVİNÇ SOK.NO:1/16 YILDIRIM BURSA;+90 (224) 362-3334;http://www.morifabrics.com;morifabrics.com
TEKSTAŞ TEKSTİL SAN. VE TİC. A.Ş.;OVAAKÇA SANTRAL MAH. İSTANBUL CAD. NO:650 A OVAAKÇA OSMANGAZİ BURSA;+90 (224) 267-0326;http://www.tekstas.com;tekstas.com
TEKSTRADE NAKLİYE-TURİZM-MOBİLYA-TEKSTİL-ELEKTRONİK-OTOMOTİV SAN.VE TİC .LTD.ŞTİ.;ALTINOVA MAH. YENİ YALOVA YOLU CAD. NO:424/5 OSMANGAZİ BURSA;+90 (224) 211-0366;http://www.textradeinteriors.com;textradeinteriors.com
TEKSTRADE TEKSTİL MAKİNA SAN. VE TİC. LTD. ŞTİ.;ANADOLU MAH. KARLIDAĞ CAD. NO:23/C DUACINAR YILDIRIM BURSA;+90 (224) 362-5545;http://www.tekstrade.com.tr;tekstrade.com.tr
TEKTAŞ KUMAŞÇILIK TIC.VE SAN. LTD.ŞTI.;BUTTIM B.BL.K.3 NO.761 OSMANGAZİ BURSA;+90 (224) 211-1632;;
TEKTAŞLAR TEKSTIL SAN.VE TIC. A.Ş.;DEMİRTAŞ DUMLUPINAR OSB MH. ORTANCA SK NO:3 OSMANGAZİ BURSA;+90 (224) 211-2527;http://www.tektaslar.com;tektaslar.com
TELASAN ÖRME TEKSTİL SANAYİ VE TİCARET LTD ŞTİ.;KAZIM KARABEKİR MAH. 4.KEKLİK SOK. NO:23/A YILDIRIM BURSA;+90 (224) 000-0000;;
TELBİS TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;KESTEL ORGANİZE SANAYİ BÖLGESİ TEPESUYU CAD. NO.8 KESTEL BURSA;+90 (224) 331-5540;http://www.telbis.com.tr;telbis.com.tr
TEMAS GRUP TEKSTİL İÇ VE DIŞ TİCARET A.Ş.;KONAK MAH. LEFKOŞE CAD. NO:42/40 YUMURTALIK BURSA;+90 (224) 000-0000;;
TEMAS IPLIK PAZ.VE DIŞ TIC.LTD .ŞTI.;TURGUTREIS MAH.TEKSTILKENT B-4 BL.NO.40 ESENLER İSTANBUL;+90 (212) 438-0629;;
TEMLALA TEKSTİL DANIŞMANLIK İHR. İTH. TİC. SAN. LTD. ŞTİ.;DUAÇINAR MH. 2. KENT SK. DEPO BLOK NO:1/1 YILDIRIM BURSA;+90 (224) 000-0000;;
TEMO GENEL GÜV.SIS.SAN.VE TIC. LTD.ŞTI.;SELÇUKHATUN MAH.KÜLTÜR SOKAK NO.6/4 OSMANGAZİ BURSA;+90 (224) 221-1635;http://www.temo.com.tr;temo.com.tr
TEMOTEKS ÖRME DOKUMA TEKSTİL SAN.VE TİC. LTD. ŞTİ.;ANADOLU MAH. 1. ÇELEBİ SOK. NO:5 İÇ KAPI NO:2 YILDIRIM BURSA;+90 (224) 365-0035;;
TENDE GIDA TEKSTİL TURİZM ORGANİZASYON SAN. VE TİC. LTD. ŞTİ.;ALTINOVA MAH. FUAR CAD. BUTTİM İŞ MERKEZİ BUTTİM ÇARŞI NO:61/3022 OSMANGAZİ BURSA;+90 (224) 000-0000;;
TENPLAS TEKNİK TEKSTİL PLASTİK İNŞAAT TURİZM SAN. TİC. LTD. ŞTİ.;GAZİOSMANPAŞA OSB MAH. 4. CAD. NO:7B/1 ALTIEYLÜL BALIKESIR;+90 (266) 502-6300;http://www.tenplas.com;tenplas.com
TERCIH NAKLIYAT AKAR.TEKS.INŞ. PETR.TURZ.SAN.TIC.LTD.ŞTI.;ANADOLU MAH.ZORLU SOK.NO.71 YILDIRIM BURSA;+90 (224) 360-2605;;
TERLİK SARAYI PAZ. VE TİC. LTD. ŞTİ.;K. KARABEKİR MAH. 2052 SK. NO:2/A ÇARŞI ETİMESGUT ANKARA;+90 (312) 245-4645;;
TERMOTEKS TEKSTİL ÜRÜNLERİ SAN. VE TİC.LTD.ŞTİ.;DUMLUPINAR OSB MAH.PAPATYA SK.NO:1 OSMANGAZİ BURSA;+90 (224) 261-1193;;
TETATEX TEKSTİL SAN. VE DIŞ.TİC.A.Ş.;MÜRSEL MAH.SELÇUK SK.25 NO:2/25 MUDANYA BURSA;+90 (224) 000-0000;http://www.tetatex.com;tetatex.com
TETİKLER TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;VANİMEHMET MAH. ŞEHİT MUSTAFA KURT CAD.NO:31B KESTEL BURSA;+90 (224) 000-0000;http://www.mevlanahome.com;mevlanahome.com
TEVFİK ENGİN TEKSTİL DOKUMA SANAYİ VE TİCARET ANONİM ŞİRKETİ;BUTTIM A.BL.NO.20 OSMANGAZİ BURSA;+90 (224) 211-3908;;
TEXBROD BUYING OFFICE DIŞ TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAR MAH. AYAZMA CAD. NO:38A OSMANGAZİ BURSA;+90 (224) 000-0000;;
TEXCO BOYA APRE TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAR OSB MAH. KARDELEN SK.NO:20 OSMANGAZİ BURSA;+90 (224) 261-1116;http://www.texcotextile.com.tr;texcotextile.com.tr
TEXDİL İNŞAAT TEKSTİL SAN. VE TİC. LTD. ŞTİ.;NİLÜERKÖY MAH. KOCAKARAYER SOK ÇINAR İŞ MERKEZİ NO:19/1 OSMANGAZİ BURSA;+90 (224) 247-2222;http://www.texdil.com;texdil.com
TEXHOME TEKNİK TEKSTİL DEKORASYON SAN. VE TİC. A.Ş.;IŞIKTEPEOSB MAH. KAHVERENGİ CAD. NO:25 YUMURTALIK BURSA;+90 (224) 000-0000;http://www.texhome.com.tr;texhome.com.tr
TEXHOME TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ;ORUÇREİS MAH. GİYİMKENT S. SKÇ GİYİMKENT SİT. B44 APT. NO:78 - A ESENLER / İSTANBUL ESENLER İSTANBUL;+90 (212) 356-8050;http://www.texhome.com.tr;texhome.com.tr
TEXMEY TEKSTİL SAN. TİC. LTD. ŞTİ.;KAZIM KARABEKİR MAH. 5. CAN SOK. NO:8/A YILDIRIM BURSA;+90 (224) 000-0000;http://www.texmey.com;texmey.com
TEZCAN DURMUŞ;ANADOLU MAH. KARLIDAĞ CAD. NO:18 YILDIRIM BURSA;+90 (224) 360-7308;;
TEZKO TEKSTİL LTD.ŞTİ;ALTINOVA MAH.İSTANBUL CAD.BUTTİM İŞ MERKEZİ NO:424/5/5227 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.tezkotekstil.com.tr;tezkotekstil.com.tr
TEZ-PA TEKSTİL PAZ. VE TİC. LTD.ŞTİ.;DOSAB M.KARAER CAD.NO.39/B OSMANGAZİ BURSA;+90 (224) 261-1586;http://www.tezyaparlar.com;tezyaparlar.com
TEZYAPARLAR TEKSTİL SAN.VE TİC LTD.ŞTİ.;DEMIRTAŞ ORG. SAN. BÖLG. M. KARAER CD. NO:33 OSMANGAZİ BURSA;+90 (224) 261-1586;http://www.tezyaparlar.com;tezyaparlar.com
TEZYAPARLARTEX TEKSTİL SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. MUSTAFA KARAER CAD. NO:39 OSMANGAZİ BURSA;+90 (224) 502-4777;;
TF TAFYY BABY TEKSTİL SAN. VE TİC.LTD.ŞTİ.;KAZIM KARABEKİR MH.2.KARAAĞAÇ SK.NO:8/1 YILDIRIM BURSA;+90 (224) 361-6858;;
TFK TEKSTİL SAN. VE TİC. LTD. ŞTİ.;MİRELİÇAVUŞ OSB MAH KÖKNAR CAD.NO.32 YUMURTALIK BURSA;+90 (224) 411-1610;;
