firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
BETEK BOYA VE KİMYA SAN.A.Ş.;ANKARA ASFALTI HÜSEYİN ÇELİKSK.NO.2;İSTANBUL;KADIKÖY;(216) 5711120;www.betek.com.tr/www.betekexport.com.tr;betek.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GP TEKNOLOJİ MAKİNELERİ SAN. VE TİC. A.Ş.;MASLAK MAH. ESKİ BÜYÜKDERE CAD.GİZ 2000 PLAZABLOK NO:7 İÇ KAPI:2;İSTANBUL;SARIYER;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ADORE MOBİLYA SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;AHİBOZ MAH/SEMT AHİBOZ KM. EVL.  YÖNETİM BİNASI NO:242 B ;ANKARA;GÖLBAŞI;(312) 6166066;www.adore.com.tr;adore.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SİRENA MARİNE DENİZCİLİK SAN. VE TİC. A.Ş.;ORG.SAN.BÖL.MAVİ CAD.NO:13;BURSA;NİLÜFER;(224) 5732200;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HEY İÇ VE DIŞ TİC.LTD.ŞTİ.;İSTOÇ SAN.SİT.48 ADA 16;İSTANBUL;BAĞCILAR;(212) 6597511;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YASİN BAYIR;MAHMUDİYE MAH. 27 MOBİLYA SOK NO:37;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MOBİTOOL MOBİLYA SAN.VE TİC.LTD.ŞTİ;SANAYİ MAH. ESKİ MEZBAHA YOLUÖZBURCAK SOK NO:172;KOCAELI;İZMİT;(262) 3492431;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MESSEJOB TASARIM MİMARLIK İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ;EKİNOBA MAH.ARMAĞAN SK.WHİTE CORNER NO:8/17;İSTANBUL;BÜYÜKÇEKMECE;(212) 5942000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MOWO MOBİLİ  MOBİLYA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAH.7. MOBİLYA SK.NO:7;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
UPM KYMMENE KAĞIT ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;NİDAKULE GÖZTEPE İŞ MERKEZİ TEKKEALTI SOK.  NO:4 K:10 D:35;İSTANBUL;KADIKÖY;(216) 6214500;www.upm-kymmene.com;upm-kymmene.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KABLAN MEKANİK  HAVALANDIRMA MOBİLYA SAN. VE TİC.LTD.ŞTİ.;Y.DUDULLU MAH. KIBRIS CAD. İNCİ SOK NO:23/B;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KEÇELİ İNŞ VE DIŞ TİC.TİC.LTD.ŞTİ;KERVANGEÇMEZ SOKAK NO:1/A;İSTANBUL;ŞİŞLİ;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ENPAY ENDÜSTRIYEL PAZARLAMA VE YATIRIM A.Ş.;KARADENIZLILER MAH.FAKÜLTE CAD.NO.147/A   P.K.91;KOCAELI;BAŞİSKELE;(262) 3495820;www.enpay.com;enpay.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FPS TURKEY AMBALAJ SAN. VE TİC. AŞ;FATİH MH. FABRİKA SK. NO:8;İSTANBUL; ;(216) 3115000;www.unsa.com.tr;unsa.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SERDAR İLKER;SÜLEYMANİYE OSB MAH.4. CAD.NO:10;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ŞENER OTO YEDEK PARÇA SANAYİ VE TİCARET ANONİM ŞİRKETİ;NAMIK KEMAL MAH. EKİN CAD. NO: 9 ;İSTANBUL;ESENYURT;(212) 4121900;www.seneroto.com.tr;seneroto.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BURCONCEPT MOBİLYA İHRACAT İTHALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;GÜVERCİNTEPE MAH. GÖZTEPE SK. NO:1 İÇ KAPI NO: 2 ;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PLASPAK PLASTİK VE AMBALAJ SAN. VE TİC. AŞ;ALKOOP SAN.SIT.C3;İSTANBUL;BÜYÜKÇEKMECE;(212) 5722055;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÖKSA TURIZM SEYAHAT VE TIC. LTD.ŞTI.;ÇOBANÇEŞME MAH. SANAYİ CAD. NİSH İST SİT. B BLOK  REZ SİT  APT  NO:44B /42  ;İSTANBUL;BAHÇELİEVLER;(212) 2707200;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MERCAN OLUKLU MUKAVVA AMBALAJ SANAYİ TİCARET ANONİM ŞİRKETİ;ÖMERLİ MAH. HAKKI İLERİ CAD. NO: 52 İÇ KAPI NO: 1;İSTANBUL;ARNAVUTKÖY;(212) 6999595;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TUĞRAM KAĞIT ÜRETİM SAN.VE TİC.LTD.ŞTİ;6065 SK NO 11;İSTANBUL;SİLİVRİ;(212) 7343493;www.canpaper.com.tr;canpaper.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
OLCAY AMBALAJ A.Ş ;AKÇABURGAZ MAH.120.SOK.N:16/1;İSTANBUL;ESENYURT;(212) 5659970;www.olcaketiket.com.tr;olcaketiket.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YAŞAR AMBALAJ KAĞIT BOBİN SAN. VE TİC.A.Ş.;3 ORGANİZE SAN.BÖLG. BAŞPINARKIZILCAKENT KÖYÜ MEVKİİ   GAZİANTEP/NİZİP ;GAZIANTEP;ŞEHİTKAMİL;(342) 3379460;www.yasarambalaj.com.tr;yasarambalaj.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İ GROUP LOJİSTİK İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MİMAR KEMALETTİN MAJ. KALAQYCI ŞEVKİ SK.İSTANBUL ÇARŞISI SHOPİNG CENTER NO: 14/99;İSTANBUL;FATİH;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NAZ DIŞ TİC. AŞ;MERKEZ MAH KÖYALTI MEVKII;İSTANBUL;BAHÇELİEVLER;(212) 4549000;www.imteks.com.tr;imteks.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MUSTAFA KAHVECİ OTOMOTİV SAN.VE TİC.LTD.ŞTİ.;BÜYÜK KAYACIK MAH.VALİ İHSAN DEDE CAD.NO 63 OSB;KONYA;SELÇUKLU;(332) 3424850;www.uygurauto.de;uygurauto.de;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CAN OYUM - FERRAMİNİ ARABALI YATAK;BALKAN MAH. YILDIRIM BEYAZIT SK.23/16;BURSA;NİLÜFER;(224) 2424646;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SHAYA KAHVE SAN.VE TİC.A.Ş.;SİTE YOLU SOKAK NO:5/4 ANEL PLAZA ZEMİN KAT SARAY MAHALLESİ 34768;İSTANBUL;ÜMRANİYE;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RAM DIŞ TİCARET A.Ş.;RÜZGARLIBAHÇE KAVACIK KAVŞAĞI ENERGY PLAZA K:2;İSTANBUL;BEYKOZ;(216) 5381100;www.ram.com.tr;ram.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MÜLAYİM GÜNDOĞDU;VATAN MAH. ESENLER CAD. 40/A;İSTANBUL;BAYRAMPAŞA;(212) 5657294;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HN ETOILE MONDIALE DIŞ TİCARET LİMİTED ŞİRKETİ;ESENTEPE MAH.1.DENİZ ÇIKMAZI SK.POLAT ÜMİT AP. NO:;İSTANBUL;EYÜP;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BOLERO TEKS. SAN. VE DIŞ TİC. AŞ;KAĞITHANE CENDERE CAD.TARLAYOLU SOK.NO:7;İSTANBUL; ;(212) 2957500;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEM MOBİLYA A.Ş.;NATO YOLU CAD.NO:184;İSTANBUL;ÜMRANİYE;(216) 3110881;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ZORLU DIŞ TİC. AŞ;"BÜYÜKKARIŞTIRAN KASABASI, TAYYARE MEYDANI MEVKİİ ";KIRKLARELI;LÜLEBURGAZ;(288) 4273000;www.zorlu.com.tr;zorlu.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EMKO EĞİTİM ÇÖZÜMLERİ VE TEKNOLOJİLERİ ANONİM ŞİRKETİ;SANBİR BULV.NO.50 EMKO CENTERSOK.LİTROS YOLU NO:24;İSTANBUL;BÜYÜKÇEKMECE;(212) 8868685;www.emko.com.tr;emko.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇANAKÇILAR SERAMİK SAN.VE TİC.AŞ.;BARBAROS MAH. HALK CAD. İSTANBUL/ATAŞEHİR;ZONGULDAK;ZONGULDAK;03725355130;www.canakcilar.com.tr;canakcilar.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖZGEN GEMİ TEDARİK TİCARET ANONİM ŞİRKETİ;RAUF ORBAY CAD.NO.15/17;İSTANBUL;TUZLA;(216) 3950532;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SARAR GİYİM TEKS. ENERJİ SAN. VE TİC. AŞ;75. YIL OSB MAH. MÜMTAZ ZEYTİNOĞLU BLV. NO: 13;ESKIŞEHIR;ODUNPAZARI;(222) 2360400;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MEDYA SIST. MÜM. ORM. ÜRN. MOB TEKS. INŞ. SAN. VE TIC. LTD.ŞT;MURAT ÇEŞME M. SULTANMURAT C.EFE S. NO:13  MIMARSINAN;İSTANBUL;BÜYÜKÇEKMECE;(212) 8610207;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALBİMO MOBİLYA TEKS.İNŞ.GID.TUR.TİC.LTD.ŞTİ;MERKEZ MAH. KERİM ERTEKİN CAD. BİLAL MOB.PLAZA CİKCİLLİ;ANTALYA;ALANYA;(224) 5152288;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DEKONİL İÇ VE DIŞ TİC.LTD.ŞTİ;ATATÜRK MAH. İKİTELLİ CAD. NO:217/A;İSTANBUL;KÜÇÜKÇEKMECE;(212) 4957407;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ACCAS DIŞ TİCARET LİMİTED ŞİRKETİ;VELİMEŞE OSB MAH. 121 SK. ULS KALIP NO: 7 ;TEKIRDAĞ;ERGENE;(282) 5029305;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALPEREN LOJİSTİK MOBİLYA İNŞAAT SANAYİ VE TİCARET LTD ŞTİ;CUMHURİYET MAH. DOĞA SK. NO: 16İÇ KAPI NO: 3;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TÜRİP TEKSTİL SAN. VE TİC. AŞ;YENI MAH.CEBECI CAD. 542/1 SOKNO:6;İSTANBUL; ;(212) 6174300;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SALONİ MOBİLYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİCEKÖY MAHALLESİ FATIH SULTAN MEHMET HAN BULVAR SEDİR MOBİLYA SİTESİ NO:36 İÇ KAP NO:1;BURSA;İNEGÖL;(224) 7113130; saloni.furniture ;saloni.furniture;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AGK MOBİLYA GIDA TURİZM SAN. VE DIŞ TİC. A.Ş.;BAĞLARBAŞI MAH.BAĞDAT CAD.N:483/5;İSTANBUL;MALTEPE;(216) 3704256;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAYAT KİMYA SAN. AŞ;ALTUNİZADE MAH. MAHIR IZ CAD. NO:25;ANKARA;YENİMAHALLE;(216) 5544000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
IŞILPLAST PLASTİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;ÇATALCA YOLU NO:4;İSTANBUL; ;(212) 8816740;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ENG DESİGN AND CONSTRUCTİON MİMARLIK MÜH. İNŞ. TAAHHÜT MOBİLYA SAN. VE TİC. LTD. ŞTİ.;SELİMPAŞA MAH. 3337. SK NO: 29/A;İSTANBUL;SİLİVRİ;(216) 3301017;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DÜNYA LAZER İŞL. MATBAA AMB. SAN TİC.LTD.ŞTİ;ORUÇ REİS MAH. GİYİMKENT 10. SOK NO:50 /A ;İSTANBUL;ESENLER;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
REBORN MOBİLYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAH.ÇAVDAR SK.NO:18;BURSA;NİLÜFER;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÜVEN FAST LOJİSTİK LİMİTED ŞİRKETİ;ŞERİFALİ MH. TAVUKÇUYOLU CD. NO:266A;İSTANBUL;ÜMRANİYE;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HÜPPE INŞAAT MAL. SAN. VE TIC A.Ş.;ORGANİZE SAN.BÖLG.ATATÜRK CAD.4.SOK.NO:2;TEKIRDAĞ; ;(282) 7581511;www.hueppe.com.tr;hueppe.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VOİS MOBİLYA İTH.İHR.SAN.TİC.LTD.ŞTİ.;MECİDİYE MAH. SÜRME SOK. NO:27/1 ;İSTANBUL;SULTANBEYLİ;(216) 5614004; www.woissmobili.com.tr ;woissmobili.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RELAX KOLTUK-NURCAN ŞAHİN;MAHMUDİYE MAH.AĞAÇ İŞLERİ BÖLÜMÜ 28.MOBİLYA SK.NO:7;BURSA;İNEGÖL;(224) 7186008;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKPA ALÜMİNYUM SANAYİ VE TİCARET ANONİM ŞİRKETİ;HÜRRİYET MH.DR.CEMİL BENGÜ CD.NO:6;İSTANBUL; ;(212) 2242055;www.akpaltd.com.tr;akpaltd.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARTEV KOLTUK SAN. VE TİC. LTD. ŞTİ.;MAHMUDİYE MAH. 15 MOBİLYA SOK NO:14/2;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YEŞİM SATIŞ MAĞAZALARI VE TEKSTİL FABRİKALARI A.Ş.;ORGANİZE SAN.BÖL.SARI CD.NO.23;BURSA;NİLÜFER;(224) 2432350;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇAMSAN ENTEGRE AĞAÇ SAN. VE TİC. AŞ;BILKENT PLAZA A3 BLOK B GIRISIKAT:3 D:6;ANKARA;ÇANKAYA;03122662400;www.camsan.com;camsan.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AR KAĞIT KOZMETİK SAN VE TİC. A.Ş.;AKŞEMSETTİN MAH FATİH BLV N:539;İSTANBUL;SULTANBEYLİ;(216) 4963935;www.arkagit.com.tr;arkagit.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BÜROSIT BÜRO DONANIMLARI SAN. VE TİC. A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. 1.NİLÜFER SK. NO:5;BURSA;OSMANGAZİ;(224) 2802000;www.burosit.com;burosit.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASAS-KA PLS.METAL KALIP SAN. TİC.LTD.ŞTİ.;IKITELLI ORG.SAN.BÖL.ISTEKSDOKUMACILAR SAN.SIT.C6 BL.NO:2;İSTANBUL;BAŞAKŞEHİR;(212) 4857700;www.asaska.com;asaska.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NORSS MOBİLYA SAN.VE TİC.LTD.ŞTİ.;HUZUR MAH.MOBİLYA VADİ CAD.NO:2 İÇ KAPI NO : 116;BURSA;İNEGÖL;(224) 0000000;http://www.norss.tr;norss.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ZENNIVA MOBİLYA TİCARET LİMİTED ŞİRKETİ;CUMHURIYET MAH. YILDIRIM BEYAZIT CAD.A BLOK NO: 6 A IÇ KAPI NO: 1;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NETA YAPI ENDUSTRI VE TICARET LTD.STI.;ZÜHTÜPAŞA MAH.  M.NURETTİN SELÇUKCAD. GÜLER APT NO/98/A;İSTANBUL;KADIKÖY;(216) 3457545;www.netahavuz.com;netahavuz.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VOLKAN MUTFAK YAPI DEKORASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİ SANAYİ SİTESİ 15/A BLOK NO:18-19 ;EDIRNE;MERKEZ;(284) 2365051;https://www.volkanmutfak.net;volkanmutfak.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARTMOB GLOBAL İTH.İHR. SAN.TİC.LTD.ŞTİ;15 TEMMUZ MAH. BAHAR CAD. NO: 3 -5I;İSTANBUL;BAĞCILAR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TESCOBAR MAKİNA SAN.TİC.A.Ş.;ORTAMAHALLE MAH.ABDİ İPEKÇİ CAD.NUMARA:1 DAİRE:74 BAYRAMPAŞA TİC.MERKEZİ;İSTANBUL;BAYRAMPAŞA;(212) 5761949;www.tescobar.com.tr;tescobar.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DÖRTRENK AJANS BİLİŞİM TEKS. BASIN YAYIN.REK.MATBAA.İTH.İHR.SAN.VE TİC..LTD.ŞTİ. BURSA DEMİRTAŞ ŞUBE;PANAYIR MAH. İSTANBUL CAD. NO:490/1;BURSA;OSMANGAZİ;(224) 5011766;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MİYO MENDİL VE GIDA SAN.DIŞ TİC.LTD.ŞTİ.;KARAYOLLARI MAH.FATİH.CAD.649 SOKAK KAPI NO:8 DAİRE NO:1;İSTANBUL;GAZİOSMANPAŞA;(212) 6498081;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VENTE DIŞ TİCARET DANIŞMANLIK ANONİM ŞİRKETİ;GÖZTEPE MAH. BAĞDAT CAD. ZAFER APT NO:205 DAİRE:12 ;İSTANBUL;KADIKÖY;(216) 3698767;www.ventecihaz.com.tr;ventecihaz.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYHAN ŞAHİN CENNET İÇ VE DIŞ TİCARET;KEMALPAŞA MAH.1.ÖZTÜRK SK.BLOK NO 23/1/9;İSTANBUL;KÜÇÜKÇEKMECE;(212) 2426018;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
OKAN GÜLER-OKAN OTURMA GRUPLARI VE KOLTUK SANAYI;ALİBEY MÜCAVİR SOK.NO:3ALIBEYKÖY GİRİŞİ;BURSA;İNEGÖL;(224) 7297050;www.okankoltuk.com;okankoltuk.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EDA DIŞ TİC. VE TEKS. PAZ. AŞ;ORG.SAN.BÖLG.ATATÜRK CD.4.SK.NO:10/12;TEKIRDAĞ;ÇERKEZKÖY;(282) 7355500;www.bonysocks.com;bonysocks.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KİP KAĞIT VE PAZ. DIŞ TİC.LTD.ŞTİ;BÜYÜKŞEHİR MAH. CUMHURİYET CAD. EKİNOKS REZİDANS E1 BLOK K:7 ;İSTANBUL;BEYLİKDÜZÜ;(212) 8710870;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GND İÇ VE DIŞ TİC. LTD. ŞTİ.;FEVZİ ÇAKMAK MAH. FEVZİ ÇAKMAK CAD. A BLOK NO:47C;İSTANBUL;ESENLER;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AY TEKS TEKS. SAN. VE DIŞ TİC. LTD. ŞTİ.;MATBAACI OSMANBEY SOKAKNO 25/13;İSTANBUL;ŞİŞLİ;;www.ayteks.com;ayteks.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LİSANS KIRTASİYE OFİS GEREÇLER SAN. VE TİC. A.Ş.;BOSTANCI YOLU CD. EMIN SK.NO:32;İSTANBUL;ÜMRANİYE;(216) 4207806;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AFYA PAPER DIŞ TİC.LTD.ŞTİ;HADIMKÖY MAH.İBNİSİNA CAD NO:8/5;İSTANBUL;ARNAVUTKÖY;(212) 6741625;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MONDİ KALE NOBEL AMBALAJ SANAYİ VE TİCARET A.Ş.;BUYUKKARISTIRAN MEVKIIMURATLI SAPAGI E5 K.YOLU ÜZR.;KIRKLARELI;LÜLEBURGAZ;02884362500;www.mondigroup.com;mondigroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ENTEGRE KAĞIT AMBALAJ SANAYİ TİCARET LİMİTED ŞİRKETİ;SEYİTNİZAM MAH. MEVLANA CAD. AYTEK PLAZA NO: 77İÇ KAPI NO: 5;İSTANBUL;ZEYTİNBURNU;(212) 6137213;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DIASAN BASIM FORM MATBAACILIK SAN. VE TIC. A.Ş.;ESENYURT ÖRNEK MH. ALKOOP SAN.SIT. NURHAS PLAZA NO:1/1;İSTANBUL;ESENYURT;(212) 8582141;www.diasan.com.tr;diasan.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FELTOUCH YAPI TASARIM SAN TİC.A.Ş;BURHANİYE MAH. BAHÇELER SOK NO:8/2;İSTANBUL;ÜSKÜDAR;(216) 4228860;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEV-AL ÇORAP SAN. VE DIŞ TİC. LTD. ŞTİ. ;100.YIL MAH.ATATÜRK CAD.16 SOKNO:12/1;İSTANBUL; ;(212) 5532610;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TETAŞ  İÇ VE DIŞ TİCARET ANONİM ŞİRKETİ;KERESTECİLER SİTESİ SANCAK SK.NO:7;İSTANBUL;GÜNGÖREN;(212) 5048012;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LETA CONTRACT PROJE ANONIM SIRKETI;HAMZABEY OSB MAH. 17. CAD. LETA SANDALYE NO: 9/1;BURSA;İNEGÖL;(224) 7149797;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TK GLOBAL MOBILYA NAKLIYAT LIMITED SIRKETI;MAHMUDİYE MAH. 11 MOBİLYA SOK  S.S KÜÇÜK SAN. SİT B APT NO:2 H ;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SDHOME MOBİLYA DEKORASYON SAN.VE TİC.LTD.ŞTİ;ÇANTA SANCAKTEPE MAH SAHİLBOYU SK.AKYOL MOBİLYA DEKORASYON;İSTANBUL;SİLİVRİ;(212) 7465858;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AG DESİNG İNŞ MİMARLIK TURİZM SAN VE TİC.LTD.ŞTİ.;LEVENT MAH. ÇİLEKLİ CAD. NO:18;İSTANBUL;BEŞİKTAŞ;(212) 2806396;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KOPAŞ KOZMETİK PAZARLAMA VE SANAYİ ANONİM ŞİRKETİ;BÜYÜKDERE CD.G-42 SK.NO:6;İSTANBUL;ŞİŞLİ;02122852290;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EURO HOME DEKORASYON MOBİLYA DIŞ TİC.LTD.ŞTİ;MAHMUDİYE MAH. 5.MOBİLYA SOK NO:39 ;BURSA;İNEGÖL;(224) 7160716;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ZİLAN DIŞ TİC.LTD.ŞTİ.;YENIKAPIKATIPKASIM SOK.NO:62;İSTANBUL; ;(212) 6322323;www.zilanltd.com;zilanltd.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖZTİRYAKİLER MADENİ EŞYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;CUMHURİYET MH.ESKİ HADIMKÖY YOLU  NO:8 DAİRE:1;İSTANBUL;BÜYÜKÇEKMECE;(212) 8867800;www.oztiryakiler.com.tr;oztiryakiler.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TAM-TAŞ MAKİNA SAN.VE TİC.A.Ş.;İKİTELLİ OSB MAH. HESSKOOP D BLOK HESSKOOP SİTESİ NO:30-31-32;İSTANBUL;BAŞAKŞEHİR;02125542266;www.tamtas.net;tamtas.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KIMSEL KIMYEVI ENDUSTRI HAMMADDELERI SAN.VE TIC.A.Ş;YENİŞEHİR MAHALLESİ TURGUT ÖZAL BULVARI NO:32;İSTANBUL;ATAŞEHİR;(216) 5809515;www.kimsel.com;kimsel.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KOSOVA ULUS.NAK.TURZ.İNŞ.İTH. İHR.VE TİC.LTD.ŞTİ.;KANARYA MAH.İSTASYON CAD.YENİHAYAT İŞ MER.NO:29/129;İSTANBUL; ;(212) 5406897;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MUHAMMD NUR DAQQAQ - FUNUN MATBAA LAZER İŞLEME;İKİTELLİ OSB ÇEVRE 4 BLOK SK NO 31;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASKOLT MOBILYA SANAYI VE TICARET LIMITED SIRKETI;SÜLEYMANİYE OSB MAH. 4 CADDE NO:26 ;BURSA;İNEGÖL;(224) 7115748;www.feyzamobilya.com;feyzamobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ERGÜN KOLTUK MOBİLYA TEKSTİL İNŞ TAAH.TAŞ.OTOMOTİV..SAN VE TİC.LTD.ŞTİ.;KÜÇÜK SANAYİ SİTESİ AĞAÇ İŞLERİ BÖLÜMÜ 11.SOKAKNO.3;BURSA;İNEGÖL;(224) 7117777;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LALYA MOBİLYA PROJE LİMİTED ŞİRKET;CUMHURİYET MAH. MAREŞAL FEVZİ ÇAKMAK CAD. NO: 33A;BURSA;İNEGÖL;(224) 7770130;https://lalyafurniture.com/;lalyafurniture.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
