firma_adi;adres;telefon;website;domain
TÜRKAN YILDIRIM - AYSİMA TEKSTİL;YENİ MAH.MİTHATPAŞA SK. NO:13/D KESTEL BURSA;+90 (224) 372-3643;http://www.aysimatekstil.com;aysimatekstil.com
TÜRKAY EMPRİME PAZARLAMA TEKSTİL SAN. VE TİC.AŞ;FETHİYEOSB MAH. SARI CAD. NO: 11 YUMURTALIK BURSA;+90 (224) 243-1187;http://www.turkaytekstil.com.tr;turkaytekstil.com.tr
TÜRKAY TEKSTIL SAN.VE TICARET A.S.;ORGANIZA SAN.BOLGESISARI CAD. NO:11 Tayin edilmedi BURSA;+90 (224) 243-1187;http://www.turkaytekstil.com.tr;turkaytekstil.com.tr
TÜRKER İNOVASYON MAKİNA SANAYİ TİCARET LİMİTED ŞİRKETİ;AŞAĞIKIZILCA MAH. 2000 SK. NO:16 KÖYLER KEMALPAŞA İZMİR;+90 (232) 000-0000;http://www.turkerinovasyon.com;turkerinovasyon.com
TÜRKER ŞENOL - SENOLIVA GIDA;SOĞUKKUYU MAH. 2. ELÇİN SK. NO:9 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.senoliva.com;senoliva.com
TÜRKER VİP DESİGN ARAÇ DİZAYN İTH. İHR. SAN VE TİC. LTD. ŞTİ.;EYÜP SULTAN MH YADİGAR SK OTOMER SİT I BLOK NO 40 1/42 SANCAKTEPE İSTANBUL;+90 (216) 000-0000;;
TÜRKERLER OTOMOTİV İNŞ.SAN.VE TİC.LTD.ŞTİ.;YUKARI ÇAMLICA MAH.YEDPA TİC.MER. D CADDESİ NUMARA:121 BULGURLU ÜSKÜDAR İSTANBUL;;;
TÜRKEYTECH OTOMOTİV MAKİNE SANAYİ VE TİCARET LTD ŞTİ;ESENLER MAH İKRAMİYE SOK NO 2 KARATAY SELÇUKLU KONYA;+90 (332) 000-0000;;
TÜRKİYE RAYLI SİSTEM ARAÇLARI SAN A.Ş;OĞUZLAR MAH. CEYHUN ATUF KANSU CAD. NO:61/1 BALGAT ÇANKAYA ANKARA;+90 (312) 000-0000;http://www.@turasas.gov.tr;turasas.gov.tr
TÜRKİYE ŞİŞE VE CAM FABRİKALARI A.Ş.;İÇMELER MAH D/100 KARAYOLU CD. ŞİŞE CAM GENEL MRKZ NO 44/A TUZLA İSTANBUL;+90 (850) 206-5050;http://www.sisecam.com.tr;sisecam.com.tr
TÜRKİYE'NİN OTOMOBİLİ GİRİŞİM GRUBU SANAYİ VE TİCARET ANONİM ŞİRKETİ;MUALLİMKÖY MAH. DENİZ CAD. BİLİŞİM VADİSİ T.G.B. SİTESİ 1.3.A BLOK NO:143/9 İÇ KAPI NO:105 GEBZE KOCAELI;+90 (850) 833-3345;http://www.togg.com.tr;togg.com.tr
TÜRKLİFT ASANSÖR SAN. VE TIC. LTD. ŞTİ.;ESKİŞEHİR YOLU 52.KM. OLUKPINAR KÖYÜ ZÜLAL MEVKİİ TEMELLİ SİNCAN ANKARA;;;
TÜRKMEN LG İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MALTEPE MAH. YILANLI AYAZMA SK. NEF NO:13/D BLOK MALTEPE ZEYTİNBURNU İSTANBUL;+90 (212) 000-0000;;
TÜRKOĞLU MENŞUCAT SAN. VE TİC. LTD. ŞTİ.;ALTINOVA MAH. FUAR CAD. BUTTİM İŞMERKEZİ BUTTİM ÇARŞI NO:61/1113 OSMANGAZİ BURSA;+90 (224) 212-0007;;
TÜRKPLAS PLASTIK VAKUM OTO YEDEKPARÇA SAN.VE TIC.LTD.ŞTI.;K.Balıklı Mh.Nazlı Sk .No: 42 Osmangazi OSMANGAZİ BURSA;+90 (224) 250-2323;http://www.turkplas.com.tr;turkplas.com.tr
TÜRKSEVEN MENSUCAT İÇ VE DIŞ TİC.A.Ş.;DOSAB SARDUNYA 1. SK.NO:17 OSMANGAZİ BURSA;+90 (224) 261-0046;;
TÜRKSEVEN TEKSTİL SAN. VE. TİC. LTD. ŞTİ.;DEMİRTAŞ ORGANİZE SANAYİ BÖLGESİ DOSAB SARDUNYA SOK.NO.17 OSMANGAZİ BURSA;+90 (224) 261-0046;http://www.turkseven.com;turkseven.com
TÜRKSEVEN YEDEK PARÇA NAKLİYE MAKİNA İNŞAAT SANAYİ VE TİCARET A.Ş.;Doğanlı Köyü Mevkii D-100 Karayolu Üzeri No. 354 MERKEZ DÜZCE;+90 (380) 549-7451;http://www.yeksan.com.tr;yeksan.com.tr
TÜRKÜN HOLDİNG A.Ş.;ORG.SAN.BÖL.GRİ CAD 2 NO:2 YUMURTALIK BURSA;+90 (224) 242-7070;;
TÜRKÜN TEKSTİL MAĞAZACILIK SANAYİ VE TİCARET A.Ş.;ORG.SAN. BÖL.GRİ CAD.1 SOK.NO.2 NİLFÜFER-BURSA YUMURTALIK BURSA;+90 (224) 243-6030;;
TÜRKYILMAZ MOTORLU ARAÇLAR LTD. ŞTİ.;BAHÇEKAPI MAH. 2542. CAD. ŞAŞMAZ OTO SANAYİ NO:1 ETİMESGUT ANKARA;+90 (312) 278-1632;http://www.turkyilmaz.com.tr;turkyilmaz.com.tr
TÜRLAS HORTUM KAUÇUK OTO YEDEK PARÇA SAN. VE TİC. A.Ş.;AHMETVEFİKPAŞA MAH. CİHAN SK. NO:7/1 KESTEL KESTEL BURSA;+90 (224) 482-4960;http://www.turlashortum.com.tr;turlashortum.com.tr
TÜRSAN OTOMOTİV İNŞAAT VE TARIM MAKİNALARI SAN. VE TİC.LTD.ŞTİ.;KONYA 3.ORGANİZE SANAYİ BÖLGESİ 12. SOKAK NO:24 SELÇUKLU KONYA;+90 (332) 239-1770;http://www.tursanotomotİv.com.tr;xn--tursanotomotiv-x6h.com.tr
TÜRTAŞ GID.TAR.VE HAYV.SOĞ.HAV .DEP.AMB.PAKE.LTD.ŞTI.;BUTTIM IŞ MER.D-3 NO.931 OSMANGAZİ BURSA;+90 (224) 211-5562;;
TÜV AUSTRIA MOBILITY ULAŞIM SİSTEMLERİ TEST VE BELGELENDİRME TİCARET ANONİM ŞİRKETİ;ÇAMLIK MAH.DİNÇ SK. NO:28/1 ÜMRANİYE İSTANBUL;+90 (216) 000-0000;http://www.tuv-mobility.com;tuv-mobility.com
TÜYLÜOĞLU BETON SAN VE TİC.A.Ş;MİMARSİNAN MAH. ESKİ KEMERBURGAZYOLU CAD. NO:31 EYÜP İSTANBUL;+90 (212) 444-8853;;
TÜZEMEN MAKİNA GIDA TEKSTİL TURİZM SAĞLIK OTOMOTİV İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SAMANLI MAH. SEL SK. B BLOK NO:67-F DUACINAR YILDIRIM BURSA;+90 (224) 346-0632;http://www.tuzementekstil.com;tuzementekstil.com
TVS EPD OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORTAKÖY SANAYİ BÖLGESİ İLTER BULVARI NO:25/B 34570 SİLİVRİ İSTANBUL;;;
TVS OTO KLİMA SAN.VE DIŞ TİC.LTD.ŞTİ.;Mevlana Mah.Kıbrıs Cad.No:18 ATAŞEHİR İSTANBUL;+90 (216) 466-9030;http://www.tvsotoklima.com;tvsotoklima.com
TWO RAN BİKE PARTS BİSİKLET OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;ONUR MAH. LİMON SOK. DURU NO:1/73 BAYAT İZMİR;+90 (232) 000-0000;;
TWOK MEDİKAL SANAYİ TİCARET ANONİM ŞİRKETİ;ALAADDİNBEY MAH. SÖĞÜTLÜPINAR SK. NO: 2 C/A YUMURTALIK BURSA;+90 (224) 000-0000;http://twok.com.tr;twok.com.tr
TXL OTOMOTİV SANAYİ VE TİCARET ANONİM ŞİRKETİ;KAZIM DİRİK MAH.ANKARA CAD.NO:42/E KAZIMDİRİK ÇAY İZMİR;+90 (232) 462-4545;;
TYG MOTORLU ARAÇLAR İÇ VE DIŞ TİC. LTD.ŞTİ;GÜLLÜ BAĞLAR MAH. MUAZZAM SOK NO:2/2 -73 PENDİK İSTANBUL;+90 (216) 379-9561;;
TYK IPLIK DOKUMA TEKSTIL SANAYİ VE TİCARET LTD.ŞTİ.;DEMİRTAŞ ORGANİZE SANAYİ BÖLGESİ ORKİDE CADDE NO.9 OSMANGAZİ BURSA;+90 (224) 261-3400;;
TYK TEKS SAN TIC LTD STI;DEMİRTAŞ ORGANİZE SANAYİ BÖLGESİ ORKİDE CADDE NO.9 OSMANGAZİ BURSA;+90 (224) 261-3400;;
TYRE İSTAN OTOMOTİV İÇ VE DIŞ TİC.LTD.ŞTİ.;CEVİZLİ MAH.ORHANGAZİ CAD.NUMARA:43/1 CEVİZLİ MALTEPE İSTANBUL;+90 (216) 370-5125;http://www.eksiliotomotiv.com;eksiliotomotiv.com
TYRE LASTİK TİCARET LTD.ŞTİ.;YEŞİLKÖY MAH.ATATÜRK CAD.EGS BUSİNESS PARK B2 BLOK NUMARA:12 ZEMİN DAİRE NUMARASI:15 YEŞİLKÖY BAKIRKÖY İSTANBUL;+90 (212) 942-6020;;
TYRE STORE LASTİKÇİLİK OTOMOTİV İTH.İHR.LTD.ŞTİ;MASLAK MAH.AOS 29.SOK.NO:1169 D:1 SARIYER İSTANBUL;+90 (212) 286-3233;http://www.offroadlastikjant.com;offroadlastikjant.com
TZ ARAŞTIRMA GELİŞTİRME SANAYİ VE TİCARET ANONİM ŞİRKETİ;ORG.SAN.BÖLGESİ BİLİM CAD.(YAZILIMKULE) NO: 5/205 ODUNPAZARI ESKIŞEHIR;+90 (222) 236-2194;http://www.tz-arge.com.tr;tz-arge.com.tr
U.A.S. ULUDAĞ AYAKKABI SANAYİ VE TİCARET LTD. ŞTİ.;KEMERÇEŞME MAHALLESİ ÖZEN SOK. NO:11 OSMANGAZİ BURSA;+90 (224) 252-6129;http://www.uludagkundura.com;uludagkundura.com
U.E.G. TEKSTİL İNŞAAT TAAHHÜT TURİZM OTOMOTİV GIDA İTHALAT İHRACAT SANAYİ TİCARET VE PAZ. LTD. ŞTİ.;HAŞİM İŞCAN CAD. TUĞTAŞ 1 İŞHANI NO:12/B OSMANGAZİ BURSA;+90 (224) 223-6625;http://www.ueg.com.tr;ueg.com.tr
U.F.C OTOM.MAK.SAN.VE TIC.LTD. ŞTI.;çalı mah beyaz cad no:1 YUMURTALIK BURSA;+90 (224) 441-5265;http://www.ufcotomotive.com;ufcotomotive.com
U.S.K. TEKSTİL SAN. VE TİC. LTD. ŞTİ.;"DOSAB MUSTAFA KARAER CAD.NO:49 DEMİRTAŞ 16245 OSMANGAZİ, DEMİRTAŞ OSMANGAZİ BURSA";+90 (224) 261-2100;http://www.usktekstil.com;usktekstil.com
U.S.O.OTOMOTIV SAN.VE TIC.A.Ş.;.Dudullu Organıze San.Bölgesı 1. cad no:11 34776 ÜMRANİYE İSTANBUL;+90 (216) 364-1089;http://www.uso.com.tr;uso.com.tr
U2 MİMARLIK MOBİLYA İNŞAAT SAN. VE TİC. LTD. ŞTİ.;YENİ KARAMAN MH. SANAYİ CD. KANTAR SK. ASYA İŞ MER NO:2/309 YUMURTALIK BURSA;+90 (224) 000-0000;http://www.u2mimarlik.com;u2mimarlik.com
UCEM OTOMOTIV SANAYI VE TICARET LTD.STI.;Güzelce Sapağı Fıratplastik Cad. No:45/B NO:35/C BÜYÜKÇEKMECE İSTANBUL;+90 (212) 859-0200;http://www.ucmparts.com;ucmparts.com
UCM OTOMOTİV SANAYİ VE TİCARET LTD. ŞTİ.;TÜRKOBA MAH. ATATÜRK 2 CAD. NO:232 BÜYÜKÇEKMECE İSTANBUL;+90 (212) 859-0200;http://www.ucmparts.com;ucmparts.com
UCP OTOMOTİV YAN SANAYİ VE TİCARET A.Ş.;ATA SB MH. GÜL CD. NO:7 GEMLİK BURSA;+90 (224) 524-8535;;
UCR OTOMOTİV SAN. TİC. A.Ş.;AKÇABURGAZ MAH. 1571. SOK. NO:4/1 ESENYURT İSTANBUL;+90 (212) 550-7070;http://www.ucrgrup.com;ucrgrup.com
UÇ GIDA SAN. TİC. LTD. ŞTİ.;SÜRSÜRÜ MAH. CEMALETTİN EMİROĞLU BUVARI 16697.SOK. NO:1/BA MERKEZ ELAZIĞ;;;
UÇAK KOLTUK ÜRETİMİ SANAYİ VE TİCARET A.Ş.;SANAYİ MAH. HAVAALANI İÇ YOLU CAD. SABİHA GÖKÇEN HAVAALANI SİT. GİRİŞ KAPISI APT. NO:1/1 PENDİK İSTANBUL;+90 (216) 585-9820;http://www.tsiseats.com;tsiseats.com
UÇAN SP OTOMOTİV MOBİLYA İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CUMHURİYET MAH. COŞKUN SK. NO: 29/5 ÜSKÜDAR İSTANBUL;+90 (216) 000-0000;;
UÇAR AKÜ SANAYİ VE DIŞ TİCARET LTD. ŞTİ.;AHMETTURANGAZİ OSB MAH. OSB-12 SK. NO:22 DAİRE:1 MERKEZ SIVAS;;http://www.ucaraku.com;ucaraku.com
UÇAR METAL MAKINE OTOM.PAR.SAN VE TIC.A.Ş.;SIRASÖĞÜTLER MAH.BEYAZIT CAD. 1684 SK.N.9 GEBZE KOCAELI;+90 (262) 655-6018;http://www.ucarmetal.com.tr;ucarmetal.com.tr
UÇAR OTOMOTİV TURİZM SAN. VE TİC. A.Ş.;BURHANİYE MAH. KISIKLI CAD. NO:73 ÜSKÜDAR İSTANBUL;+90 (216) 422-3040;http://www.ucarotomotiv.com.tr;ucarotomotiv.com.tr
UÇAR SAĞLIK HİZMETLERİ LİMİTED ŞİRKETİ;MARMARA MAH SEMSIBEY SOK NO: 2E IÇ KAPI NO: 2 YAKUPLU BEYLİKDÜZÜ İSTANBUL;+90 (212) 000-0000;;
UDP DIŞ TİC. LTD. ŞTİ.;FEVZİÇAKMAK MAH. 10762. SOK. C BLOK NO:7/I KARATAY KONYA;+90 (332) 235-4839;;
UEE OTOMOTİV SAN VE TİC LTD.ŞTİ;ALTINTEPE MAH. İSTASYONYOLU SOK NO:3 MALTEPE İSTANBUL;+90 (216) 706-1602;;
UFC ULUSLARARASI DIŞ TİCARET LTD. ŞTİ.;ÇALI MAH. BEYAZ (410) CAD. NO:/4 YUMURTALIK BURSA;+90 (224) 441-5265;;
UFUK ARAS;SULTAN ORMAN MAH. TEM GİŞELERİ YANI KERESTECİLER SANAYİ SİTESİ 2003 BLOK NO:10 GEBZE KOCAELI;+90 (262) 645-0513;;
UFUK HÜSEYİN SAĞDIÇ;VEYSEL KARANİ MH. VİLLA SK. NO:8 OSMANGAZİ BURSA;+90 (224) 451-4180;;
UFUK KAPTAN;MAHMUDIYE MAH.BELEDIYE SITESI 5.BL.NO.33 İNEGÖL BURSA;+90 (224) 713-1404;;
UFUK KOCATÜRK - KOCATÜRK ZEYTİNCİLİK VE GIDA ÜRÜNLERİ;ARAPZADE MAH. ARKALTI CAD. A BLOK NO.48/4-6 ORHANGAZİ BURSA;+90 (224) 572-5011;;
UFUK PERDE TEKSTİL SAN. VE TİC.LTD.ŞTİ.;BARAKFAKIH MAH.22.CAD.NO:14/1 KESTEL BURSA;+90 (224) 384-1152;;
UFUK TUNÇ-TUNÇ OTO;SANTRAL GARAJ MAH. ULUBATLI HASAN BULVARI NO:22/B OSMANGAZİ BURSA;+90 (224) 251-4242;;
UFUK UĞUR İLHAN OTOMOTİV SAN. VE TİC.LTD.ŞTİ.;KAYAPA MAH. RASİM TURAN CAD. NO:1 YUMURTALIK BURSA;+90 (224) 443-6897;http://http://www.ilpart.com/tr/;http
UFUK YILMAZ;ORUÇREİS MAH. GİYİMKENT 1. SOK. GİYİM KENT B 10 NO:70A ESENLER İSTANBUL;+90 (212) 000-0000;;
UGD ULUSLARARASI TAŞIMACILIK VE DIŞ TIC. A.Ş;INÖNÜ MH.KAYIŞDAĞI CD. DÜZENLI SOK.NO:2/3 KADIKÖY İSTANBUL;+90 (216) 573-7271;http://www.ugdlogistics.com;ugdlogistics.com
UGURLAR TEKSTIL TURIZM SAN.VE TIC.AS;VEYSEL KARANİ MAH. DEMİRTAŞ YOLU CAD. NO.22/22A-32B-22C OSMANGAZİ BURSA;+90 (224) 215-5971;;
UĞUR AKKAYA 3A KREATİF ÇÖZÜMLER VE DANIŞMANLIK;MADEN MH. LÜLETAŞI SOKAK NO:4/1 SARIYER İSTANBUL;+90 (212) 000-0000;;
UĞUR AKŞAN;KOCA MUSTAFA PAŞA MH.İMRAHOR İLYASBEY CD.NO:25/A FATİH İSTANBUL;+90 (212) 000-0000;http://www.atolyesemih.com;atolyesemih.com
UĞUR AYDIN - WRAPSX;GÜNEŞTEPE MAH.2. MEŞE CAD.NO:12 A OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.wrapsx.com;wrapsx.com
UĞUR BIYIKLI;KUZULUK TOPÇUSIRTI MAH.NO:143/1C AKYAZI SAKARYA;+90 (264) 276-6655;;
UĞUR BÜYÜKKAYA;YAVUZSELİM MAH. 11.YILMAZ SK. NO: 2/1 YILDIRIM BURSA;+90 (224) 000-0000;;
UĞUR DEMİRHİSAR;GÜZELYALI BURGAZ MAH. VİLLA CAD. 6/1 MUDANYA MUDANYA BURSA;+90 (224) 000-0000;;
UĞUR GÜRBÜZ İNŞAAT ANONİM ŞİRKETİ;ODUNLUK MAH. AKADEMİ CAD. ZENO BUSINESS CENTER NO:2D/1 YUMURTALIK BURSA;+90 (224) 000-0000;;
UĞUR KAAN KALKAR/KUPON TEKSTİL İMALAT VE TOPTAN;KURTULUŞ MH. ÜNALDI SOK. NO:20/B ODUNPAZARI ESKIŞEHIR;+90 (222) 000-0000;;
UĞUR KABAKLI ZEYTINCILIK GIDA SAN.VE TIC.LTD.ŞTI.;MURADIYE MAH.IZNIK YOLU ÜZERI ORZIM B BLOK NO:5 ORHANGAZİ BURSA;+90 (224) 572-5101;;
UĞUR KAROSER SAN. VE TİC.LTD.ŞTİ.;İSMETİYE MAH. İSTİNYE SK. NO.14 OSMANGAZİ BURSA;+90 (224) 215-2142;http://www.ugurkaroser.com;ugurkaroser.com
UĞUR KEMER;TAHTALI MAH. 4. (460) SOK. NO:4/2 YUMURTALIK BURSA;;http://www.ugurcakaucuk.com.tr;ugurcakaucuk.com.tr
"UĞUR KOÇAK TREYLER MOTORLU ARAÇLAR ALIM VE SATIMI VE KOMİSYONCULUĞU,NAKLİYE TİCARET VE SAN.LTD.ŞTİ.";SIRABADEMLER MAH.KARACABEY-BURSA KARAYOLU KÜMEEVLER NO:10/1 KARACABEY KARACABEY BURSA;+90 (224) 671-8308;http://www.ugurkocaktreyler.com.tr;ugurkocaktreyler.com.tr
UĞUR KORUKÇU - ZUTEKS TEKSTİL;DEMİRTAŞ DUMLUPINAR MAH. 47 CAD.NO : 76/A OSMANGAZİ BURSA;+90 (224) 262-4100;http://www.zuteks.com;zuteks.com
UĞUR MOTORLU ARAÇLAR VE TURIZM SAN.VE TIC.LTD.ŞTI.;BOZDOĞAN YOLU 8.KM NAZİLLİ AYDIN;+90 (256) 316-1000;;
UĞUR OTOMOTİV YEDEK PARÇA SAN VE TİC.LTD.ŞTİ;İKİTELLİ OSB MAH.DEMİRCİLER SAN.SİT.SOK E1 BL.NO:349B BAŞAKŞEHİR İSTANBUL;+90 (212) 549-7862;;
UĞUR TOPRAK-ETA TİCARET İTHALAT İHRACAT;KURTULUŞ MAH.TEZCAN SOK.GÜRKALE SİT.D BLOK NO:3/1 GÜRSU BURSA;+90 (224) 000-0000;;
UĞUR YANIK;BAŞARAN MAH. GAZİ CAD. NO:141/2 KOVUKÇINAR OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.bebelitt.com;bebelitt.com
UĞUREL İNŞAAT TAAHHÜT HAVACILIK SAN. VE DIŞ TİC. LTD. ŞTİ.;İNCİRLİ CAD. YILMAZ SARAY APT. NO.88 KAT:3 D:11 BAKIRKÖY İSTANBUL;+90 (212) 570-5661;http://www.ugurel-ltd.com;ugurel-ltd.com
UĞUREL OTO CAM PAZ TIC A.Ş.;ilbağde mah izmir bulvarı no:167/1 merkezefendi MERKEZ DENIZLI;+90 (258) 371-5900;;
UĞUREL OTOMOTİV SAN VE TİC LTD ŞTİ;K.Karabekir Cad No 120 İç Kapı No 18 ALTINDAĞ ANKARA;+90 (312) 309-8201;;
UĞURLU FİNİSAJ SİSTEMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;BADIRGA MAH 8.SOK NO:2 YUMURTALIK BURSA;+90 (224) 267-2677;http://www.ugurlu.com.tr;ugurlu.com.tr
UĞURLU GRUP İNTERNET MAĞAZACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALAADDINBEY MAH. 626. SK. B BLOK HIDROSAM HIDROPOR NO: 22 İÇ KAPI NO: 12 ERTUĞRUL YUMURTALIK BURSA;+90 (224) 000-0000;;
UĞURLU OTO CAM İÇ VE DIŞ TİCARET LTD.ŞTİ.;ALEMDAĞ CAD NO:456 ÜMRANİYE İSTANBUL;+90 (216) 328-9365;;
UĞURLU OTO CAM SAN.VE TIC.A.Ş.;osb 2. kısım gürlek MERKEZ DENIZLI;+90 (258) 269-1008;http://www.ugurluotocam.com.tr;ugurluotocam.com.tr
UĞURLU PROJECT ULUSLARARASI TAŞIMACILIK ANONİM ŞİRKETİ;KÜÇÜKBAKKALKÖY MAH. FEVZİPAŞA CAD. EKŞİOĞLU İŞ MERKEZİ KÜÇÜKBAKKALKÖY ATAŞEHİR İSTANBUL;+90 (216) 577-3001;;
UĞURLU TARIM MAKINALARI TIC.VE SAN.LTD.ŞTI.;Develı Kayserı Yolu 5.Km.Pk.45 DEVELİ KAYSERI;+90 (352) 621-6688;http://www.ugurlu-tarim.com;ugurlu-tarim.com
UĞURLUOĞLU DIŞ TİC. LTD. ŞTİ.;KARABALÇIK KÖY YOLU 1.KM OVAAKÇA OVAAKÇA OSMANGAZİ BURSA;+90 (224) 267-0661;http://www.ugurluoglutekstil.com;ugurluoglutekstil.com
UĞURLUOĞLU TEKS. SAN. VE TİC. AŞ;KARABALÇIK KÖY YOLU 1. KM Tayin edilmedi BURSA;+90 (224) 267-0661;http://www.ugurluoglutekstil.com;ugurluoglutekstil.com
UK KONFEKSİYON TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;BAĞLARBAŞI MH.VATAN CAD.UĞUR SOK. NO:55 OSMANGAZİ BURSA;+90 (224) 240-0670;;
UKAB ENERJİ ELEKTRONİK MADENCİLİK HAVACILIK SAVUNMA SAN. A.Ş.;SAKARYA MAH. 3. UĞURLU SOK. BİLGİN APT. NO:16/B OSMANGAZİ BURSA;+90 (224) 000-0000;;
UKAR METAL SAN. VE TİC. LTD. ŞTİ.;ÜRÜNLÜ MAH. UYSAL SOK. HRL ENDÜSTRİYEL PAKETLEME NO:46/1 YUMURTALIK BURSA;+90 (224) 254-5194;;
UKB OTOMOTİV TİC. LTD. ŞTİ.;İKİTELLİ OSB. BEDRETTİN DALAN BULV. NO:1/35 BAŞAKŞEHİR İSTANBUL;+90 (212) 000-0000;;
UKS STAMPING METAL TEKNİK KALIP SANAYİ VE TİCARET A.Ş.;KAYAPA MH. 16.(530) SOK. NO:6/1 KAYAPA YUMURTALIK BURSA;+90 (224) 493-2028;http://www.uksstamping.com;uksstamping.com
UL VS LABORATUAR HİZMETLERİ A.Ş.;GÜRSEL MAH.YEŞİLTEPE SK.NO:34 ERG İŞM.K:3 KAĞITHANE İSTANBUL;+90 (212) 312-2228;http://www.ul.com;ul.com
ULAŞIM İÇ VE DIŞ TİCARET ANONİM ŞİRKETİ;İKİTELLİ OSB MAH. HÜRRİYET BULVARI SS DEPARKO SANAYİ SİTESİ NO:1/20 BAŞAKŞEHİR İSTANBUL;+90 (212) 549-8115;http://www.ulasim-as.com;ulasim-as.com
ULAŞIM MOTORLU ARAÇLAR SERVİS OTOMOTİV TUR. SAN. TİC. LTD. ŞTİ.;istanbul osb deparko sanayi sit no:17 BAŞAKŞEHİR İSTANBUL;+90 (212) 549-8115;http://www.ulasimmotorluaraclar.com;ulasimmotorluaraclar.com
ULAŞKAN OTOMOTİV ELEKTRONİK İNŞAAT GIDA DANIŞMANLIK SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;FERHATPASA MAH. YEDITEPE CAD. NO: 41 /1A FERHATPAŞA ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
ULC DIŞ TİCARET LİMİTED ŞİRKETİ;KONAK MAH. BARIŞ(120) SK. OFİS ARTI NO:3 YUMURTALIK YUMURTALIK BURSA;+90 (224) 000-0000;;
ULMAR OTOMOTİV ENDÜSTRİ İHR. İTH. VE LTD. ŞTİ.;HOROZLUHAN MAH. VURAL SOK. NO:17 SELÇUKLU KONYA;+90 (332) 000-0000;;
ULS HAVAYOLLARI KARGO TAŞIMACILIK ANONİM ŞİRKETİ;ÇOBANŞME MAH. SANAYİ CAD. NO:58 KAT:1 ÇOBANÇEŞME BAHÇELİEVLER İSTANBUL;+90 (212) 496-0202;http://www.ulsairlines.com;ulsairlines.com
ULTIMATE MAKİNA İÇ VE DIŞ TİCARET LTD. ŞTİ.;FERHATPAŞA MAH. 5.SOKAK NO:98A FERHATPAŞA ATAŞEHİR İSTANBUL;+90 (216) 661-7151;http://www.ultimatemakina.com.tr;ultimatemakina.com.tr
ULU BİLGİÇ OTOMOTİV İNŞAAT İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;HACILAR HARMANI MAH. 5745 SOK. NO:5/B MERKEZ AKSARAY;+90 (382) 000-0000;;
ULU INANDIM TURIZM SANAYI VE TIC.LTD.ŞTI;ESKİ YALOVA YOLU EGE SK. NO:56 OSMANGAZİ BURSA;+90 (224) 215-2042;http://www.uluinandim.com;uluinandim.com
ULUBAŞLAR GRUP OTOMOTİV İNŞ.TUR.SAN. VE TİC.A.Ş.;KARTALTEPE MAH.HAYIRLI CAD.NO:79 SEFAKÖY KÜÇÜKÇEKMECE İSTANBUL;+90 (212) 426-1933;http://www.ulubaslar.com.tr;ulubaslar.com.tr
ULUBAY SOĞUK DEPO İŞLETMECİLİĞİ VE TİCARET LTD. ŞTİ.;GAZİYAKUP BEY MAH. 1.ORDU CADDESİ NO:213 ÇARDAK LAPSEKİ ÇANAKKALE;+90 (286) 532-5029;http://www.ulubaytr.com;ulubaytr.com
ULUBERK ENERJİ SİSTEMLERİ SANAYİ VE TİCARET LTD.ŞTİ.;ORG.SAN.BÖL.75.YIL BULV.DEMİRCİLER SİT.G BL.NO:12 YUMURTALIK BURSA;+90 (224) 211-5900;http://www.uluberk.com.tr;uluberk.com.tr
ULUBEY OTOMOTİV VE ENDÜSTRİYEL KİMYASALLARI PAZ. TİC. LTD. ŞTİ.;SARAY MAH. SANAYİ CAD. ÖZENTAŞ SANAYİ SİTESİ B BLOK NO:3/B ÜMRANİYE İSTANBUL;+90 (216) 000-0000;;
ULUBİR SU GIDA SAN. VE TİC. LTD. ŞTİ.;SÜLE MAH. SÜLEKÖY YOLU SK. NO:1/1 İNEGÖL BURSA;+90 (224) 000-0000;;
ULUCA DIŞ TİCARET A.Ş.;MİNARELİÇAVUŞ MAH. YILMAZ CAD. NO:16 İÇ KAPI NO:2 YUMURTALIK BURSA;+90 (224) 211-1505;;
ULUCAN OTOMOTIV SAN.TIC.LTD. ŞTI.;aydınlıkevler mah irfan baştuğ cad no:68/b altındağ ALTINDAĞ ANKARA;+90 (312) 319-4565;http://www.ulucanotomotiv.com.tr;ulucanotomotiv.com.tr
ULUDAĞ AGRO TIBBİ AROMATİK BİTKİLER KOZMETİK İLAÇ GIDA TURİZM TİC.VE SAN.LTD.ŞTİ;DİKKALDIRIM MAH.5.HUZUR SOK.NO:16A OSMANGAZİ BURSA;+90 (224) 239-8682;;
