firma_adi;adres;telefon;website;domain
TRUCK SPARE PARTS OTOMOTİV VE NAKLİYAT TİCARET LİMİTED ŞİRKETİ;VATAN MAH. PLEVNE CAD. ERGUN APARTMANI NO:18/1 KAPAKLI TEKIRDAĞ;+90 (282) 000-0000;;
TRUCK TECHNIC OTOMOTIV LTD.ŞTI;Ankara Asfaltı 18.Km. Barahfaki San. Bölg. KESTEL BURSA;+90 (224) 384-1581;http://www.beyfren.com.tr;beyfren.com.tr
TRUCKDOC E-TİCARET OTOMOTİV A.Ş.;KIZILIRMAK MAH. DUMLUPINAR BLV NEXTLEVEL NO:3A/10 ÇANKAYA ANKARA;+90 (312) 000-0000;;
TRUCKWORKS OTO SERVİS SAN.TİC.LTD.ŞTİ;YAYLA MAH.PİRİNÇÇİ KÖY YOLU SOK.NO:58/1 SULTANGAZİ YAYLA SULTANGAZİ İSTANBUL;+90 (212) 000-0000;;
TRUEFAST BAĞLANTI ELEMANLARI VE KALİTE ÇÖZÜMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALAADTİN BEY MH. 614. SK. NO: 3/A ERTUĞRUL YUMURTALIK BURSA;+90 (224) 443-1144;;
TRUST CEN YAPI SAN. VE TİC. A.Ş.;GÖZTEPE MAH. GÜLDEN SOK. DOĞU APT. NO:22 KADIKÖY İSTANBUL;+90 (216) 000-0000;http://www.trustcenyapi.com;trustcenyapi.com
TRUST MÜHENDİSLİK DANIŞMANLIK VE TİCARET LİMİTED ŞİRKETİ;HALİL RIFAT PAŞA MAH. YÜZER HAVUZ SK. PERPA TİC MER. A BLOK NO:1/1922 ŞİŞLİ İSTANBUL;+90 (212) 000-0000;;
TRUXPART OTOMOTİV SANAYİ VE TİCARET LTD.ŞTİ.;İKİTELLİ ORG.SAN.BÖL.MAH. DOLAPDERE 8.ADA SOKAK DOLAPDERE SAN.SİT.A5 BLOK NO.43/43 MERKEZ KÖYÜ BAŞAKŞEHİR İSTANBUL;+90 (212) 549-1682;;
TRW OTOM DAĞITIM VE TIC A.Ş;KISIKLI CAD.N.37 A BLOK K:3 ALTUNIZADE ÜSKÜDAR İSTANBUL;+90 (216) 474-7777;;
TS61 AUTO OTOMOTİV SAN. VE TİC.LTD.ŞTİ.;KAYNARCA MAH. AYDINLI YOLU CAD. NO:222/A PENDİK İSTANBUL;+90 (216) 000-0000;;
TSC ROTİL VE OTOMOTİV SAN. TİC. LTD. ŞTİ.;BEYLİKDÜZÜ OSB MAH. 4. CAD. NAKIPOĞLU İŞ MERKEZ NO:12/1 BEYLİKDÜZÜ İSTANBUL;+90 (212) 876-1720;http://www.tscotomotiv.com;tscotomotiv.com
TSP GIDA OTOMOTİV DIŞ TİCARET LİMİTED ŞİRKETİ;ORTA MAH. SOĞAN PAZARI CAD. CEVAPBEY-2 APT. NO:22/303 ADAPAZARI SAKARYA;+90 (264) 282-2043;http://www.rotatrailer.com - www.tspautomotive.com;
TŞT OTOMOTİV İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;Nilüfer Organize Sanayi Bölgesi N.201 Sokak No.16 YUMURTALIK BURSA;+90 (224) 215-2112;http://www.tstlift.com;tstlift.com
TT ÇELİKYAY OTOMOTİV DIŞ TİCARET SANAYI A.Ş.;YALI MAH. TURGUTPAŞA CADDESİ ALKAN PLAZA NO:81 KAT 3 TOPSELVİ KARTAL İSTANBUL;+90 (216) 427-2910;http://www.celikyay.com.tr;celikyay.com.tr
TT ELEKTRİKLİ ARAÇ OTOMOTİV SAN. TİC. A.Ş.;MASLAK MAH. SANATKARLAR SOK. ECLİPSE MASLAK NO:2-A/273 SARIYER İSTANBUL;+90 (212) 987-8889;;
TT LUXURY LEATHER DERİ İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;GÜLBAHÇE MAH.ESKİ GEMLİK YOLU CAD.NO:71/1 OSMANGAZİ BURSA;+90 (224) 441-2430;http://www.deri-alcantara.com;deri-alcantara.com
TT MOTOR A.Ş;Ömür Sokak No:7 Mecidiyeköy İstanbul ŞİŞLİ İSTANBUL;+90 (212) 212-5788;http://www.ttmotor.com;ttmotor.com
TTB OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;EGEMENLİK MAH.6106/19 SOK.NO:1 IŞIKKENT ÇAY İZMİR;+90 (232) 000-0000;;
TTI ENDÜSTRİ YEDEK PARÇA ANONİM ŞİRKETİ;VELİKÖY MAH. VATAN CAD. NO:119/A 34490 VELİKÖY ÇERKEZKÖY TEKIRDAĞ;+90 (212) 532-4920;http://www.ttilift.com;ttilift.com
TTR TITGEMEYER MONTAJ SİSTEMLERİ VE END. EKİP. SAN. VE TİC. LTD. ŞTİ.;YENİŞEHİR MAH. OSMANLI BLV AEROPARK A BLOK. NO:11-A/28 PENDİK İSTANBUL;+90 (216) 000-0000;;
TTS TTP OTOMOTİV TRAKTÖR YEDEK PARÇALARI İTHALAT İHRACAT TİCARET LİMİTED ŞİTKETİ;ÇİÇEKLİ MAH. İSMAİL CAMBAZ SK. NO:27/3 KEÇİÖREN ANKARA;+90 (232) 846-1676;;
TTT DÖVME OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ASAGIPINARBASI OSB MAH. 523 NOLU SK. NO: 6 /1 KÖYLER SELÇUKLU KONYA;+90 (332) 345-2859;http://www.ttt-forging.com;ttt-forging.com
TTT OTOMOTIV A.Ş.;AŞAĞIPINAR BAŞI OSB MAH. 523. SOK. NO:6 SELÇUKLU KONYA;+90 (332) 345-2859;http://www.ttt.com.tr;ttt.com.tr
TUALPART MOTORLU ARAÇLAR İÇ VE DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ;FATİH MAH. KORAY SK. NO:33 SELÇUKLU KONYA;+90 (332) 000-0000;http://www.tualpart.com;tualpart.com
TUBA ÖZTÜRK;Üçevler mah.özkan sk.dilara 1 sitesi h blok no:18 YUMURTALIK BURSA;+90 (224) 441-5251;http://www.estteknik.com;estteknik.com
TUBEL SONGLİN TEKNOLOJİ A.Ş.;MİMAR SİNAN MAH. ÜSKÜDAR YEDPA NO:1-H/74 ATAŞEHİR İSTANBUL;+90 (216) 335-2015;;
TUBİN İNŞAAT SAN. TURİZM TİC. A. Ş.;ŞEHIT ERSAN CD.NO:26 ÇANKAYA ANKARA;+90 (312) 468-8170;;
TUERK MAKİNA SAN. VE TİC. LTD. ŞTİ.;KORDONBOYU MAH. TURGUT ÖZAL BULVARI NİZAM ÜNLÜ SİTESİ C BLOK NO:69 A/2 KARTAL İSTANBUL;+90 (216) 517-1086;http://www.tuerkgroup.com;tuerkgroup.com
TUGAY OTO AKSESUARLARI İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;ALTINOVA MAH.3.KAZAN SK.NO:9/A OSMANGAZİ BURSA;+90 (224) 000-0000;;
TUĞBA DURMAZ;DEMİRCİ MAH. AHISKA CAD. NO:197/6 YUMURTALIK BURSA;+90 (224) 000-0000;;
TUĞBA HASANOĞLU LİFTSA MAKİNA SANAYİ VE TİCARET;Yiğitler Mah. Otosansit 11.Blok No.69-71-73 YILDIRIM BURSA;+90 (224) 342-2179;;
TUĞBA İSMAİL ÇEBİOĞLU;Yakuplu mahallesi 59. Sokak No: 4 Daire: 1 - 2 BEYLİKDÜZÜ İSTANBUL;+90 (212) 452-6363;;
TUĞCA DIŞ TİC. LTD. ŞTİ.;MİMARSİNAN MAH.YEDPA TİC.MERK.D CAD. 27 ATAŞEHİR İSTANBUL;+90 (216) 471-8290;;
TUĞMANER OTOMOTİV SAN VE TİC LTD ŞTİ;DEREYOLU CD ATAŞEHİR GİRİŞİ NO 47 ATAŞEHİR İSTANBUL;+90 (216) 576-4747;;
TULGA BEŞINCI TEKER MAK.END. ÜRÜNLERI SAN.VE TIC.LTD.ŞTI.;Hasköy San.Sıtesı 2.Blok No:6 GEBZE KOCAELI;+90 (262) 643-2994;http://www.tulga.com;tulga.com
TULPAR OTOMOTİV SAN. VE TİC.LTD.ŞTİ.;SAMANLI MH. 6.SARMAŞIK SK.NO:13 YILDIRIM BURSA;+90 (224) 351-0707;;
TULPARİS OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SEPETLİPINAR MAH. LOZAN CAD. NO: 39 /3 BAŞİSKELE KOCAELI;+90 (262) 323-1058;;
TULSA KLIMA VE SOĞUTUCU SAN.VE TIC.LTD.ŞTI.;6779 SOK.NO:11 ÇİĞLİ İZMİR;+90 (232) 370-7124;http://www.tulsa.com.tr;tulsa.com.tr
TUNA İŞ MAKİNALARI VİNÇ KİRALAMA NAK. SAN. TİC. LTD. ŞTİ.;ÇATALMEŞE MH. 223 SK. NO 1/ 1 ÇEKMEKÖY İSTANBUL;+90 (216) 621-4475;;
TUNA OTOMOTIV SAN. VE DIŞ TIC. LTD. ŞTI.;İKİTELLİ ORG. SAN BÖLG. ÇORAPÇILAR SAN. SİT. D BLOK NO:10 BAŞAKŞEHİR İSTANBUL;+90 (212) 485-1999;http://www.tunaotomotiv.com;tunaotomotiv.com
TUNA TAŞ.KUYUMCULUK GIDA TAR. ITH.IHR.LTD.ŞTI.;100.YIL CAD.ETHEM YAHYA IŞHANI D.BLOK KAT:2 İSKENDERUN HATAY;+90 (326) 225-2894;;
TUNAIRSEA LOGISTICS TAŞIMACILIK LTD. ŞTİ.;CUMHURİYET MAH. HANIMELİ SK. TERAS KONUTLARI SİT. A BLOK NO:7A/49 BEYLİKDÜZÜ İSTANBUL;+90 (212) 000-0000;;
TUNAİS OTOMOTİV YEDEK PARÇA SAN. VE TİC. LTD. ŞTİ.;SULTAN ORHAN MAH. GEBZE OTO SAN. SİTESİ KÜMEVLER NO:1D-3 GEBZE KOCAELI;+90 (262) 000-0000;http://www.tunaisotomotiv.com;tunaisotomotiv.com
TUNALAR OTOMOTIV MAK.ELK. BOTANIK SAN.VE TIC.LTD.STI.;Sehıtmuhtar Cd.Nur Apt.30/3 BEYOĞLU İSTANBUL;+90 (212) 250-5846;http://www.tunalar.com;tunalar.com
TUNALI OTO YEDEK PARÇA DIŞ TİC LTD ŞTİ;RASİMPAŞA MH RIHTIM CD DERYA İŞ MRK NO 28/80 KADIKÖY İSTANBUL;+90 (216) 000-0000;;
TUNAOĞLU METAL SANAYİ TİC. LTD. ŞTİ;MİNARELİÇAVUŞ OSB MAH. 115. SK. NO:6 YUMURTALIK BURSA;+90 (224) 411-1000;http://www.tunaoglu.com.tr;tunaoglu.com.tr
TUNAOĞLU OTOMOTIV ENDÜSTRISI SAN.VE TIC.A.Ş.;Nılüfer Organıze San.Bölgesı N.115.Sok. No.6 YUMURTALIK BURSA;+90 (224) 411-1000;http://www.tunaoglu.com.tr;tunaoglu.com.tr
TUNCA BİSİKLET EV GEREÇLERİ SAN. VE TİC. LTD. ŞTİ.;ESENTEPE MAH. 2953. SOK. KÜÇÜK SANAYİ SİTESİ 12 BLOK NO:27 SULTANGAZİ İSTANBUL;+90 (212) 476-9000;;
TUNCAY PLASTİK İTH.İHR.SAN.TİC.LTD.ŞTİ;SARAY MAH.NAZIM ERCAN BLV.NO:38/7 KAHRAMANKAZAN ANKARA;+90 (312) 000-0000;;
TUNCAY VATANSEVER - VATANSEVER MAKİNA KALIP APARAT YEDEK PARÇA İMALATI;fatih mah 1. meram sok no:33 OSMANGAZİ BURSA;+90 (224) 251-0277;;
TUNCAY YILDIZ - STAR MAKİNA;YİĞİTLER MH.OTOSANSİT SAN. C4 SK.NO:130/Z1 YILDIRIM BURSA;+90 (224) 000-0000;http://www.freecampingbursa.com;freecampingbursa.com
TUNCER KESOĞLU OTOMOTIV YEDEK PAR.SAN.VE TIC.LTD.ŞTI.;GÖRECE CUMHURİYET MAH.MİTHATPAŞA CAD. NO:2A7/7 CUMAOVASI(MENDERES) İZMİR;+90 (232) 458-3148;http://www.tuncerkesoglu.com.tr;tuncerkesoglu.com.tr
TUNÇ FİLTRE MOTORLU ARAÇLAR SAN. TİC. LTD. ŞTİ.;BAHÇEKAPI MAH. 2511. CAD. NO:15 ETİMESGUT ANKARA;+90 (312) 000-0000;;
TUNÇ ISTIF MAKINALARI SAN. VE TIC.LTD.ŞTI.;TARLABAŞI BULVARI NO:3 TARLABAŞI BEYOĞLU İSTANBUL;+90 (212) 244-3198;;
TUNÇ OTOMOTİV MAMÜLLERİ TİC.AŞ;Mimar Sinan Mah.Yedpa Bulvarı Yedpa Tic.Merkezi A.Cad.N:5 ATAŞEHİR İSTANBUL;+90 (216) 471-1170;http://www.tuncoto.com.tr;tuncoto.com.tr
TUNÇER ER OTOMOTİV YED. PAR. İNŞ. İML. SAN. VE TİC. LTD. ŞTİ.;UZAYÇAĞI CAD. 1159 SK. NO:10 OSTİM YENİMAHALLE ANKARA;+90 (312) 385-5320;;
TUNGA METAL MAKİNE LAZER PRES OTOMOTİV SAN. TİC. A.Ş.;TAHTALI MAH. YAYLACIK YOLU (460) SOK. MANAS KALIP PRES OTOMOTİV NO:13 YUMURTALIK BURSA;+90 (224) 233-2525;;
TUNİCHİ AUTOMOTIVE ENGINEERING MÜHENDİSLİK LİMİTETED ŞİRKETİ;NOSAB MİNARELİÇAVUŞ MAH. 106. (290.)SOK NO:3/1 YUMURTALIK BURSA;+90 (224) 411-2419;http://www.tunichi.com;tunichi.com
TUR 34 TURIZM TAŞIMACILIK GIDA OR.SAN.VE.TIC.LTD.ŞTI.;BALABANAĞA MAH.VIDINLI TEVFIK PAŞA CAD.NO:38 K:2 FATİH İSTANBUL;+90 (212) 514-5360;http://www.tur34travel.com;tur34travel.com
TUR PREFABRİK İHR. İTH. SAN. VE TİC. LTD. ŞTİ.;SELVİLİTEPE MH. 105 SK NO: 109 TURGUTLU MANISA;+90 (236) 000-0000;;
TURAKS OTOM.YEDEK PARÇA VE MAK .SAN.TIC.LTD.ŞTI.;İKİTELLİ ORG. SAN. BÖL. MUTSAN SAN.SİT. M10 BLOK NO: ESKİ:ZİYA GÖKALP MAH. 14. CD. SS MUTFAKÇILAR SA BAŞAKŞEHİR İSTANBUL;+90 (212) 386-5881;http://www.turacs.com;turacs.com
TURAN CESUR - BRAVEBEND MACHINERY;ÇALI MAH. EFLATUN CD.(410) NO:20/1 YUMURTALIK BURSA;+90 (224) 243-4700;http://www.cesurbend.com;cesurbend.com
TURAN MAKİNA ENDÜSTRİ SANAYİ VE DIŞ TİCARET LTD.ŞTİ.;GÜRLE İŞ MERKEZİ NO.43 GEMLİK BURSA;+90 (224) 513-4833;;
TURAN TANAS;K.BALIKLI MAH.2.KISMET SK.NO.2 OSMANGAZİ BURSA;+90 (224) 000-0000;;
TURAZ OTOMOTİV TİCARET A.Ş.;ÇİNİK MAH. 4116. CAD. NO:41 TEKKEKÖY SAMSUN;+90 (362) 000-0000;;
TURBO MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DUDULLU OSB MAH.İMES 201.SOK B BLOK NO:4 ÜMRANİYE İSTANBUL;+90 (216) 362-8242;;
TURBO MEDİTERRANEO MAKİNA İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;POSTANE MAH. İSTASYON CAD. NO:53-1/7 TUZLA İSTANBUL;+90 (216) 249-3373;;
TURBO TEKNİK SAN. VE TİC. A. Ş.;İMES SANAYİ SİTESİ E BLOK 501.SOK.NO:30 YUKARIDUDULLU ÜMRANİYE İSTANBUL;+90 (216) 364-8103;;
TURBOTEK OTOMOTİV İNŞAAT MAKİNA SAN. VE TİC. LTD. ŞTİ.;BÜYÜKKAYACIK O.S.B. MAH. 15. SK. NO:17/1 SELÇUKLU KONYA;+90 (332) 239-0698;http://www.@gtsa.com.tr;gtsa.com.tr
TURCOM DIŞ TİCARET LTD.ŞTİ.;BAĞDAT CAD. YAZMACI TAHİR SOK. DUYAR APT. 24/1 BOSTANCI KADIKÖY İSTANBUL;+90 (216) 445-0257;http://www.turcom.com;turcom.com
TURDOR TREYLER RÖMORK OTOMOTİV SAN.VE TİC.LTD.ŞTİ;Köseköy İstasyon Mah. 243.Sok No:14 KARTEPE KOCAELI;+90 (262) 373-4501;http://www.turdor.com;turdor.com
TURGAY EZER MOTSAN EZER TORNA;MUSTAFA KEMAL MAHALLESİ 677/48 SK NO: 38 ÇOBANLAR İZMİR;+90 (232) 282-2642;;
TURGAYCAN SEYMEN;İVEDİKOSB MAH. 1349 SOK. NO:4 YENİMAHALLE ANKARA;+90 (312) 394-3229;http://www.seymenford.com;seymenford.com
TURGO İÇ VE DIŞ TİC.LTD.ŞTİ.;BÜYÜKKAYACIKOSB MAH. 8 NOLU SOKAK NO:13/1 SELÇUKLU KONYA;+90 (332) 342-5290;http://www.turgotr.com/tr;turgotr.com
TURGUT KARADENİZLİ;SİTELER MAH.KARACA SK.NO:40/9 LÜLEBURGAZ KIRKLARELI;+90 (288) 000-0000;;
TURGUT TIC.BAĞLANTI ELEM.TEK. HIRD.SAN.VE TIC.AŞ.;NILÜFER TICARET MERKEZI 57.SOK NO:3-5-6 YUMURTALIK BURSA;+90 (224) 443-2060;;
TURHAN BALCIOĞLU;MASLAK MAH. AOS 7. SOK. NO:226 SARIYER İSTANBUL;+90 (212) 632-9508;;
TURHAN OTO İÇ VE DIŞ TİC. LTD. ŞTİ.;ESENKENT MAH. HEZARFEN SOK. DARAMA İŞ HANI NO:21/B ÜMRANİYE İSTANBUL;+90 (216) 000-0000;;
TURKAS AMORTİSÖR SAN.VE TİC. A.Ş..;Izmır Yolu 23.Km Gökçeköy Gırışı YUMURTALIK BURSA;+90 (224) 495-1510;http://www.turkas.com.tr;turkas.com.tr
TURKAS OTOMOTİV YAN SAN. VE TİC. A.Ş.;KAYAPA MAH. ORKİDE (530) CAD. NO:6/1 YUMURTALIK BURSA;+90 (224) 495-1510;http://www.turkas.com.tr;turkas.com.tr
TURKAUTO MOTORLU ARAÇLAR SANAYİ VE TİCARET LTD.ŞTİ.;VEYSELKARANİ MAH. ESKİ GEMLİK YOLU CAD. NO.230/A OSMANGAZİ BURSA;+90 (224) 215-8461;;
TURKEY VİP ARAÇ DİZAYN OTOMOTİV ANONİM ŞİRKETİ;AYDINLI MAH. BIÇKIN SOK. AY PALAS NO:15/A TUZLA İSTANBUL;+90 (216) 000-0000;http://www.turkeyvipdesign.com;turkeyvipdesign.com
TURKISH BRANDS İTH. İHR. TİC. LTD. ŞTİ.;ZEKERİYAKÖY MAH. PROF. DR. OKTAY SİNANOĞLU CAD. NO:2CZ/2 SARIYER İSTANBUL;+90 (212) 000-0000;;
TURKISH EXPRESS KARGO İTH. İHR. LTD. ŞTİ.;MAHMUTBEY MH. TAŞOCAĞI YOLU CD. B BLOK AĞAOĞLU MY OFFİCE NO:3/369 BAĞCILAR İSTANBUL;+90 (212) 801-4689;http://www.turkishexpresscargo.com;turkishexpresscargo.com
TURKISH OTOMOTİV KUYUMCULUK İTH. İHR. SAN. VE DIŞ TİC. LTD. ŞTİ.;YEŞİLKENT MAH. NAZIM HİKMET BLV. 55 C 153 ESENYURT ESENYURT İSTANBUL;;http://www.turkishexport.org;turkishexport.org
TURKİSH CENTER OTOMOTİV İÇ VE DIŞ TİC. LTD. ŞTİ.;SANCAK MH. SERİNCAN SK. B-GİRİŞ 18-A NO:20 BOSNA SELÇUKLU KONYA;+90 (332) 000-0000;;
TURKO AUTOMOTİVE PARTS DIŞ TİC. VE OTO.SAN.LTD.ŞTİ.;İKİTELLİ O.S.B DOLAPDERE SANAYİ SİTESİ 2. ADA NO:38-40 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-4526;http://www.tap.com.tr;tap.com.tr
TURKTAG KARAVAN SANAYİ ANONİM ŞİRKETİ;BARBAROS MAH.NUHKUYUSU CAD.KÜÇÜKYILMAZ APT. NO:28A/A ÜSKÜDAR İSTANBUL;+90 (216) 000-0000;;
TURKTECH DIŞ TİCARET LTD.ŞTİ.;FEVZİÇAKMAK MAH.YAKAMOZ CAD.NO:1/R KARATAY KONYA;+90 (332) 323-0000;;
TURKUAZ AUTO YEDEL PARÇA OTOMOTİV İNŞ. SAN. VE TİC. LTD. ŞTİ.;İÇERENKÖY MAH. DOĞANBEY CAD. NO:18/D ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
TURKUAZ CVB OTOMOTİV YEDEK PARÇA İMALAT SAN. LTD. ŞTİ.;REİS MAH. 4. SOKAK NO:57 AKŞEHİR KONYA;+90 (332) 813-7302;http://www.turkuazotomotiv.com.tr;turkuazotomotiv.com.tr
TURKUAZ OTOMOBİL TİC.LTD.ŞTİ;BAĞDAT CAD. NO:158/1 D:10 FENERYOLU KADIKÖY İSTANBUL;+90 (216) 359-1617;;
TURKUAZ1 MAKİNE KİRALAMA VE PAZARLAMA TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MAH. SAMANDIRA CAD. NO:169/4 FERHATPAŞA ATAŞEHİR İSTANBUL;+90 (216) 661-0058;;
TURMAR SORVEY MUSAVIRLIK VE DENIZ TICARET A.S.;Inonu Cad.Turaboglu Sk.No.4/3 H.YAZGAN ISM.NO.4 K.3 KADIKÖY İSTANBUL;+90 (216) 411-4575;http://www.turmarmarine.com;turmarmarine.com
TURNA E-TİCARET İTHALAT İHRACAT SANAYİ VE TİCARET LTD.ŞTİ.;BADEMLİ MAH. EĞİTİM CAD. GÜMÜŞ KÖY SİTESİ NO:24/1 KÖYLER MUDANYA BURSA;+90 (224) 000-0000;;
TURNES MAKİNE SANAYİ VE TİCARET LTD.ŞTİ.;DEMİRCİ MAH. SARITOPRAK SK. NO:13 YUMURTALIK BURSA;+90 (224) 443-3496;http://www.turnesmakina.com;turnesmakina.com
TURSER BİLİŞİM HİZMETLERİ TİC. LTD. ŞTİ.;İÇERENKÖY MAH. KAYIŞDAĞI CAD. NO:64B/2 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
TURTEL OTOMOTİV YEDEK PARÇA SAN. TİC. A.Ş.;"Z.GÖKALP MAH. OSB METAL İŞ SAN. SİT. 19 BLK. NO:10-12-14-16-18 METAL İŞ SAN.SİTE,19 BLOK NO:18 BAŞAKŞEHİR İSTANBUL";+90 (212) 671-0330;http://www.turtelotomotiv.com;turtelotomotiv.com
TURUMTAŞ TURİZM İNŞAAT VE SOSYAL HİZMETLER SANAYİ VE TİCARET A.Ş.;DUMLUPINAR MAH.CEVİZLİK CAD.NO:40/A YUMURTALIK BURSA;+90 (224) 452-2525;;
TURUNCU LOJİSTİK AJANS MEDYA İNŞ.TUR.SAN. VE TİC.LTD.ŞTİ.;ÇIRPAN MAH.3. İPEK SK.NO:1/B OSMANGAZİ BURSA;+90 (224) 247-9091;;
TUSAKAR OTOMOTİV SANAYİ VE TİCARET ANONİM ŞİRKETİ;VELİKÖY OSB MAH. OSMAN UZUN CAD. KAPI NO 4 /1 VELİKÖY ÇERKEZKÖY TEKIRDAĞ;+90 (282) 853-3302;;
TUSAN ORMAN ÜRÜN.OTOM.GIDA İNŞ. DANIŞ. .İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;BAĞCILAR MAH. AÇIN CAD. NO: 29/A ÇANKAYA ANKARA;+90 (312) 000-0000;;
TUSAŞ - TÜRK HAVACILIK VE UZAY SANAYİİ ANONİM ŞİRKETİ;FETHİYE MAH.HAVACILIK BLV.NO:17 KAHRAMANKAZAN ANKARA;+90 (312) 811-1800;http://www.tai.com.tr;tai.com.tr
TUT KELEPÇE YEDEK PARÇA SAN.TİC.LTD.ŞTİ.;İNKİLAP MAH. TOYA SOK. NO.4 B BLOK ÜMRANİYE İSTANBUL;+90 (216) 634-3854;http://www.tut.com.tr;tut.com.tr
TUTKU GROUP YEDEK PARÇA SAN. VE TİC. LTD. ŞTİ.;ÜÇEVLER MAHÇ RİTİM SOK. OFİS MER NO:12/14 YUMURTALIK BURSA;+90 (224) 000-0000;;
TUTKU İNTERNATIONAL OTOMOTİV LTD.ŞTİ.;ATA SB MAH. ORKİDE CAD. BUSEB E AİT BİNA BLOK NO 13İÇ KAPI NO:15 GEMLİK GEMLİK BURSA;+90 (224) 000-0000;;
TUTKU SEYAHAT LTD.ŞTİ.;ALTINTEPSİ MAH.ÖZKAN C.ULUDAĞ SOK.NO:3 BAYRAMPAŞA İSTANBUL;+90 (212) 000-0000;;
TUTKUN ORTAKLAR PARAKASALARI HIRDAVAT VE ÇELİK MAM.TİC.LTD.ŞTİ.;ULU MAH.ULU CAD.NO:62/A OSMANGAZİ BURSA;+90 (224) 254-5326;;
TUXAR OTOMOTİV İÇ VE DIŞ TİCARET LTD. ŞTİ.;FEVZİÇAKMAK MAH. 10758. SK. C2 BLOK NO:19A KARATAY KONYA;+90 (332) 350-0635;http://www.tuxar.com.tr;tuxar.com.tr
TUYA TRAİLER DORSE TANKER OTOMOTİV İMALAT SANAYİ TİCARET LİMİTED ŞİRKETİ;HOROZLUHAN MAH. BÜYÜKSAHİN CAD. B BLOK NO: 27 F FATİH SELÇUKLU KONYA;+90 (332) 000-0000;;
TUZLA LASTİK TAŞ TURİZM. OTO SAN VE TİC LTD ŞTİ;AYDINTEPE MAH. FEDAKAR SOK NO:34 A TUZLA İSTANBUL;+90 (216) 494-0608;;
TÜCCAR OTOMOTİV VE DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ;ALTINTEPSİ MAH. YAHYA KEMAL CAD. BÜYÜK İSTANBUL OTOGARI NO:93/1B317 BAYRAMPAŞA İSTANBUL;+90 (212) 444-6635;;
TÜMOPARSAN MOTOR SAN.VE TİC. LTD.ŞTİ.;2.CEBECİ YOLU 2568/2 SOKAK NO:1 CEBECİ SULTANGAZİ İSTANBUL;+90 (212) 668-9700;http://www.tumoparsan.com.tr;tumoparsan.com.tr
TÜMOSAN DÖKÜM A.Ş.;MALTEPE MAH. LONDRA ASFALTI CAD. NO:28/1 ZEYTİNBURNU İSTANBUL;+90 (212) 468-1900;;
TÜMSAN YEDEK PARÇA OTOMOTİV SAN.VE TİC.LTD.ŞTİ.;KÜÇÜKBALIKLI MAH. 1.ÖZSOY SOK. B BLOK MOBİLİTE NO:1 OSMANGAZİ BURSA;+90 (224) 216-1622;http://www.tumsan.com.tr;tumsan.com.tr
TÜRE KARDEŞLER İŞ MAKİNALARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÇARŞI MAHALLESİ ATATÜRK CADDESİ NO:206 A BOZÜYÜK BILECIK;+90 (228) 315-1800;http://www.turekardesler.com;turekardesler.com
TÜRK HAVA KURUMU GENEL BAŞKANLIĞI;Atatürk Bulvarı No:33 ÇANKAYA ANKARA;+90 (312) 303-7200;http://www.thk.org.tr;thk.org.tr
TÜRK HAVA YOLLARI ANONİM ORTAKLIĞI;Atatürk Hava Lımanı yeşilköy BAKIRKÖY İSTANBUL;+90 (212) 463-6363;http://www.thy.com;thy.com
TÜRK HAVA YOLLARI TEKNİK A.Ş.;SANAYİ MAH. HAVAALANI İÇ YOLU CAD. SABİHA GÖKÇEN HAVAALANI E KAPISI NO:3 ŞEYHLİ PENDİK İSTANBUL;+90 (216) 585-9800;http://www.turkishtechnic.com;turkishtechnic.com
TÜRK TRAKTÖR VE ZİRAAT MAK.A.Ş.;Güvercin Yolu No:111-112 06560 Gazi ETİMESGUT ANKARA;+90 (312) 233-3333;http://www.turktraktor.com.tr;turktraktor.com.tr
TÜRKER İNOVASYON MAKİNA SANAYİ TİCARET LİMİTED ŞİRKETİ;AŞAĞIKIZILCA MAH. 2000 SK. NO:16 KÖYLER KEMALPAŞA İZMİR;+90 (232) 000-0000;http://www.turkerinovasyon.com;turkerinovasyon.com
TÜRKER VİP DESİGN ARAÇ DİZAYN İTH. İHR. SAN VE TİC. LTD. ŞTİ.;EYÜP SULTAN MH YADİGAR SK OTOMER SİT I BLOK NO 40 1/42 SANCAKTEPE İSTANBUL;+90 (216) 000-0000;;
