firma_adi;adres;telefon;website;domain;birlik
AYDINLAR HIRDAVAT SAN.VE TİC. A.Ş;KANTARCILAR C. N:29 FATİH İSTANBUL;(212) 5226070;www.meloni.com.tr;meloni.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
BİYOKART GEÇİŞ KONTROL SİSTEMLERİ TİCARET ANONİM ŞİRKETİ;MİMAR SİNAN MAH ÜSKÜDAR CAD YEDPA TİC MERK. H2/P1 N:10 ATAŞEHİR İSTANBUL;;www.biyokart.com;biyokart.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
CESARİO DİAMOND AND JEWELRY KUYUMCULUK TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. KUYUMCUKENT SK. KUYUMCUKENT NO :4M İÇ KAPI NO : Z168 BAHÇELİEVLER İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DONGHEE OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;SAKARYA 2.O.S.B. 3 NOLU YOL NO:2 PARSEL:10 HENDEK SAKARYA;(264) 8880107;www.donghee.co.kr;donghee.co.kr;TET - Elektrik ve Elektronik İhracatçıları Birliği
DURU GRUP TIBBİ ÜRÜNLER SAN. VE TİC. A.Ş.;ANITTEPE MAH. GAZİ MUSTAFA KEMAL BULVARI NO:131/27 ÇANKAYA ANKARA;(312) 2314013;durumedikal.com;durumedikal.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
DMR KİMYA KOZMETİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORHAN GAZİ MAH.1715.SOK.NO :5 ESENYURT İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DİAGONAL MİMARLIK DANIŞMANLIK YAPI SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İÇERENKÖY MAH. MAHİRBEY SOK. EVREN SİT. B BLOKNO:3 İÇ KAPI NO:88 ATAŞEHİR İSTANBUL;(216) 5741884;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
EFOR OTOMATİK KAPI İNŞAAT ELEKTRİK ELEKTRONİK VE OTO SANAYİ TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MAH. 15. SOK. NO:8 MALTEPE İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
EİE PLASTİK VE AKSESUAR SANAYİ TİCARET LİMİTED ŞİRKETİ;KURTKÖY MAH. ANKARA CAD. YELKENPLAZA NO: 289 IÇ KAPI NO: 21 PENDİK İSTANBUL;(216) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
HAVER FARMA İLAÇ A.Ş.;ACERLER MAH. 74. SOK. ACERKENT SİTESİ B-742 APT. N:17/1 BEYKOZ İSTANBUL;(216) 3243838;www.haver.com.tr;haver.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
FİGEN CANAN ÖZKARAKAŞ;ÖRNEK, ERCÜMENT BATANAY SOK, NO,:14A/18, 34704 ATAŞEHİR İSTANBUL;(216) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
GALTEK GALVANO KİM.SAN.VE TİC. LTD.ŞTİ.;İKİTELLİ ORG SAN BOLGESİ BERSAN KOOPSAN SİTESİ S1 E BLOK NO:210 İKİTELLİ KÜÇÜKÇEKMECE İSTANBUL;02125496900;www.galvano.com;galvano.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
SUAT GÖKSUN;İKİTELLİ OSB MAH.DERSAN SAN.SİT.S7 SOK.NO:104 BAŞAKŞEHİR İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÜNAL SAAT HIRDAVAT ELEKTRONİK EŞYA TİC.LTD.ŞTİ.;TAHTAKALE TOMRUK SOK ASRİ İŞHANI. NO:214 FATİH İSTANBUL;(216) 4691180;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
VERA FORZA ÇATİ VE CAM SİSTEMLERİ SANAYİ VE TİCARET LİMİTED SİRKETİ;HÜRRİYET MAH. EĞİTİM SK. NO:16A KAĞITHANE İSTANBUL;(212) 3992000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ROBOTİSTAN ELEKTRONİK TİCARET A.Ş.;İKİTELLİ ORGANİZE SANAYİ ATATÜRK BULVARI NO 108 8 BAŞAKŞEHİR İSTANBUL BAŞAKŞEHİR İKİTELLİ OSB MAHALL BAŞAKŞEHİR İSTANBUL;(212) 7660425;www.robotistan.com;robotistan.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
PRESTİGE PARK EKİPMANLARI TİC. LTD. ŞTİ.;ALTAYÇEŞME MAH. EFE BOZ SOK. NO:12 / 46 MALTEPE İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
SİGMA DIŞ TİCARET LİMİTED ŞİRKETİ;KARAGÜMRÜK MAH. KURUÇINAR SOK. NO:1 D:6 FATİH İSTANBUL;(212) 5346053;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
NALBANTOĞLU METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÇOBANÇESME MH SANAYİ CD NİSH RESİDENCE SİTESİ A BLOK NO:44A NO:44 BAHÇELİEVLER İSTANBUL;(212) 7716071;www.nalbantal.com;nalbantal.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
MUHAMMED SELİM ÖZDEMİR;KAYIŞDAĞI MAH. BAYKAL CAD.NO:42İÇ KAPI NO:2 ATAŞEHİR İSTANBUL;(216) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÖZLİDER PLASTİK VE METAL SANAYİ TİCARET ANONİM ŞİRKETİ;KAVAKLI MAHALLESİ İSTANBULCADDESİ NO:7 KAVAKLI BEYLİKDÜZÜ İSTANBUL;(212) 8558100;www.ozlider.com;ozlider.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
İSTANBUL PAKETLEME SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BARBAROS MH. DEREBOYU CD. IHLAMUR SK. UPHILL COURT SİTESİ A-2 BLOK D:1 YENİSAHRA ATAŞEHİR İSTANBUL;(216) 6881435;www.istanbulpackaging.com;istanbulpackaging.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
İNTE DIŞ TİCARET LİMİTED ŞİRKETİ;ODUNLUK MH.AKADEMİ CD.ZENO CENTER NO:2/D NO:12 NİLÜFER BURSA;(224) 0000000;http://f.heydarli@inteco.com.tr;f.heydarli@inteco.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MEDSEN MEDICAL HEALTCARE BİYOMEDİKAL SAĞLIK LİMİTED ŞİRKETİ;SERHAT MAHALLESİ 1323. CADDE VURAL PRESTİJ KONUTLANO:1A İÇ KAPI NO:15 YENİMAHALLE ANKARA;;http://www.medsenhealthcare.com/;medsenhealthcare.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ECO PİPE PLASTİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;GÖKMEYDAN MAH. ULUS CAD. NO:70/A ODUNPAZARI ESKİŞEHİR;(222) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
PERİ KALIP VE İSKELELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MAH. 3069 SOK. NO:23 ESENYURT İSTANBUL;(212) 8867400;www.peri.com.tr;peri.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
PRİVE KOZMETİK ANONİM ŞİRKETİ;BARBAROS MAH. MOR SÜMBÜL SK. VARYAP MERİDİAN I BLOK NO: 1 İÇ KAPI NO: 200 ATAŞEHİR İSTANBUL;(216) 4725050;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TORK PLASTİK AMBALAJ SANAYİ VE TİCARET ANONİM ŞİRKETİ;ISIKTEPEOSB MAH. 75. YIL BUL. 2. SK. NO: 4 NİLÜFER BURSA;(224) 4110860;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TOYSAN TEKNOLOJİ OYUNCAK GIDA İNŞAAT SAN. VE TİC. LTD. ŞTİ.;OSMANGAZİ MAH. 2654 SK NO:1-3 ESENYURT İSTANBUL;(212) 6891834;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TUTMAÇLI ENDÜSTRİYEL MUTFAK EKİPMANLARI SAN. TİC. LTD.ŞTİ.;YALI MAHALLESİ PİRİ REİS CADDESİNO:11 DRAGOS MALTEPE İSTANBUL;(216) 3521601;www.seplus.com.tr;seplus.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
TER OTOMATİK KAPI SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.;ALAŞARKÖY MAH. 1 ALAŞAR CAD. NO:7/7A OSMANGAZİ BURSA;(224) 2564545;www.alsaaliminyum.com;alsaaliminyum.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
KADIOGLU KOZMETIK SANAYİ VE TİCARET ANONİM ŞİRKETİ;MERKEZEFENDİ MAH. YENİYOL CAD. NO:3 BAYRAMPAŞA İSTANBUL;02125011721;www.gabrini.com;gabrini.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
KARDEŞ ZÜCCACİYE İTHALAT İHRACAT NAKLİYE SANAYİ TİCARET ANONİM ŞİRKETİ;ULUCANLAR CAD.ŞAFAK SOK. NO:5-7 ALTINDAĞ ANKARA;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
KARAT GIDA SANAYI VE TICARET A.S.;ÖMERLİ MAH. ÖMERLİ CAD. NO.18 HADIMKÖY(BOYALIK) ARNAVUTKÖY İSTANBUL;(212) 6396565;www.mayasan.com;mayasan.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÖZYAŞAR TEL VE GALVANİZLEME SANAYİ ANONİM ŞİRKETİ;FEVZİPAŞA MAH. GÖLET CAD. NO.15 DEĞİRMENKÖYÜ SİLİVRİ İSTANBUL;(212) 5471645;www.ozyasar.com;ozyasar.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
NANOPOL KIMYA KOMPOZIT VE BOYA SANAYI TICARET LIMITED SIRKETI;SULTANÇIFTLIGI MAH. 30. SK. KUTLU SITESI NO: 22 BB IÇ KAPI NO: 13 SULTANGAZI/ ISTANBUL SULTANGAZİ İSTANBUL;(212) 6062634;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
MERTSAN GÜNEŞ ENERJİSİ ISI SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.;SARIMEŞE MAH. BAĞDAT CAD.NO:398/1/1 KARTEPE KOCAELİ;(262) 3735377;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
EKON MÜHENDİSLİK İNŞAAT TAAHHÜT VE TİCARET LİMİTED ŞİRKETİ;DUMLUPINAR MH.YUMURTACI ABDİBEY CD.C APT.NO:15 C/48 KADIKÖY İSTANBUL;(216) 5452875;https://ekonmuhendislik.com/;ekonmuhendislik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ETS ELEKTRONIK TARTI SISTEMLER SAN.VE TIC.LTD.STI.;IKITELLI ORG.SAN.BOLGESI METALIS SAN.SITESI BLOK NO.8 NO.8-10 KÜÇÜKÇEKMECE İSTANBUL;02126717350;www.desis.com.tr;desis.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ES ES ENDÜSTRİYEL MUTFAK MALZEMELERİ SAN. VE TİC. LTD. ŞTİ.;MALTEPE MAH. DAVUTPAŞA CAD. TIM 2 İŞ MERKEZİ NO: 8/69 ZEYTİNBURNU İSTANBUL;(212) 5658346;www.esesendustriyelmutfak.com;esesendustriyelmutfak.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
EMİRHAN YALMAN;GÖZTEPE MAH. BATIŞEHİR CAD. K BLOK NO:/2/2 İÇ KAPI BAĞCILAR İSTANBUL;(212) 8720601;https://www.batemteknoloji.com;batemteknoloji.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
GRİNDTEC MAKİNA SAN. VE TİC. LTD. ŞTİ.;ATATÜRK CAD. ORKİDE SOK. NO:7 KÜÇÜKBAKKALKÖY ATAŞEHİR İSTANBUL;(216) 5721823;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
İLKBAHAR MEDİKAL İTRİYAT KOZMETİK BİTKİSEL ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÇIRPAN MH.İLKBAHAR CD.NO:22 OSMANGAZİ BURSA;(224) 5026514;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
İNANMAK İÇ VE DIŞ TİCARET LTD.ŞTİ.;DAVUTDEDE MAH. CONK SK. NO.24 KAFKAS İŞ MERKEZİKAT.4/15 YILDIRIM BURSA;(224) 3646469;www.inanmak.com.tr;inanmak.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ALTINIŞIK MAKİNA VE AMBALAJ SANAYİ TİCARET LTD. ŞTİ.;MALKOÇOĞLU MAH ESKİ EDİRNE ASFALTI NO 813/A SULTANGAZİ İSTANBUL;(212) 6191716;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
7SU DIŞ TİCARET LİMİTED ŞİRKETİ;NURİPAŞA MAH.55.SK.NUR APT.NO:27 A ZEYTİNBURNU İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BOSPHORUS TRADE GIDA İNŞ. İÇ VE DIŞ TİC. A.Ş.;ATAKÖY 2-5-6 KISIM MH.RAİF ORBAY CD YALI ATAKÖY C BLOK NO:4/68 BAKIRKÖY İSTANBUL;(212) 6596849;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
EKINCILER VE ORTAKLARI INSAAT VE TICARET A.S.;EKINCILER CAD.NO:1 BEYKOZ İSTANBUL;02164139700;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ARK KIRTASIYE ÜRÜNLERİ DIŞ TICARET LİMİTED ŞİRKETİ;RÜSTEMPAŞA MH. SABUNCUHANI SK N:53 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(216) 3781415;www.arkakar.com;arkakar.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
KURTOĞLU BAKIR-KURŞUN SANAYİ ANONİM ŞİRKETİ;HALİL RIFAT PAŞA MH YÜZER HAVUZ SK PERPA TİC MERKEZİ B BLOK KAT:9/1366 OKMEYDANI ŞİŞLİ İSTANBUL;(282) 6847000;www.kurtogluas.com;kurtogluas.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
KONECRANES TICARET VE SERVIS LTD.STI.;INÖNÜ CAD.ÇETINKAYA IŞM. NO.92 K:6 D:5 KADIKÖY İSTANBUL;02164108067;www.konecranes.com;konecranes.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
MİRALİS TÜNEL TEKNOLOJİLERİ MAK. DAN. SAN. VE TİC. LTD. ŞTİ.;İVEDİKOSB MAH. 1451 CAD. NO: 1 İVEDİKORGANİZESANAYİ YENİMAHALLE ANKARA;(312) 3945844;www.miralis.com.tr;miralis.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MUSTAFA ÖZDEMİR;HACISEYFETTİN MAHALLESİ,İKİKAPILIMESCİT SOKAK, NO: 4 İÇ KAPI NO: 3 YILDIRIM BURSA;(224) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TSSD GRUP TRAFO SANAYI VE TICARET A.Ş;MERDIVENKOY MAH NUR SK A BLOK NO 1/1 115 KADIKÖY İSTANBUL;(216) 2905181;http://www.tssd.com.tr;tssd.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
EKİN MAKİNA PLASTİKSANAYİ VE TİCARET LİMİTED ŞİRKETİ;DELİKLİKAYA MAH. YZB. MEHMET HİLMİ CAD. NO:32 DAIRE:1 HADIMKÖY HADIMKÖY(BOYALIK) ARNAVUTKÖY İSTANBUL;(212) 7711167;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
HANDCRAFT PANEL LİMİTED ŞİRKETİ;BATIKENT MAH EDEBİYAT SOK. NO:10/2 TEPEBAŞI ESKİŞEHİR;(222) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
GIPTA OFİS KIRTASİYE VE PROM. ÜRÜNLERİ İML.SAN.A.Ş.;İSTOÇ 16.ADA ASLAN PLAZA KAT:7-8 BAĞCILAR İSTANBUL;(212) 4229113;www.gitpa.com.tr;gitpa.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
GEDİZ MİMARLIK METAL MOBİLYA SANAYİ VE TİC. LTD. ŞTİ;AGLARBASI MAH. SEHIT MÜCAHIT SK. AKDENIZ APT NO: 7 MALTEPE İSTANBUL;(216) 5735530;www.gedizmobilya.com;gedizmobilya.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
YAĞMUR TARIM MAKINALARI SANAYI VE TICARET AŞ;BEYMERSAN SAN.SITESI 2.CAD.NO:17 BEYLİKDÜZÜ İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
YALIM KAZAN ISI MAKINA SAN VE TIC.LTD.STI;YENİDOĞAN MAH. NUMUNEBAĞ CAD. NO:74/89 NUMUNEBAĞ BAYRAMPAŞA İSTANBUL;(212) 5440476;www.yalinkazan.com;yalinkazan.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
NALÇIN MİMARLIK MÜH.İNŞ.TAAH.ALUMİNYUM DOĞRAMA SAN. VE TİC.LTD.ŞTİ.;YİĞİTLER MH.E2 SK.NO:133 Z1 131 Z1 135 Z1 YILDIRIM BURSA;(224) 3421650;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
NDT SERVİS KALİTE KONTROL SİSTEMLERİ SAN. TİC. LTD.ŞTİ.;İNÖNÜ MAH. YAZICI SOK. NO:7/A ATAŞEHİR İSTANBUL;(216) 5769741;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TURKEY PLASTİK VE KUTU AMBALAJ SANAİ TİCARET ANONİM ŞİRKETİ;HAMİDİYE MAH.CENDERE CAD.NO.103/1 İÇ KAPI NO.4 KAĞITHANE İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
PEHLİVAN PETROL EKİPM.SAN.VE TİC.LTD.ŞTİ.;ŞERİFALİ MAH.MEVDUDİ SOK.NO.40A ATAKENT ÜMRANİYE İSTANBUL;(216) 3445804;www.pehlivanpetrol.com.tr;pehlivanpetrol.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
PARİTE DAYANIKLI TÜKETIM MALLARI İNŞAAT MALZEMELERİ GIDA PAZARLAMA SANAYİ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MH MASKO 5B BLOK NO:26 BAŞAKŞEHİR İSTANBUL;(212) 6596677;www.parite.com.tr;parite.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SEMBOLPAK PLASTİK AMBALAJ DIŞ TİCARET LİMİTED ŞİRKETİ;KARAMEHMET MAH.AVRUPA SERBEST BÖLGESİADNAN ARISOY BLV.NO:11/B08 ERGENE ÇORLU TEKİRDAĞ;(212) 6545556;sembolpak.com;sembolpak.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
SAİL TEKNOLOJİ YAZILIM OTO. İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;CEMALPAŞA MAH. FUZULİ CAD. GALERİA İŞ MRKZ. NO:14/1063 SEYHAN ADANA;(322) 4578438;http://www.sailteknoloji.com;sailteknoloji.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
SANDAS MAKİNA MÜH. TİC. VE SAN LTD. ŞTİ.;BAHÇELİEVLER MAH. ATA-2 SİTESİ KAYİN CAD. NO:20 ÜSKÜDAR İSTANBUL;(216) 4860096;www.sandasmakine.com;sandasmakine.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
GATEOFTEC DIŞ TİCARET LİMİTED ŞİRKETI;ORHANTEPE MAH ALASKA SK OZEL PARK ANAOKULUBN. NO : 11 KARTAL İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
HALUK BAŞARIŞ;ŞEKER MAH.842 NOLU SK. YEŞİLYURT SİTESİ NO:2 A İÇ KAPI NO:3 ADAPAZARI SAKARYA;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
İNFO ENDÜSTRİ BİLİMSEL TEKNİK CİHAZLAR PAZ. SAN. VE DIŞ TİC. LTD. ŞTİ.;ORUÇREİS MH TEKSTİLKENT CD.NO:10 AB G1 BLOKNO:1016/1017 ESENLER İSTANBUL;(212) 7094636;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
HYREC SU VE ENERJİ TEKNOLOJİLERİ ANONİM ŞİRKETİ;GÜLBAHÇE MAH.GÜLBAHÇE CAD.TEKNOPARK İZMİR A7BİNASI NO:1/43/05 URLA İZMİR;(232) 5024762;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
EKİP ECZA DEPOSU SANAYİ VE TİC. A. Ş.;OSTİM MAH. 1148.SK. NO:32/C-3 OSTİM YENİMAHALLE ANKARA;(312) 4737313;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DİFOTİS GROUP MAKİNA İTHALAT İHRACAT LİMİTED ŞİRKETİ;ZİYA GÖKALP MAH. SÜLEYMAN DEMİREL BLV.HE OFFİCE NO7/E 136 BAŞAKŞEHİR İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
EMPATİ MAKİNE DIŞ TİCARET SANAYİ TİCARET LİMİTED ŞİRKETİ;SEFAKÖY SANAYİ SİTESİ 13.BLOK NO 1-3İKİTELLİ BAŞAKŞEHİR İSTANBUL;(212) 6718898;www.empati.com.tr;empati.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
AVRUPA İMPLANT SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İOSB MH HESKOP M5 BLOK NO:82 BAŞAKŞEHİR İSTANBUL;(212) 6701300;www.bioinfinityimplants.com;bioinfinityimplants.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
AKSAKAL YATIRIM İNŞAAT İŞLETMELERİ ANONİM ŞİRKETİ;KOŞUYOLU MAH. MEHMET AKFAN SOK. NO. 15-17/2 PK:347 KADIKÖY İSTANBUL;(216) 5460096;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
CONOR KOMBİ KLİMA PARÇA İKLİMLENDİRME ELEMANLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ;OSMANGAZİ MAH. 2647. SK. NO:31 İÇ KAPI NO:3 ESENYURT İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DEMİRTAŞ METAL ALÜMİNYUM PROFİL SANAYİ VE TİCARET ANONİM ŞİRKETİ;OSMANGAZİ MAH. ZİYA GÖKALP CAD. NO:11 KIRAÇ ESENYURT İSTANBUL;(212) 8863060;www.demirtasmetal.com;demirtasmetal.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
CSK KOZMETİK ÜRÜNLERİ VE TİCARETİ ANONİM ŞİRKETİ;MERKEZ MAH. SEÇKIN SK. Z OFIS NO: 2 -4A IÇ KAPI NO126 KAĞITHANE İSTANBUL;(212) 6316175;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
VONA ULUSLARARASI TIC.VE INS. A.S;BOSTANCI YOLU CD.KEYAP SIT.B-2 BL.84 ÜMRANİYE İSTANBUL;02165260212;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
CMYK MATBAA MÜREKKEPLERİ KİMYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;EVKA3 MAH. 126/5 SOKAK AKMAN SİTESİ NO 2A BORNOVA İZMİR;(232) 8770268;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
AVENS HAVALANDIRMA SİSTEMLERİ A.Ş.;İKİTELLİ O.S.B. MAH. MARMARA C BLOK SOK. MARMARA SAN.SİT. C BLOK NO:4 KÜÇÜKÇEKMECE İSTANBUL;(212) 9010077;www.awensair.com;awensair.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ALUMET GROUP İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MH 1592 SK ALKOP SAN SİT A10 BLOK NO:3-4 ESENYURT İSTANBUL;;www.alumetgroup.com.tr;alumetgroup.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
IGM İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;CEVİZLİ MAH. ULUBEY SK. NURSALLAR SİTESİ A BLOK NO4A İÇ KAPI NO: 113 KARTAL İSTANBUL;(216) 7400591;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
FORLAB LABORATUVAR CİHAZLARI VE MAKİNE İMALATI SANAYİ TİCARET LİMİTED ŞİRKETİ;ZAFER MAH. BAKIM ONARIM 11. SK. NO: 21 ÇORLU TEKİRDAĞ;(282) 6734307;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
SEOIL PLASTİK ÜRÜNLERİ SAN.TİC.LTD.ŞTİ.;ARSLANBEY ORGANİZE SANAYİ BÖLGESİ 2.CAD. NO:11 KARTEPE KOCAELİ;(262) 3513343;www.seoilturkey.com;seoilturkey.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
SEPA ALÜMİNYUM VE METAL SANAYİ TİCARET A.Ş.;AKPINAR MAH. HASAN BASRİ CAD. NO:3 SANCAKTEPE İSTANBUL;(216) 3118065;www.sepa.com.tr;sepa.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
KAYASOFT ELEKTRONİK ASANSÖR VE YAZILIM SANAYİ TİCARET LİMİTED ŞİRKETİ;ALTINŞEHİR MAH. BEYAZ KARANFİL SK. NO:44/2 ÜMRANİYE İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
İZOMAS KOREZYON KONTROL MÜHENDİSLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;CUMHURIYET MAH.FATIH CAD.NO:4 KARTAL İSTANBUL;02164514848;www.izomas.com.tr;izomas.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
KALEGÜNEY DIŞ TİCARET LİMİTED ŞİRKETİ;ÇAY MAH. ŞEHİT POLİS MURAT KAYA CAD. ARNAVUTKÖY İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
APEKS ÇELİK KONS.KALIP ASANSÖR MAK. ENERJİ İNŞ.TAAH.SAN. VE TİC.LTD.ŞTİ.;ÜÇEVLER MAH. NİLTİM 79.(220.)SK.NO:2/B NİLÜFER BURSA;(224) 2465678;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ARMENDUS OPERATÖR KOL VE PANO SİSTEMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;DEMİRCİ MAH. DOĞANCAD. NO:6 NİLÜFER BURSA;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ANKA-TEK İŞ MAKİNALARI OTOMATİV YEDEK PARÇA İNŞAAT VE SANAYİ TİCARET LİMİTED ŞİRKETİ;OSTİM SANAYİ SİTESİ 1247 SK. ESKİ 44 NO: 6 YENİMAHALLE ANKARA;(312) 7400020;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÇELİK KALIP SAN. VE TİC. LTD. ŞTİ.;AKÇABURGAZ MAH. 1573. SOKAK NO:1 İÇ KAPI NO: 17 ESENYURT İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BAKIRSAN OCAKBAŞI İMALAT SANAYİ TİCARET LİMİTED ŞİRKETİ;FİRÜZKÖY MAH. TİRYAKİ SUYU CAD. İMECE SOK. NO:12/A AVCILAR İSTANBUL;(212) 4237692;www.bakirsanbarbeku.com;bakirsanbarbeku.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
