ticker,company_name,city,domain,email,address,indexes,sector,market
SRVGY,SERVET GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.servetgyo.com.tr,investorrelations@servetgyo.com.tr,Dikilitaş Mahallesi Yenidoğan Sokak No: 36/1 Sinpaş Plaza Kat: 8 Darphane Beşiktaş - İstanbul,"BIST KATILIM 100, BIST 500, BIST KATILIM TUM, BIST GAYRİMENKUL YAT. ORT., BIST YILDIZ, BIST TÜM, BIST MALİ, BIST TÜM-100",MALİ KURULUŞLAR,YILDIZ PAZAR
SEYKM,SEYİTLER KİMYA SANAYİ A.Ş.,MANİSA,www.seyitler.com,yatirimci@seyitler.com,Turgutlu 1. OSB 2007 Cad. No:5-7 Turgutlu/MANİSA,"BIST SINAİ, BIST KOBI SANAYİ, BIST KİMYA, PETROL, PLASTİK, BIST TÜM-100, BIST TÜM, BIST MANİSA",İMALAT,ALT PAZAR
SILVR,SİLVERLİNE ENDÜSTRİ VE TİCARET A.Ş.,AMASYA,www.silverline.com.tr,info@silverline.com,ORGANİZE SANAYİ BÖLGESİ\nMERZİFON/AMASYA\n,"BIST TÜM-100, BIST TÜM, BIST KATILIM TUM, BIST SINAİ, BIST METAL EŞYA, MAKİNA",İMALAT,ALT PAZAR
SNGYO,SİNPAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,sinpasgyo.com,"berrak.koten@sinpas.com.tr, investorrelations@sinpasgyo.com.tr","Dikilitaş Mahallesi, Yenidoğan Sokak, Sinpaş Plaza, No: 36 Beşiktaş - İstanbul","BIST TÜM-100, BIST 500, BIST GAYRİMENKUL YAT. ORT., BIST KATILIM 100, BIST MALİ, BIST KATILIM TUM, BIST YILDIZ, BIST TÜM",MALİ KURULUŞLAR,YILDIZ PAZAR
SKYLP,SKYALP FİNANSAL TEKNOLOJİLER VE DANIŞMANLIK A.Ş.,İSTANBUL,www.skyalp.com.tr,info@skyalp.com.tr,Barbaros Mah. Ihlamur Buv. No: 3 İç Kapı No: 211 Ataşehir/İstanbul,"BIST HİZMETLER, BIST TÜM, BIST TÜM-100, BIST İSTANBUL","MESLEKİ, BİLİMSEL VE TEKNİK FAALİYETLER",ALT PAZAR
SMRTG,SMART GÜNEŞ ENERJİSİ TEKNOLOJİLERİ ARAŞTIRMA GELİŞTİRME ÜRETİM SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.smartsolar.com.tr,"investorrelations@smartsolar.com.tr, info@smartsolar.com.tr",Rüzgârlıbahçe Mah. Feragat Sk. Energy Plaza Blok No: 2 İç Kapı No: 6 \nBeykoz / İstanbul\n,"BIST TÜM-100, BIST HİZMETLER, BIST 500, BIST TÜM, BIST ELEKTRİK, BIST KOCAELİ, BIST YILDIZ, BIST SÜRDÜRÜLEBİLİRLİK",ELEKTRİK GAZ VE SU,"YILDIZ PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
SMART,SMARTİKS YAZILIM A.Ş.,İSTANBUL,www.smartiks.com.tr,info@smartiks.com.tr,Sahrayıcedit Mahallesi Halk Sokak Kayalar İş Merkezi No:39/A Kadıköy İSTANBUL,"BIST 500, BIST BİLİŞİM, BIST KATILIM TUM, BIST İSTANBUL, BIST TEKNOLOJİ, BIST TÜM-100, BIST TÜM, BIST ANA",TEKNOLOJİ,ANA PAZAR
SODSN,SODAŞ SODYUM SANAYİİ A.Ş.,İZMİR,www.sodas.com.tr,sodas@sodas.com.tr,"1476 Sokak No. 2 Aksoy Residence Kat:13, Daire:42, Alsancak - İZMİR",,İMALAT,PİYASA ÖNCESİ İŞLEM PLATFORMU
SOKE,SÖKE DEĞİRMENCİLİK SANAYİ VE TİCARET A.Ş.,AYDIN,www.soke.com.tr,yatirimciiliskileri@soke.com.tr,Sazlı Mahallesi Fabrika Sokak No:2 09269 Söke - Aydın,"BIST AYDIN, BIST SINAİ, BIST KATILIM TUM, BIST TÜM, BIST ANA, BIST GIDA, İÇECEK, BIST 500, BIST TÜM-100",İMALAT,ANA PAZAR
SKTAS,SÖKTAŞ TEKSTİL SANAYİ VE TİCARET A.Ş.,AYDIN,www.soktasgroup.com,soktasgroup@soktasgroup.com,"Cumhuriyet Mahallesi Akeller Caddesi No:109 09200 Söke, Aydın","BIST AYDIN, BIST TÜM, BIST 500, BIST ANA, BIST TEKSTİL, DERİ, BIST TÜM-100, BIST SINAİ",İMALAT,ANA PAZAR
SONME,SÖNMEZ FİLAMENT SENTETİK İPLİK VE ELYAF SANAYİ A.Ş.,BURSA,www.sonmezfilament.com.tr,"muhasebe@sonmezfilament.com.tr, yatirimci@sonmezfilament.com.tr",ORGANİZE SANAYİ BÖLGESİ A.O.S. BULVARI NO: 1 \nNİLÜFER/BURSA,"BIST TÜM, BIST HİZMETLER, BIST TÜM-100, BIST BURSA",GAYRİMENKUL FAALİYETLERİ,ALT PAZAR
SNPAM,SÖNMEZ PAMUKLU SANAYİİ A.Ş.,BURSA,www.sonmezpamuklu.com.tr,"muhasebe@sonmezpamuklu.com.tr, yatirimci@sonmezpamuklu.com.tr",Demirtaş Dumlupınarosb Mah.İstanbul Cad. No: 570 Osmangazi/Bursa P.K. 499 16250,,İMALAT,PİYASA ÖNCESİ İŞLEM PLATFORMU
SUMAS,SUMAŞ SUNİ TAHTA VE MOBİLYA SANAYİİ A.Ş.,BALIKESİR,www.sumas.com.tr,info@sumas.com.tr,YOLÖREN MAHALLESİ YOLÖREN 67 SOKAK NO:34/1 EDREMİT/BALIKESİR,,İMALAT,
SUNTK,SUN TEKSTİL SANAYİ VE TİCARET A.Ş.,İZMİR,www.suntekstil.com.tr,"yatirimci.iliskileri@suntekstil.com.tr, info@suntekstil.com.tr","Yedi Eylül Mah., Celal Umur Cd. No:6/A, 35860 Torbalı/İzmir","BIST TEMETTÜ, BIST TEKSTİL, DERİ, BIST 500, BIST İZMİR, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST TÜM-100, BIST KATILIM TEMETTU, BIST KATILIM TUM, BIST SÜRDÜRÜLEBİLİRLİK, BIST YILDIZ, BIST TÜM, BIST KATILIM 100, BIST SINAİ, BIST KURUMSAL YÖNETİM",İMALAT,YILDIZ PAZAR
SURGY,SUR TATİL EVLERİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.surtatilevlerigyo.com.tr,yatirimciiliskileri@surtatilevlerigyo.com.tr,Burhaniye Mah. Burhaniye Abdullahağa Cad. Suryapı Blok No: 21 İç Kapı No: 1 Üsküdar/ İstanbul,"BIST GAYRİMENKUL YAT. ORT., BIST MALİ, BIST TÜM-100, BIST KATILIM TUM, BIST KATILIM 100, BIST 500, BIST YILDIZ, BIST TÜM",MALİ KURULUŞLAR,YILDIZ PAZAR
SUWEN,SUWEN TEKSTİL SANAYİ PAZARLAMA A.Ş.,İSTANBUL,www.suwen.com.tr,yatirimci@suwencompany.com,"Fatih Sultan Mehmet Mahallesi, Balkan Caddesi Dış Kapı No:39-41 İç Kapı No:1 \nÜmraniye/İSTANBUL","BIST GERİ ALIM, BIST KATILIM TEMETTU, BIST 500, BIST TİCARET, BIST TÜM, BIST PERAKENDE TICARET, BIST YILDIZ, BIST KATILIM TUM, BIST TÜM-100, BIST TEMETTÜ, BIST HİZMETLER",TOPTAN VE PERAKENDE TİCARET,YILDIZ PAZAR
SMRFA,SÜMER FAKTORİNG A.Ş.,İSTANBUL,www.sumerfaktoring.com.tr,info@sumerfaktoring.com.tr,ESENTEPE MAH. BÜYÜKDERE CAD. ÖZSEZEN İŞ MERKEZİ NO: 124 İÇ KAPI NO: 8 ŞİŞLİ / İSTANBUL,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
SMRVA,SÜMER VARLIK YÖNETİM A.Ş.,İSTANBUL,www.sumervarlik.com.tr,info@sumervarlik.com.tr,ESENTEPE MAH. BÜYÜKDERE CD. NO:124 ÖZSEZEN İŞ MERKEZİ B BLOK K:1-2-3 ŞİŞLİ İSTANBUL,"BIST TÜM, BIST TEMETTÜ, BIST ANA, BIST HALKA ARZ, BIST TÜM-100, BIST MALİ, BIST 500",MALİ KURULUŞLAR,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, ANA PAZAR"
SEKFK,ŞEKER FİNANSAL KİRALAMA A.Ş.,İSTANBUL,www.sekerleasing.com.tr,info@sekerleasing.com.tr,"Büyükdere Caddesi, Metrocity İş Merkezi A Blok No:171 Kat:8 Esentepe / Şişli / İSTANBUL","BIST TÜM, BIST TÜM-100, BIST FİN. KİR. FAKTORİNG, BIST KURUMSAL YÖNETİM, BIST MALİ",MALİ KURULUŞLAR,ALT PAZAR
SEGYO,ŞEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.sekergyo.com.tr,info@sekergyo.com.tr,Esentepe Mah. Büyükdere Cad. Metrocity No:171A İç Kapı No:176 Şişli/İstanbul,"BIST GAYRİMENKUL YAT. ORT., BIST 500, BIST TÜM, BIST TÜM-100, BIST ANA, BIST MALİ",MALİ KURULUŞLAR,ANA PAZAR
SKY SKYMD,ŞEKER YATIRIM MENKUL DEĞERLER A.Ş.,İSTANBUL,www.sekeryatirim.com.tr,sekery@sekeryatirim.com,Büyükdere Cad.No:171 Metrocity A Blok Kat:4-5 34394 Şişli,"BIST ANA, BIST ARACI KURUM, BIST TÜM-100, BIST TÜM, BIST MALİ, BIST 500",MALİ KURULUŞLAR,"ANA PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
SEK SKBNK,ŞEKERBANK T.A.Ş.,İSTANBUL,www.sekerbank.com.tr,haberlesme@sekerbank.com.tr,Emniyet Evleri Mah. Eski Büyükdere Cad. No: 1/1A 34415 Kağıthane - İstanbul,"BIST 500, BIST SÜRDÜRÜLEBİLİRLİK, BIST 100, BIST BANKA, BIST 100-30, BIST MALİ, BIST YILDIZ, BIST TÜM, BIST KURUMSAL YÖNETİM",MALİ KURULUŞLAR,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, YILDIZ PAZAR"
SOKM,ŞOK MARKETLER TİCARET A.Ş.,İSTANBUL,www.sokmarket.com.tr,yatirimciiliskileri@sokmarket.com.tr,Kısıklı Mahallesi Hanımseti Sok. No:35 B-1 Üsküdar/İstanbul,"BIST HİZMETLER, BIST SÜRDÜRÜLEBİLİRLİK, BIST 100, BIST TÜM, BIST TİCARET, BIST PERAKENDE TICARET, BIST 100-30, BIST YILDIZ, BIST 500",TOPTAN VE PERAKENDE TİCARET,YILDIZ PAZAR
TABGD,TAB GIDA SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.tabgida.com.tr,info@tabgida.com.tr,"Dikilitaş, Emirhan Cd. No:109, Kat:2-3 34349 Beşiktaş/İstanbul","BIST İSTANBUL, BIST YILDIZ, BIST HİZMETLER, BIST 500, BIST 100-30, BIST TÜM, BIST YIYECEK VE ICECEK HIZMETLERI, BIST TURİZM, BIST 100",OTELLER VE LOKANTALAR,YILDIZ PAZAR
TAC TCRYT,TACİRLER YATIRIM MENKUL DEĞERLER A.Ş.,İSTANBUL,www.tacirler.com.tr,"kurumsaliletisim@tacirler.com.tr, muhasebe@tacirler.com.tr",NİSBETİYE CAD.AKMERKEZ B3 BLOK KAT:9 ETİLER/İSTANBUL,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
TAMFA,TAM FİNANS FAKTORİNG A.Ş.,İSTANBUL,www.tamfinans.com.tr,invest@tamfinans.com.tr,Fulya Mah. Büyükdere Cad. No:76 Quasar İstanbul Ofis No: 123 Kat:3 Şişli / İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
TNZTP,TAPDİ OKSİJEN ÖZEL SAĞLIK VE EĞİTİM HİZMETLERİ SANAYİ TİCARET A.Ş.,İZMİR,tinaztepe.com,yatirim@tinaztepe.com,İNKILAP MAH. 506 SK. BUCA TIP MERKEZİ NO: 2 BUCA / İZMİR,"BIST YILDIZ, BIST HİZMETLER, BIST 500, BIST İZMİR, BIST TÜM, BIST TÜM-100",EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,YILDIZ PAZAR
TARKM,TARKİM BİTKİ KORUMA SANAYİ VE TİCARET A.Ş.,MANİSA,www.tarkimbk.com.tr,info@tarkimbk.com.tr,Turgut Özal mah. Turgutlu cad. No:287 Şehzadeler - Manisa,"BIST KATILIM TUM, BIST TÜM, BIST SINAİ, BIST ANA, BIST TÜM-100, BIST KİMYA, PETROL, PLASTİK, BIST 500, BIST KATILIM 100, BIST MANİSA",İMALAT,ANA PAZAR
TATGD,TAT GIDA SANAYİ A.Ş.,İSTANBUL,www.tatgida.com,"tatgida@tat.com.tr, yatirimciiliskileri@tat.com.tr","4B Plaza, Yamanevler Mahallesi Ahmet Tevfik İleri Caddesi No: 22-26 İç Kapı No: 21 34768 Ümraniye/İstanbul","BIST TÜM, BIST TÜM-100, BIST ANA, BIST 500, BIST GIDA, İÇECEK, BIST BURSA, BIST SÜRDÜRÜLEBİLİRLİK, BIST SINAİ, BIST KURUMSAL YÖNETİM",İMALAT,"ANA PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
TATEN,TATLIPINAR ENERJİ ÜRETİM A.Ş.,İSTANBUL,www.tatlipinarenerji.com.tr,,"Barbaros Mahallesi, Ihlamur Bulvarı, F Blok, No:4B, İç Kapı No:1, Ataşehir, İstanbul","BIST TÜM, BIST TÜM-100, BIST ELEKTRİK, BIST 500, BIST HİZMETLER, BIST YILDIZ, BIST BALIKESİR",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
TAVHL,TAV HAVALİMANLARI HOLDİNG A.Ş.,İSTANBUL,www.tavhavalimanlari.com.tr,TAVInvestorRelations@tav.aero,"Vadistanbul Bulvar, Ayazaga Mahallesi, Azerbaycan Caddesi, 2C Blok No:3L/6 34485 Sarıyer/Istanbul\n","BIST TÜM, BIST 500, BIST 100, BIST YILDIZ, BIST İSTANBUL, BIST HOLDİNG VE YATIRIM, BIST 30, BIST SÜRDÜRÜLEBİLİRLİK, BIST MALİ, BIST KURUMSAL YÖNETİM, BIST SÜRDÜRÜLEBİLİRLİK 25, BIST 50",MALİ KURULUŞLAR,YILDIZ PAZAR
TEBFA,TEB FAKTORİNG A.Ş.,İSTANBUL,www.tebfaktoring.com.tr,tebfyatirimciiliskileri@tebfaktoring.com.tr,GAYRETTEPE MAHALLESİ YENER SOKAK NO:1 K:7-8 BEŞİKTAŞ/İSTANBUL,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
TEKTU,TEK-ART İNŞAAT TİCARET TURİZM SANAYİ VE YATIRIMLAR A.Ş.,İSTANBUL,www.tek-artinsaat.com,info@tek-artinsaat.com,Ömer Avni Mah. İnönü Cad. Dersan Han Blok N46 İç Kapı N6 Beyoğlu / İSTANBUL \nTEL:0212 471 61 16-0212 471 61 19 FAKS:0212 698 97 70\n,"BIST TÜM, BIST KONAKLAMA, BIST ANA, BIST TÜM-100, BIST TURİZM, BIST ANTALYA, BIST 500, BIST HİZMETLER",OTELLER VE LOKANTALAR,ANA PAZAR
TKFEN,TEKFEN HOLDİNG A.Ş.,İSTANBUL,www.tekfen.com.tr,"tekfen@tekfen.com.tr, investor@tekfen.com.tr","Kültür Mahallesi, Tekfen Sitesi Budak Sokak, A Blok, No:7\nUlus - Beşiktaş 34340 İstanbul","BIST KATILIM TUM, BIST MALİ, BIST 100, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST KATILIM 30, BIST HOLDİNG VE YATIRIM, BIST KATILIM 50, BIST 500, BIST KATILIM 100, BIST İSTANBUL, BIST TÜM, BIST 100-30, BIST YILDIZ, BIST SÜRDÜRÜLEBİLİRLİK",MALİ KURULUŞLAR,
TKNSA,TEKNOSA İÇ VE DIŞ TİCARET A.Ş.,İSTANBUL,www.teknosa.com,,Carrefoursa Plaza Cevizli Mah. Tugay Yolu Cad. No:67 Blok B 34846 Maltepe-İstanbul,"BIST KATILIM TUM, BIST TİCARET, BIST HİZMETLER, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST 500, BIST TÜM-100, BIST PERAKENDE TICARET, BIST KATILIM 100, BIST TÜM, BIST ANA, BIST SÜRDÜRÜLEBİLİRLİK",TOPTAN VE PERAKENDE TİCARET,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, ANA PAZAR"
TMPOL,TEMAPOL POLİMER PLASTİK VE İNŞAAT SANAYİ TİCARET A.Ş.,KAYSERİ,www.temapol.com.tr,temapol@temapol.com.tr,Mimarsinan Organize Sanayi Bölgesi Mahallesi 5.Cadde No:9 Melikgazi/Kayseri\n,"BIST KİMYA, PETROL, PLASTİK, BIST KAYSERİ, BIST TÜM, BIST KATILIM TUM, BIST 500, BIST SINAİ, BIST TÜM-100, BIST ANA",İMALAT,ANA PAZAR
TRFFA,TERA FİNANS FAKTORİNG A.Ş.,İSTANBUL,www.terafinansfaktoring.com.tr,info@terafaktoring.com.tr,Maslak Mah. Eski Büyükdere Cad. İz Plaza No: 9 İç Kapı No: 34 Sarıyer/İstanbul,,,
TRHOL,TERA FİNANSAL YATIRIMLAR HOLDİNG A.Ş.,İSTANBUL,www.terafinansalyatirimlar.com,yatirimci.iliskileri@terafinansalyatirimlar.com,Maslak Mah. Eski Büyükdere Cad. İz Plaza No:9 İç Kapı No:11 Sarıyer / İstanbul,"BIST TÜM-100, BIST MALİ, BIST İSTANBUL, BIST TÜM, BIST HOLDİNG VE YATIRIM",MALİ KURULUŞLAR,ALT PAZAR
TEVKS,TERA VARLIK KİRALAMA A.Ş.,İSTANBUL,www.teravarlikkiralama.com.tr,teravks@terabank.com.tr,Maslak Mah. Eski Büyükdere Cad. İz Plaza No: 9 İç Kapı No: 10 Sarıyer / İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
TAE TRBNK,TERA YATIRIM BANKASI A.Ş.,İSTANBUL,www.terabank.com.tr,info@terabank.com.tr,MASLAK MH.ESKİ BÜYÜKDERE CD. İZ PLAZA NO: 9 /10 SARIYER İSTANBUL,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
TERA TRA,TERA YATIRIM MENKUL DEĞERLER A.Ş.,İSTANBUL,www.terayatirim.com,"yatirimciiliskileri@terayatirim.com, operasyon@terayatirim.com",Maslak Mah. Eski Büyükdere Cad. Kapital Plaza No:17-19 İç Kapı No:5 Sarıyer / İstanbul,"BIST ARACI KURUM, BIST TÜM-100, BIST 500, BIST MALİ, BIST ANA, BIST TÜM",MALİ KURULUŞLAR,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, ANA PAZAR"
TEHOL,TERA YATIRIM TEKNOLOJİ HOLDİNG A.Ş.,İSTANBUL,www.terayatirimteknoloji.com.tr,yatirimci.iliskileri@terayatirimteknoloji.com.tr,Maslak Mah. Eski Büyükdere Cad. İz Plaza No: 9/39 Sarıyer / İstanbul,"BIST 500, BIST MALİ, BIST HOLDİNG VE YATIRIM, BIST TÜM, BIST TÜM-100, BIST İSTANBUL, BIST ANA",MALİ KURULUŞLAR,
TFNVK,TF VARLIK KİRALAMA A.Ş.,İSTANBUL,www.tfvarlikkiralama.com.tr,tfvarlikkiralama@tfvarlikkiralama.com.tr,"İnkilap Mahallesi, Sokullu Caddesi, Türkiye Finans Blok Dış Kapı No:6 İç Kapı/Ofis No:5 Ümraniye/İstanbul \n",,,"KESİN ALIM SATIM PAZARI, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
TGSAS,TGS DIŞ TİCARET A.Ş.,İSTANBUL,www.tgsas.com,info@tgsas.com,"Esentepe Mahallesi, Büyükdere Caddesi Özsezen İş Merkezi Dış Kapı:128 İç Kapı:9 Şişli/İstanbul","BIST TİCARET, BIST TÜM, BIST İSTANBUL, BIST ANA, BIST TEMETTÜ, BIST 500, BIST TOPTAN TICARET, BIST TÜM-100, BIST HİZMETLER",TOPTAN VE PERAKENDE TİCARET,
TIMUR,TİMUR GAYRİMENKUL GELİŞTİRME YAPI VE YATIRIM A.Ş.,İSTANBUL,www.nef.com.tr,info@nef.com.tr,ESENTEPE MH. ALİ KAYA SK. APANEF PLAZA NO:3 KAT:6-9 ŞİŞLİ/İSTANBUL,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
TRYKI,TİRYAKİ AGRO GIDA SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.tiryaki.com.tr,info@tiryaki.com.tr,3.Organize Sanayi Bölgesi 83313 Numaralı Cadde No:6-8 Şehitkamil-GAZİANTEP,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
TOASO,TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,İSTANBUL,www.tofas.com.tr,borsa@tofas.com.tr,Büyükdere Caddesi Tofaş Han No: 145 Zincirlikuyu 34394 / İstanbul,"BIST 30, BIST TEMETTU 5 YIL, BIST 500, BIST KURUMSAL YÖNETİM, BIST METAL EŞYA, MAKİNA, BIST TÜM, BIST 100, BIST 50, BIST TEMETTÜ, BIST TEMETTÜ 25, BIST TEMETTU 10 YIL, BIST SÜRDÜRÜLEBİLİRLİK, BIST SINAİ, BIST BURSA, BIST YILDIZ",İMALAT,YILDIZ PAZAR
TRGYO,TORUNLAR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.torunlargyo.com.tr,didemhomek@torunlargyo.com.tr,Rüzgarlıbahçe Mahallesi Özalp Çıkmazı No: 4 34805 Beykoz/İstanbul,"BIST YILDIZ, BIST MALİ, BIST 500, BIST TEMETTÜ, BIST TÜM, BIST TÜM-100, BIST GAYRİMENKUL YAT. ORT.",MALİ KURULUŞLAR,
TRMET,TR ANADOLU METAL MADENCİLİK İŞLETMELERİ A.Ş.,ANKARA,www.tranadolumetal.com,yatirimciiliskileri@turkgold.com,UĞUR MUMCU MAHALLESİ FATİH SULTAN MEHMET BULVARI (İSTANBUL YOLU) 10.KM NO:310 YENİMAHALLE/ANKARA,"BIST 50, BIST ANKARA, BIST MADENCİLİK, BIST SINAİ, BIST 100-30, BIST 500, BIST 100, BIST TÜM, BIST YILDIZ",MADENCİLİK VE TAŞ OCAKÇILIĞI,YILDIZ PAZAR
TRENJ,TR DOĞAL ENERJİ KAYNAKLARI ARAŞTIRMA VE ÜRETİM A.Ş.,ANKARA,www.trdogalenerji.com,,UĞUR MUMCU MAHALLESİ FATİH SULTAN MEHMET BULVARI ( İSTANBUL YOLU) 10.KM NO:310 YENİMAHALLE/ANKARA,"BIST MADENCİLİK, BIST ANKARA, BIST 100-30, BIST 500, BIST YILDIZ, BIST TÜM, BIST 100, BIST SINAİ",MADENCİLİK VE TAŞ OCAKÇILIĞI,YILDIZ PAZAR
TLMAN,TRABZON LİMAN İŞLETMECİLİĞİ A.Ş.,TRABZON,www.trabzonport.com.tr,yatirimciiliskileri@trabzonport.com.tr,"İskenderpaşa Mah., Rıhtım Sokak, No:13, TRABZON","BIST TÜM-100, BIST ULAŞTIRMA, BIST ANA, BIST 500, BIST HİZMETLER, BIST TÜM",ULAŞTIRMA VE DEPOLAMA,ANA PAZAR
TSPOR,TRABZONSPOR SPORTİF YATIRIM VE FUTBOL İŞLETMECİLİĞİ TİCARET A.Ş.,TRABZON,trabzonspor.org.tr,info@trabzonspor.org.tr,"MEHMET ALİ YILMAZ TESİSLERİ, HAVAALANI ALTI ,TRABZON","BIST TÜM, BIST 500, BIST HİZMETLER, BIST SPOR, BIST YILDIZ, BIST TÜM-100",EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,
TDGYO,TREND GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.trendgyo.com.tr,info@trendgyo.com.tr,Halil Rıfat Paşa Mah. Yüzer Havuz Sk. Perpa Tic Mer \nA Blok No : 1 İç Kapı No : 1976 Şişli / İstanbul\n,"BIST TÜM-100, BIST TÜM, BIST GAYRİMENKUL YAT. ORT., BIST MALİ",MALİ KURULUŞLAR,ALT PAZAR
TRMEN TVM,TRIVE YATIRIM MENKUL DEĞERLER A.Ş.,İSTANBUL,www.trive.com.tr,info@trive.com.tr,"Askerocağı Caddesi No:6 Süzer Plaza, Elmadağ Cd. Numara : 82 O2. kat, 34367 Şişli/İstanbul",,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
TSGYO,TSKB GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.tskbgyo.com.tr,gyo@tskb.com.tr,Ömer Avni Mah. Karun Çıkmazı Sok. No:2 34427 Fındıklı-Beyoğlu/İstanbul,"BIST MALİ, BIST TÜM-100, BIST ANA, BIST TÜM, BIST GAYRİMENKUL YAT. ORT.",MALİ KURULUŞLAR,ANA PAZAR
TUCLK,TUĞÇELİK ALÜMİNYUM VE METAL MAMÜLLERİ SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.tugcelik.com.tr,tugcelik@tugcelik.com.tr,Emek Mh. Nato Yolu No:282 Sancaktepe - İstanbul,"BIST İSTANBUL, BIST SINAİ, BIST KATILIM TUM, BIST METAL ANA, BIST 500, BIST TÜM-100, BIST TÜM, BIST ANA",İMALAT,ANA PAZAR
TUKAS,TUKAŞ GIDA SANAYİ VE TİCARET A.Ş.,İZMİR,www.tukas.com.tr,info@tukas.com.tr,Çaybaşı Mah. Aydın Cad. No:51 Torbalı / İZMİR,"BIST 100-30, BIST İZMİR, BIST TÜM, BIST 100, BIST KATILIM 50, BIST KATILIM 30, BIST YILDIZ, BIST KATILIM 100, BIST KATILIM TUM, BIST 500, BIST GIDA, İÇECEK, BIST SINAİ",İMALAT,"YILDIZ PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
TRCAS,TURCAS HOLDİNG A.Ş.,İSTANBUL,www.turcas.com.tr,IR@turcas.com.tr,Maslak Mah. AOS 55. Sk. 42 Maslak A Blok No 2 İç Kapı No 7 Sarıyer / İstanbul,"BIST HOLDİNG VE YATIRIM, BIST 500, BIST YILDIZ, BIST MALİ, BIST İSTANBUL, BIST KURUMSAL YÖNETİM, BIST TÜM, BIST TÜM-100",MALİ KURULUŞLAR,YILDIZ PAZAR
TUREX,TUREKS TURİZM TAŞIMACILIK A.Ş.,İSTANBUL,www.turexturizm.com.tr,info@turexturizm.com.tr,Zafer Mahallesi 140.Sokak No:35 Esenyurt/İSTANBUL,"BIST ULAŞTIRMA, BIST 100-30, BIST 500, BIST KATILIM 100, BIST KATILIM TUM, BIST YILDIZ, BIST TÜM, BIST 100, BIST KATILIM 50, BIST İSTANBUL, BIST KATILIM 30, BIST HİZMETLER",ULAŞTIRMA VE DEPOLAMA,YILDIZ PAZAR
MARBL,TUREKS TURUNÇ MADENCİLİK İÇ VE DIŞ TİCARET A.Ş.,AFYONKARAHİSAR,www.marblesystemstureks.com.tr,yatirimci@marblesystemstureks.com.tr,ORGANİZE SANAYİ BÖLGESİ 1. CD. 5. SK. NO:8 AFYONKARAHİSAR,"BIST TAŞ, TOPRAK, BIST TÜM, BIST 500, BIST KATILIM TUM, BIST TÜM-100, BIST ANA, BIST SINAİ",İMALAT,ANA PAZAR
